,borough,geographical_district,admin_district,ats_code,location_name,grade_level,bldg_id,bldg_name,ownership,room_number,square_feet,room_function,shared_with_other_schools,inside_v_outside,space_used_for_any_other_purpose_beside_pe
577,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,318,903,DANCE ROOM,Y,Inside,N
578,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,505,836,DANCE ROOM,Y,Inside,N
579,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,641,"1,104",DANCE ROOM,Y,Inside,N
580,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,643,420,DANCE ROOM,Y,Inside,N
581,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,2FL GYM,"7,740",GYMNASIUM,Y,Inside,N
582,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,3FL GYM,"7,740",GYMNASIUM,Y,Inside,N
583,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,BALCGYM,900,GYMNASIUM,Y,Inside,N
584,Manhattan,2,2,02M519,Talent Unlimited High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,POOL,"5,135",SWIMMING POOL,Y,Inside,N
585,Manhattan,2,2,02M520,Murry Bergtraum High School for Business Careers,High school,M520,MURRY BERGTRAUM HS (ECF) - M,DOE Owned,250,"6,882",GYM/AUD/CAFETERIA,Y,Inside,Y
586,Manhattan,2,2,02M520,Murry Bergtraum High School for Business Careers,High school,M520,MURRY BERGTRAUM HS (ECF) - M,DOE Owned,GYM #1,"5,106",GYMNASIUM,Y,Inside,N
587,Manhattan,2,2,02M520,Murry Bergtraum High School for Business Careers,High school,M520,MURRY BERGTRAUM HS (ECF) - M,DOE Owned,GYM #2,"11,840",GYMNASIUM,Y,Inside,N
588,Manhattan,2,2,02M520,Murry Bergtraum High School for Business Careers,High school,M521,BERGTRAUM AF - MANHATTAN,DOE Owned,ATHLETIC FIELD,"102,000",ATHLETIC FIELD,Y,Outside,N
589,Manhattan,2,2,02M520,Murry Bergtraum High School for Business Careers,High school,M521,BERGTRAUM AF - MANHATTAN,DOE Owned,FIELD HOUSE,"3,150",FIELD HOUSE,Y,Inside,N
590,Manhattan,2,2,02M527,P.S. 527 - East Side School for Social Action,Elementary,M816,P.S. 527 - EAST SIDE SCHOOL FOR SOCIAL ACTION - MANHATTAN,Tax Levy Lease,100,"3,528",GYM/AUDITORIUM,N,Inside,Y
591,Manhattan,2,2,02M527,P.S. 527 - East Side School for Social Action,Elementary,M816,P.S. 527 - EAST SIDE SCHOOL FOR SOCIAL ACTION - MANHATTAN,Tax Levy Lease,501,688,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y
592,Manhattan,2,2,02M529,Jacqueline Kennedy Onassis High School,High school,M486,J. K. ONASSIS HS FOR INT CAREERS-M,DOE Owned,207,"1,696",GYMNASIUM,N,Inside,N
593,Manhattan,2,2,02M531,Repertory Company High School for Theatre Arts,High school,M896,NYC PUBLIC SCHOOL REPERTORY CO - M,Tax Levy Lease,307,928,DANCE ROOM,N,Inside,N
594,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,243,506,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
595,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,246,"2,024",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
596,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,248,713,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
597,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,249,264,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
598,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,300,575,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
599,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,301,552,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
600,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,804,"1,320",GYMNASIUM,Y,Inside,N
601,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,826,"3,060",GYMNASIUM,Y,Inside,N
602,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,838,575,WEIGHT ROOM,Y,Inside,N
603,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,1046,"3,800",GYMNASIUM,Y,Inside,N
604,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,1148,989,DANCE ROOM,Y,Inside,N
605,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,245/7,"1,403",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
606,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,804A,"1,173",WEIGHT ROOM,Y,Inside,N
607,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B. GYM,598,GYMNASIUM,Y,Inside,N
608,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B53,888,DANCE ROOM,Y,Inside,N
609,Manhattan,2,2,02M533,Union Square Academy for Health Sciences,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B54,"3,975",WEIGHT ROOM,Y,Inside,N
610,Manhattan,2,2,02M534,Harvest Collegiate High School,High school,M883,LEGACY HS FOR INTEGR. STUDIES - M,Tax Levy Lease,407,693,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
611,Manhattan,2,2,02M534,Harvest Collegiate High School,High school,M883,LEGACY HS FOR INTEGR. STUDIES - M,Tax Levy Lease,431,"1,596",DANCE ROOM,Y,Inside,N
612,Manhattan,2,2,02M534,Harvest Collegiate High School,High school,M883,LEGACY HS FOR INTEGR. STUDIES - M,Tax Levy Lease,433,960,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
613,Manhattan,2,2,02M534,Harvest Collegiate High School,High school,M883,LEGACY HS FOR INTEGR. STUDIES - M,Tax Levy Lease,LOBBY,"2,100",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
614,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,175,231,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
615,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,468,777,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
616,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,513,"1,242",DANCE ROOM,Y,Inside,N
617,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,375-D,660,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
618,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,569-GYM,"4,756",GYMNASIUM,Y,Inside,N
619,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,580-GYM,"9,804",GYMNASIUM,Y,Inside,N
620,Manhattan,2,2,02M542,Manhattan Bridges High School,High school,M535,PARK WEST HS (ECF) - MANHATTAN,DOE Owned,G35,"1,326",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
621,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,098B,760,DANCE ROOM,Y,Inside,N
622,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,600B,"3,025",WEIGHT ROOM,Y,Inside,N
623,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,B24,667,MULTI-PURPOSE ROOM,Y,Inside,Y
624,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,GYM1,"4,620",GYMNASIUM,Y,Inside,N
625,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,GYM2,"4,620",GYMNASIUM,Y,Inside,N
626,Manhattan,2,2,02M543,New Design High School,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,POOL,"5,472",SWIMMING POOL,Y,Inside,N
627,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,3062,"10,400",GYMNASIUM,Y,Inside,N
628,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,3082,"1,296",WEIGHT ROOM,Y,Inside,N
629,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,3089,"1,804",DANCE ROOM,Y,Inside,N
630,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,4000,120,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
631,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,4070,480,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
632,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,6002,342,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
633,Manhattan,2,2,02M544,Independence High School,High school,M834,HS FOR ENVIRONMENTAL STUDIES - M,Tax Levy Lease,4070B,660,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
634,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,098B,760,DANCE ROOM,Y,Inside,N
635,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,600B,"3,025",WEIGHT ROOM,Y,Inside,N
636,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,B24,667,MULTI-PURPOSE ROOM,Y,Inside,Y
637,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,GYM1,"4,620",GYMNASIUM,Y,Inside,N
638,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,GYM2,"4,620",GYMNASIUM,Y,Inside,N
639,Manhattan,2,2,02M545,High School for Dual Language and Asian Studies,High school,M445,SEWARD PARK HS - MANHATTAN,DOE Owned,POOL,"5,472",SWIMMING POOL,Y,Inside,N
640,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,243,506,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
641,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,246,"2,024",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
642,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,248,713,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
643,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,249,264,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
644,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,300,575,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
645,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,301,552,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
646,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,804,"1,320",GYMNASIUM,Y,Inside,N
647,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,826,"3,060",GYMNASIUM,Y,Inside,N
648,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,838,575,WEIGHT ROOM,Y,Inside,N
649,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,1046,"3,800",GYMNASIUM,Y,Inside,N
650,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,1148,989,DANCE ROOM,Y,Inside,N
651,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,245/7,"1,403",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
652,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,804A,"1,173",WEIGHT ROOM,Y,Inside,N
653,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B. GYM,598,GYMNASIUM,Y,Inside,N
654,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B53,888,DANCE ROOM,Y,Inside,N
655,Manhattan,2,2,02M546,Academy for Software Engineering,High school,M460,WASHINGTON IRVING HS - MANHATTAN,DOE Owned,B54,"3,975",WEIGHT ROOM,Y,Inside,N
656,Manhattan,2,2,02M550,Liberty High School Academy for Newcomers,High school,M451,LIBERTY HS - MANHATTAN,DOE Owned,210,"1,024",WEIGHT ROOM,N,Inside,N
657,Manhattan,2,2,02M551,Urban Assembly New York Harbor School,High school,M877,NEW YORK HARBOR SCHOOL - MANHATTAN,Tax Levy Lease,218,"1,225",WEIGHT ROOM,N,Inside,N
658,Manhattan,2,2,02M560,High School M560 - City As School,High school,M641,CITY AS SCHOOL (OLD 95) - M,DOE Owned,GYM,"2,257",GYMNASIUM,Y,Inside,N
659,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,268,875,WEIGHT ROOM,Y,Inside,N
660,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,318,903,DANCE ROOM,Y,Inside,N
661,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,505,836,DANCE ROOM,Y,Inside,N
662,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,641,"1,104",DANCE ROOM,Y,Inside,N
663,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,643,420,DANCE ROOM,Y,Inside,N
664,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,2FL GYM,"7,740",GYMNASIUM,Y,Inside,N
665,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,3FL GYM,"7,740",GYMNASIUM,Y,Inside,N
666,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,BALCGYM,900,GYMNASIUM,Y,Inside,N
667,Manhattan,2,2,02M565,Urban Academy Laboratory High School,High school,M480,JULIA RICHMAN ED. COMPLEX - M,DOE Owned,POOL,"5,135",SWIMMING POOL,Y,Inside,N
668,Manhattan,2,2,02M570,Satellite Academy High School,High school,M920,SATELLITE ACADEMY - MANHATTAN,Tax Levy Lease,306,440,AUXILIARY EXERCISE ROOM,N,Inside,N
669,Manhattan,2,2,02M575,Manhattan Comprehensive Night and Day High School,High school,M661,MNHT COMP NIGHT&DAY (OL BACN X)-M,DOE Owned,406,"2,604",GYMNASIUM,N,Inside,N
670,Manhattan,2,2,02M575,Manhattan Comprehensive Night and Day High School,High school,M661,MNHT COMP NIGHT&DAY (OL BACN X)-M,DOE Owned,TRACKS,"1,426",GYMNASIUM,N,Inside,N
671,Manhattan,2,2,02M580,Richard R. Green High School of Teaching,High school,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,150,"3,168",GYMNASIUM,Y,Inside,N
672,Manhattan,2,2,02M580,Richard R. Green High School of Teaching,High school,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,631,"1,014",DANCE ROOM,Y,Inside,N
673,Manhattan,2,2,02M580,Richard R. Green High School of Teaching,High school,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,633,"1,600",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
674,Manhattan,2,2,02M580,Richard R. Green High School of Teaching,High school,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,727,940,DANCE ROOM,Y,Inside,N
675,Manhattan,2,2,02M580,Richard R. Green High School of Teaching,High school,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,150A,"1,350",WEIGHT ROOM,Y,Inside,N
676,Manhattan,2,2,02M586,Harvey Milk High School,High school,M807,HARVEY MILK SCHOOL - MANHATTAN,Tax Levy Lease,335,"1,224",MULTI-PURPOSE ROOM,Y,Inside,Y
677,Manhattan,2,2,02M600,The High School of Fashion Industries,High school,M600,FASHION INDUSTRIES VOC HS - M,DOE Owned,301,"5,824",GYMNASIUM,Y,Inside,N
678,Manhattan,2,2,02M600,The High School of Fashion Industries,High school,M600,FASHION INDUSTRIES VOC HS - M,DOE Owned,829,"1,599",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
679,Manhattan,2,2,02M600,The High School of Fashion Industries,High school,M600,FASHION INDUSTRIES VOC HS - M,DOE Owned,1001,"2,028",GYMNASIUM,Y,Inside,N
680,Manhattan,2,2,02M600,The High School of Fashion Industries,High school,M600,FASHION INDUSTRIES VOC HS - M,DOE Owned,1026,775,WEIGHT ROOM,Y,Inside,N
681,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,606,"1,420",AUXILIARY EXERCISE ROOM,Y,Inside,N
682,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,608,594,WEIGHT ROOM,Y,Inside,N
683,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,618,777,DANCE ROOM,Y,Inside,N
684,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,622,861,AUXILIARY EXERCISE ROOM,Y,Inside,N
685,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,GYME,"7,260",GYMNASIUM,Y,Inside,N
686,Manhattan,2,2,02M605,Humanities Preparatory Academy,High school,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,DOE Owned,GYMW,"5,940",GYMNASIUM,Y,Inside,N
687,Manhattan,2,2,02M615,Chelsea Career and Technical Education High School,High school,M615,CHELSEA VOC HS - MANHATTAN,DOE Owned,102,"1,081",WEIGHT ROOM,Y,Inside,N
688,Manhattan,2,2,02M615,Chelsea Career and Technical Education High School,High school,M615,CHELSEA VOC HS - MANHATTAN,DOE Owned,103,"1,248",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
689,Manhattan,2,2,02M615,Chelsea Career and Technical Education High School,High school,M615,CHELSEA VOC HS - MANHATTAN,DOE Owned,GYM,"2,072",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
690,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,108,720,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
691,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,426,"1,980",WEIGHT ROOM,Y,Inside,N
692,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,502,"3,280",GYMNASIUM,Y,Inside,N
693,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,L205,"1,408",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
694,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,L223,"2,793",GYMNASIUM,Y,Inside,N
695,Manhattan,2,2,02M630,Art and Design High School,High school,M488,MIDTOWN EAST CAMPUS - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"4,352",OUTDOOR YARD,Y,Outside,N
696,Manhattan,2,2,02M655,Life Sciences Secondary School,Secondary School,M645,OLD MANHATTAN VOC/TECH HS - M,DOE Owned,307,780,WEIGHT ROOM,N,Inside,N
697,Manhattan,2,2,02M655,Life Sciences Secondary School,Secondary School,M645,OLD MANHATTAN VOC/TECH HS - M,DOE Owned,316,"1,440",DANCE ROOM,N,Inside,N
698,Manhattan,2,2,02M655,Life Sciences Secondary School,Secondary School,M645,OLD MANHATTAN VOC/TECH HS - M,DOE Owned,AUD/GYM,"8,787",GYM/AUDITORIUM,N,Inside,Y
699,Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,150,"3,168",GYMNASIUM,Y,Inside,N
700,Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,631,"1,014",DANCE ROOM,Y,Inside,N
701,Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,633,"1,600",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
702,Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,727,940,DANCE ROOM,Y,Inside,N
703,Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,Tax Levy Lease,150A,"1,350",WEIGHT ROOM,Y,Inside,N
704,Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,Tax Levy Lease,202,945,MULTI-PURPOSE CLASSROOM,N,Inside,Y
705,Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,Tax Levy Lease,B06,"1,054",MULTI-PURPOSE CLASSROOM,N,Inside,Y
706,Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,Tax Levy Lease,GYM,"9,729",MULTI-PURPOSE NON CLASSROOM,N,Inside,Y
707,Manhattan,3,3,03M009,P.S. 009 Sarah Anderson,Elementary,M009,P.S. 9 - MANHATTAN,DOE Owned,GYM,"3,886",GYMNASIUM,Y,Inside,N
708,Manhattan,3,3,03M009,P.S. 009 Sarah Anderson,Elementary,M009,P.S. 9 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"33,095",OUTDOOR YARD,Y,Outside,N
709,Manhattan,3,3,03M054,J.H.S. 054 Booker T. Washington,Junior High-Intermediate-Middle,M054,I.S. 54 - MANHATTAN,DOE Owned,GYM,"5,720",GYMNASIUM,N,Inside,N
710,Manhattan,3,3,03M054,J.H.S. 054 Booker T. Washington,Junior High-Intermediate-Middle,M054,I.S. 54 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"8,316",OUTDOOR YARD,N,Outside,N
711,Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,DOE Owned,G1A,735,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
712,Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,DOE Owned,GYM,"3,740",GYMNASIUM,Y,Inside,N
713,Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"3,782",OUTDOOR YARD,Y,Outside,N
714,Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"19,617",OUTDOOR YARD,Y,Outside,N
715,Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,DOE Owned,318,624,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
716,Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,DOE Owned,GYM,"3,828",GYMNASIUM,Y,Inside,N
717,Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"15,929",OUTDOOR YARD,Y,Outside,N
718,Manhattan,3,3,03M084,P.S. 084 Lillian Weber,Elementary,M084,P.S. 84 - MANHATTAN,DOE Owned,308,648,DANCE ROOM,N,Inside,N
719,Manhattan,3,3,03M084,P.S. 084 Lillian Weber,Elementary,M084,P.S. 84 - MANHATTAN,DOE Owned,GYM,"3,886",GYMNASIUM,N,Inside,N
720,Manhattan,3,3,03M084,P.S. 084 Lillian Weber,Elementary,M084,P.S. 84 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"3,239",OUTDOOR YARD,N,Outside,N
721,Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,DOE Owned,112,740,AUXILIARY EXERCISE ROOM,N,Inside,N
722,Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,DOE Owned,216,"3,808",GYMNASIUM,N,Inside,N
