project_id,project_name,project_start_date,house_number,street_name,borough,community_board,council_district,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,building_id,postcode,bbl,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,project_completion_date,building_completion_date,bin
67982,CONFIDENTIAL,2018-11-26T00:00:00.000,----,----,Queens,QN-05,30.0,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2019-02-15T00:00:00.000,2019-02-15T00:00:00.000,
49533,LINDSAY PARK.HRP.FY18,2018-11-26T00:00:00.000,54,BOERUM STREET,Brooklyn,BK-01,34.0,Preservation,No,Non Prevailing Wage,0,143,243,0,0,1,43,195,128,21,0,0,0,0,0,387,387,387,211017.0,11206.0,3030770001.0,491.0,BK90,40.705512,-73.947161,40.70453,-73.946891,,,3327971.0
49533,LINDSAY PARK.HRP.FY18,2018-11-26T00:00:00.000,30,MONTROSE AVENUE,Brooklyn,BK-01,34.0,Preservation,No,Non Prevailing Wage,0,177,209,0,0,1,43,216,86,42,0,0,0,0,0,387,387,387,340170.0,11206.0,3030580001.0,511.0,BK90,40.706762,-73.949111,40.70606,-73.948982,,,3338413.0
49533,LINDSAY PARK.HRP.FY18,2018-11-26T00:00:00.000,31,LEONARD STREET,Brooklyn,BK-01,34.0,Preservation,No,Non Prevailing Wage,0,152,234,0,0,1,42,195,129,21,0,0,0,0,0,387,387,387,808686.0,11206.0,3030770001.0,491.0,BK90,40.70428,-73.946062,40.70453,-73.946891,,,3327972.0
49533,LINDSAY PARK.HRP.FY18,2018-11-26T00:00:00.000,25,BOERUM STREET,Brooklyn,BK-01,34.0,Preservation,No,Non Prevailing Wage,0,174,212,0,0,1,46,214,85,42,0,0,0,0,0,387,387,387,807809.0,11206.0,3030580001.0,511.0,BK90,40.705359,-73.948755,40.70606,-73.948982,,,3338415.0
68056,1534 PUTNAM AVENUE APARTMENTS,2018-11-23T00:00:00.000,1534,PUTNAM AVENUE,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,966925.0,11237.0,3033790054.0,439.0,BK77,40.697856,-73.909149,40.69774,-73.908908,,,
68055,1530 PUTNAM AVENUE APARTMENTS,2018-11-23T00:00:00.000,1530,PUTNAM AVENUE,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,966923.0,11237.0,3033790031.0,439.0,BK77,40.697836,-73.909171,40.6977,-73.908973,,,
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,1933,CLINTON AVENUE,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8,57062.0,10457.0,2029500072.0,36901.0,BX17,40.844428,-73.890513,40.8441,-73.891106,,,2009987.0
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,1879,CLINTON AVENUE,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,1,16,12,0,0,1,0,5,18,6,1,0,0,0,30,0,30,30,57059.0,10457.0,2029500001.0,36901.0,BX17,40.843471,-73.891324,40.84352,-73.891548,,,2009961.0
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,748,EAST TREMONT AVENUE,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,1,10,5,0,0,1,0,4,9,4,0,0,0,0,17,0,17,17,74464.0,10457.0,2029510056.0,36901.0,BX17,40.844578,-73.889453,40.84436,-73.889566,,,2009997.0
67988,CONFIDENTIAL,2018-11-21T00:00:00.000,----,----,Staten Island,SI-01,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,744,EAST TREMONT AVENUE,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,0,9,8,0,0,0,0,4,9,4,0,0,0,0,17,0,17,17,74463.0,10457.0,2029510054.0,36901.0,BX17,40.84463,-73.889562,40.84441,-73.889688,,,2009996.0
67987,CONFIDENTIAL,2018-11-21T00:00:00.000,----,----,Bronx,BX-08,11.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,601,EAST 178 STREET,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,66001.0,10457.0,2030680061.0,373.0,BX17,40.846919,-73.892861,40.84699,-73.892684,,,2011977.0
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,1935,CLINTON AVENUE,Bronx,BX-06,17.0,Preservation,No,Non Prevailing Wage,1,4,3,0,0,0,0,0,0,8,0,0,0,0,8,0,8,8,57063.0,10457.0,2029500070.0,36901.0,BX17,40.844455,-73.890491,40.84419,-73.891033,,,2009986.0
67684,56 WEST 125TH STREET,2018-11-21T00:00:00.000,56,WEST 125 STREET,Manhattan,MN-10,9.0,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,5,6,13,0,0,0,0,0,24,0,24,141,986413.0,10027.0,1017220059.0,200.0,MN11,40.807259,-73.944288,40.80703,-73.94448,,,
67986,CONFIDENTIAL,2018-11-19T00:00:00.000,----,----,Queens,QN-02,26.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-19T00:00:00.000,2018-11-19T00:00:00.000,
67990,CONFIDENTIAL,2018-11-16T00:00:00.000,----,----,Bronx,BX-11,13.0,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,
67985,CONFIDENTIAL,2018-11-16T00:00:00.000,----,----,Queens,QN-02,26.0,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,
68054,37-49 81ST STREET CONDOMINIUMS,2018-11-16T00:00:00.000,37-49,81 STREET,Queens,QN-03,21.0,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,6,28,969148.0,11372.0,,283.0,QN28,40.749304,-73.885165,,,2019-01-07T00:00:00.000,2019-01-07T00:00:00.000,
67984,CONFIDENTIAL,2018-11-15T00:00:00.000,----,----,Queens,QN-13,31.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2018-11-15T00:00:00.000,2018-11-15T00:00:00.000,
65599,FAILE700LLC.HRP.FY19,2018-11-14T00:00:00.000,700,FAILE STREET,Bronx,BX-02,17.0,Preservation,No,Non Prevailing Wage,1,0,18,0,0,0,4,8,7,0,0,0,0,0,19,0,19,19,77389.0,10474.0,2027630185.0,93.0,BX27,40.814583,-73.886487,40.81476,-73.886371,,,2006547.0
68053,522 EVERGREEN AVENUE APARTMENTS,2018-11-14T00:00:00.000,522,EVERGREEN AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,290804.0,11221.0,3033490032.0,399.0,BK78,40.691538,-73.918003,40.69135,-73.918191,,,
68052,1605 NEW YORK AVENUE,2018-11-13T00:00:00.000,1605,NEW YORK AVENUE,Brooklyn,BK-17,45.0,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,0,5,0,5,16,986298.0,11210.0,3075610032.0,784.0,BK91,40.633401,-73.944786,40.63349,-73.944498,2019-01-09T00:00:00.000,2019-01-09T00:00:00.000,
68050,305 STOCKHOLM STREET APARTMENTS,2018-11-09T00:00:00.000,305,STOCKHOLM STREET,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,934109.0,11237.0,3032480050.0,445.0,BK77,40.702982,-73.919378,40.70309,-73.919605,2018-11-09T00:00:00.000,2018-11-09T00:00:00.000,
68051,CRESCENT IRON HOUSE,2018-11-09T00:00:00.000,40-05,CRESCENT STREET,Queens,QN-01,26.0,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,6,2,0,0,0,0,0,10,0,10,33,987147.0,11101.0,4004060024.0,33.0,QN68,40.753259,-73.93814,40.75316,-73.937768,,,
68049,434 MANHATTAN AVENUE APARTMENTS,2018-11-02T00:00:00.000,434,MANHATTAN AVENUE,Brooklyn,BK-01,33.0,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,10,966560.0,11222.0,3027240007.0,499.0,BK76,40.719327,-73.946912,40.71939,-73.94675,2018-11-02T00:00:00.000,2018-11-02T00:00:00.000,
68064,SEA RISE II â€“ NEW BAY PARK,2018-11-01T00:00:00.000,2750,WEST 33 STREET,Brooklyn,BK-13,47.0,New Construction,No,Non Prevailing Wage,72,0,127,0,0,1,53,94,39,13,0,0,0,1,200,0,200,200,809836.0,11224.0,3069790100.0,330.0,BK21,40.578309,-74.000234,40.57792,-74.001166,,,
68047,70 BUSHWICK AVENUE APARTMENTS,2018-11-01T00:00:00.000,70,BUSHWICK AVENUE,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,20,978167.0,11211.0,3027780023.0,495.0,BK90,40.712811,-73.941128,40.71276,-73.941485,2019-01-16T00:00:00.000,2019-01-16T00:00:00.000,
68033,1552 MYRTLE AVENUE APARTMENTS,2018-11-01T00:00:00.000,1552,MYRTLE AVENUE,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10,972196.0,11237.0,3033457501.0,439.0,BK77,40.699491,-73.911491,40.69931,-73.911589,2019-04-05T00:00:00.000,2019-04-05T00:00:00.000,
68032,18 STANHOPE STREET APARTMENTS,2018-10-31T00:00:00.000,18,STANHOPE STREET,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,26,969856.0,11221.0,3032640018.0,395.0,BK78,40.694802,-73.926211,40.69478,-73.925846,,,
67944,CONFIDENTIAL,2018-10-31T00:00:00.000,----,----,Staten Island,SI-02,51.0,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,
67942,CONFIDENTIAL,2018-10-31T00:00:00.000,----,----,Queens,QN-04,21.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,
68067,1543 EAST 19TH STREET APARTMENTS,2018-10-30T00:00:00.000,1543,EAST 19 STREET,Brooklyn,BK-14,48.0,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,0,7,8,0,0,0,0,0,15,0,15,50,897241.0,11230.0,3067660086.0,546.0,BK43,40.612374,-73.955083,40.61255,-73.954806,,,
64736,DOE. 3188 VILLA AVE,2018-10-30T00:00:00.000,3188,VILLA AVENUE,Bronx,BX-07,11.0,New Construction,No,Prevailing Wage,41,27,0,0,0,0,60,8,0,0,0,0,0,0,68,0,68,68,979673.0,10468.0,2033110040.0,411.0,BX05,40.876776,-73.886771,40.87667,-73.886489,,,
68031,2004 DAVIDSON AVENUE,2018-10-30T00:00:00.000,2004,DAVIDSON AVENUE,Bronx,BX-05,14.0,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,1,1,5,0,0,0,0,0,7,0,7,34,972224.0,10453.0,2028630011.0,243.0,BX36,40.852895,-73.909328,40.8528,-73.909125,,,
68029,77 CLAY STREET APARTMENTS,2018-10-29T00:00:00.000,77,CLAY STREET,Brooklyn,BK-01,33.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,1,1,0,0,0,3,0,3,8,966929.0,11222.0,3024830062.0,579.0,BK76,40.736647,-73.954664,40.73684,-73.95479,,,
67937,CONFIDENTIAL,2018-10-29T00:00:00.000,----,----,Staten Island,SI-01,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-29T00:00:00.000,2018-10-29T00:00:00.000,
68030,BUSHWICK AND EVERGREEN APARTMENTS,2018-10-29T00:00:00.000,869,BUSHWICK AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,6,216229.0,11221.0,3032740001.0,395.0,BK78,40.693852,-73.925927,40.69417,-73.925082,,,
68030,BUSHWICK AND EVERGREEN APARTMENTS,2018-10-29T00:00:00.000,340,EVERGREEN AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,61,0,16,11,34,0,0,0,0,0,61,0,61,217,987191.0,11221.0,3032740001.0,395.0,BK78,40.694752,-73.924833,40.69417,-73.925082,,,
68027,2028 DAVIDSON AVENUE,2018-10-26T00:00:00.000,2028,DAVIDSON AVENUE,Bronx,BX-05,14.0,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,18,972223.0,10453.0,2028630017.0,243.0,BX36,40.853348,-73.908915,40.85336,-73.908611,,,
68028,AVALON MIDTOWN WEST,2018-10-26T00:00:00.000,234,WEST 50 STREET,Manhattan,MN-05,3.0,Preservation,No,Non Prevailing Wage,0,0,0,0,28,0,0,0,0,0,0,0,0,28,28,0,28,550,33794.0,10019.0,1010210001.0,125.0,MN17,40.761722,-73.984777,40.76182,-73.985817,,,1085498.0
68026,289 MAPLE STREET APARTMENTS,2018-10-25T00:00:00.000,289,MAPLE STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7,987253.0,11225.0,3050300051.0,800.0,BK60,40.660791,-73.95137,40.661,-73.951208,,,
68025,287 MAPLE STREET APARTMENTS,2018-10-25T00:00:00.000,287,MAPLE STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6,332217.0,11225.0,3050300052.0,800.0,BK60,40.660788,-73.951417,40.661,-73.95128,2019-04-17T00:00:00.000,2019-04-17T00:00:00.000,
67939,CONFIDENTIAL,2018-10-25T00:00:00.000,----,----,Brooklyn,BK-11,47.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-25T00:00:00.000,2018-10-25T00:00:00.000,
61608,RAVEN HALL TOWER,2018-10-25T00:00:00.000,2006,SURF AVENUE,Brooklyn,BK-13,47.0,New Construction,No,Non Prevailing Wage,0,22,193,0,0,1,50,79,54,33,0,0,0,0,216,0,216,216,985974.0,11224.0,3070720002.0,352.0,BK21,40.57482,-73.986829,40.57439,-73.98685,,,
68023,1140 BUSHWICK AVENUE,2018-10-24T00:00:00.000,1140,BUSHWICK AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,977039.0,11221.0,3033660041.0,397.0,BK78,40.689359,-73.917912,40.68912,-73.918129,2018-12-05T00:00:00.000,2018-12-05T00:00:00.000,
67803,CONFIDENTIAL,2018-10-24T00:00:00.000,----,----,Brooklyn,BK-03,36.0,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,,,,,,,,,,2019-04-19T00:00:00.000,2019-04-19T00:00:00.000,
68021,115 SUYDAM STREET,2018-10-23T00:00:00.000,115,SUYDAM STREET,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,983900.0,11221.0,3032070051.0,423.0,BK78,40.698426,-73.928255,40.69859,-73.928403,2019-01-25T00:00:00.000,2019-01-25T00:00:00.000,
68022,49 ROCHESTER AVENUE APARTMENTS,2018-10-23T00:00:00.000,49,ROCHESTER AVENUE,Brooklyn,BK-03,36.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,7,977128.0,11233.0,3017090003.0,299.0,BK61,40.677587,-73.927499,40.6775,-73.927272,,,
67429,DESHLER APARTMENT,2018-10-22T00:00:00.000,1871,ADAM C POWELL BOULEVARD,Manhattan,MN-10,9.0,Preservation,Yes,Non Prevailing Wage,23,7,3,1,0,1,0,20,10,5,0,0,0,0,35,0,35,35,3385.0,10026.0,1018230061.0,216.0,MN11,40.801776,-73.953568,40.80162,-73.953182,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,1055033.0
67428,NUEVA ERA APARTMENTS,2018-10-22T00:00:00.000,289,AUDUBON AVENUE,Manhattan,MN-12,10.0,Preservation,Yes,Non Prevailing Wage,14,1,1,0,0,1,4,3,7,2,1,0,0,0,17,0,17,17,6215.0,10033.0,1021520038.0,261.0,MN36,40.847779,-73.933028,40.8478,-73.932662,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,1063597.0
67428,NUEVA ERA APARTMENTS,2018-10-22T00:00:00.000,287,AUDUBON AVENUE,Manhattan,MN-12,10.0,Preservation,Yes,Non Prevailing Wage,0,0,5,12,0,0,5,2,7,3,0,0,0,0,17,0,17,17,6213.0,10033.0,1021520036.0,261.0,MN36,40.847724,-73.933067,40.84771,-73.932728,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,1063596.0
68020,140 STANHOPE STREET APARTMENTS,2018-10-22T00:00:00.000,140,STANHOPE STREET,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,9,977060.0,11221.0,3032660023.0,421.0,BK78,40.698187,-73.922893,40.69816,-73.922579,2019-01-25T00:00:00.000,2019-01-25T00:00:00.000,
67490,MORNINGSIDE APTS.HUDMF.FY19,2018-10-22T00:00:00.000,107,WEST 109 STREET,Manhattan,MN-07,7.0,Preservation,Yes,Non Prevailing Wage,39,7,2,0,0,1,14,22,13,0,0,0,0,0,49,0,49,49,37769.0,10025.0,1018640023.0,193.0,MN09,40.801412,-73.962002,40.80166,-73.962136,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,1056033.0
67429,DESHLER APARTMENT,2018-10-22T00:00:00.000,71,ST NICHOLAS AVENUE,Manhattan,MN-10,9.0,Preservation,Yes,Non Prevailing Wage,17,5,0,3,0,0,1,13,11,0,0,0,0,0,25,0,25,25,28175.0,10026.0,1018230058.0,216.0,MN11,40.801208,-73.95255,40.80148,-73.952878,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,1055032.0
67938,CONFIDENTIAL,2018-10-18T00:00:00.000,----,----,Staten Island,SI-01,49.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-18T00:00:00.000,2018-10-18T00:00:00.000,
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,2018-10-18T00:00:00.000,1488,NEW YORK AVENUE,Brooklyn,BK-17,45.0,New Construction,No,Prevailing Wage,88,0,0,0,0,1,88,1,0,0,0,0,0,0,89,0,89,89,927013.0,11210.0,3049960001.0,788.0,BK42,40.636835,-73.945176,40.63665,-73.945465,,,
68019,847 MADISON STREET APARTMENTS,2018-10-18T00:00:00.000,847,MADISON STREET,Brooklyn,BK-03,41.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7,331263.0,11221.0,3014810053.0,375.0,BK35,40.687987,-73.92223,40.6882,-73.92223,,,
68018,310 GRAHAM AVENUE APARTMENTS,2018-10-17T00:00:00.000,310,GRAHAM AVENUE,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,2,3,3,0,0,0,0,8,0,8,24,976524.0,11211.0,3027710001.0,495.0,BK90,40.713194,-73.944154,40.71326,-73.943858,2018-10-17T00:00:00.000,2018-10-17T00:00:00.000,
67958,CONFIDENTIAL,2018-10-17T00:00:00.000,----,----,Brooklyn,BK-11,44.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-17T00:00:00.000,2018-10-17T00:00:00.000,
68017,2954 BRIGHTON 3 STREET,2018-10-16T00:00:00.000,2954,BRIGHTON 3 STREET,Brooklyn,BK-13,48.0,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,5,16,212307.0,11235.0,3086620133.0,364.0,BK19,40.579402,-73.96507,40.57948,-73.965387,,,
64376,41 WHIPPLE ST (LOS SURES PHASE 1),2018-10-15T00:00:00.000,41,WHIPPLE STREET,Brooklyn,BK-01,33.0,Preservation,No,Non Prevailing Wage,0,0,50,0,0,0,0,0,24,26,0,0,0,0,50,0,50,51,847142.0,11206.0,3022730026.0,507.0,BK75,40.701213,-73.944842,40.70159,-73.944845,,,3387559.0
68015,237 HAWTHORNE APARTMENTS,2018-10-15T00:00:00.000,237,HAWTHORNE STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,9,986345.0,11225.0,3050440076.0,802.0,BK60,40.657725,-73.952266,40.65801,-73.952407,2019-03-13T00:00:00.000,2019-03-13T00:00:00.000,
68016,239 HAWTHORNE APARTMENTS,2018-10-15T00:00:00.000,239,HAWTHORNE STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,9,987254.0,11225.0,3050440075.0,802.0,BK60,40.657728,-73.95222,40.65801,-73.952338,2019-03-07T00:00:00.000,2019-03-07T00:00:00.000,
68014,"CLARK, THE",2018-10-12T00:00:00.000,310,CLARKSON AVENUE,Brooklyn,BK-17,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,51,0,18,17,14,2,0,0,0,0,51,0,51,170,974321.0,11226.0,3048370017.0,818.0,BK95,40.65546,-73.949298,40.65513,-73.949407,,,
63931,39-11 QUEENS BLVD,2018-10-09T00:00:00.000,39-11,QUEENS BOULEVARD,Queens,QN-02,26.0,New Construction,No,Non Prevailing Wage,0,0,9,0,0,0,1,5,3,0,0,0,0,0,9,0,9,48,978673.0,11104.0,4001910044.0,179.0,QN31,40.743982,-73.925669,40.74434,-73.925391,,,
67856,194 22 STREET,2018-10-04T00:00:00.000,194,22 STREET,Brooklyn,BK-07,38.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7,145687.0,11232.0,3006460018.0,145.0,BK32,40.661616,-73.995412,40.66155,-73.995743,,,
67925,CONFIDENTIAL,2018-10-04T00:00:00.000,----,----,Brooklyn,BK-18,46.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-04T00:00:00.000,2018-10-04T00:00:00.000,
67924,CONFIDENTIAL,2018-10-04T00:00:00.000,----,----,Bronx,BX-09,18.0,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2018-10-04T00:00:00.000,2018-10-04T00:00:00.000,
67793,CONFIDENTIAL,2018-10-03T00:00:00.000,----,----,Bronx,BX-04,16.0,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,,,,,,,,,,2019-03-14T00:00:00.000,2019-03-14T00:00:00.000,
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,2018-09-28T00:00:00.000,1250,5 AVENUE,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,0,46,13,0,0,0,0,9,18,0,32,0,0,0,59,0,59,59,2511.0,10029.0,1016120001.0,17401.0,MN33,40.794384,-73.951027,40.7943,-73.949969,2018-09-28T00:00:00.000,2018-09-28T00:00:00.000,1051514.0
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,2018-09-28T00:00:00.000,4,EAST 107 STREET,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,0,146,18,0,0,0,0,41,68,55,0,0,0,0,164,0,164,164,804644.0,10029.0,1016120001.0,17401.0,MN33,40.794831,-73.950344,40.7943,-73.949969,2018-09-28T00:00:00.000,2018-09-28T00:00:00.000,1051514.0
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,2018-09-28T00:00:00.000,1590,MADISON AVENUE,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,0,147,17,0,0,0,0,41,68,55,0,0,0,0,164,0,164,164,805031.0,10029.0,1016120001.0,17401.0,MN33,40.794051,-73.949193,40.7943,-73.949969,2018-09-28T00:00:00.000,2018-09-28T00:00:00.000,1051514.0
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,2018-09-28T00:00:00.000,35,EAST 106 STREET,Manhattan,MN-11,9.0,Preservation,Yes,Non Prevailing Wage,0,49,10,0,0,0,0,9,18,0,32,0,0,0,59,0,59,59,804641.0,10029.0,1016120001.0,17401.0,MN33,40.793853,-73.950071,40.7943,-73.949969,2018-09-28T00:00:00.000,2018-09-28T00:00:00.000,1051514.0
66805,TRIPLE HDFC.HPO.FY19,2018-09-27T00:00:00.000,2232,1 AVENUE,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8,452.0,10029.0,1017080048.0,178.0,MN34,40.794966,-73.936151,40.79498,-73.93575,,,1079384.0
67855,319 GRAHAM AVENUE APARTMENTS,2018-09-27T00:00:00.000,319,GRAHAM AVENUE,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,948572.0,11211.0,3027700024.0,495.0,BK90,40.713688,-73.944258,40.71364,-73.944557,2018-12-19T00:00:00.000,2018-12-19T00:00:00.000,
66805,TRIPLE HDFC.HPO.FY19,2018-09-27T00:00:00.000,235,EAST 105 STREET,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,0,0,35,8,4,1,3,22,23,0,0,0,0,0,48,0,48,48,966644.0,10029.0,1016550015.0,170.0,MN33,40.79053,-73.944284,40.79046,-73.943558,,,1052411.0
66805,TRIPLE HDFC.HPO.FY19,2018-09-27T00:00:00.000,2295,1 AVENUE,Manhattan,MN-11,8.0,Preservation,No,Non Prevailing Wage,1,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,13,13,502.0,10035.0,1017950024.0,188.0,MN34,40.797408,-73.934393,40.79757,-73.934671,,,1084003.0
