,borough,geographical,admin_district,ats_code,location_name,grade_level,building_code,building_name,address,building_ownership,room_no,area,function,is_school_co_located,inside_v_outside,is_the_space_shared,space_used_for_any
775,M,5,5,05M154,P.S. 154 Harriet Tubman,Elementary,M154,P.S. 154 - Manhattan,250 West 127 Street,DOE Owned,GYM,4730.0,Gymnasium,true,Inside,true,False
776,M,5,5,05M154,P.S. 154 Harriet Tubman,Elementary,M154,P.S. 154 - Manhattan,250 West 127 Street,DOE Owned,Outdoor Yard 1,29634.0,Outdoor Yard,true,Outdoor,true,False
777,M,5,5,05M157,The Urban Assembly School for Global Commerce,High school,M501,Arthur Schomburg Hs (Is 201) - M,2005 Madison Avenue,DOE Owned,B13,861.0,Dance Room,true,Inside,true,False
778,M,5,5,05M157,The Urban Assembly School for Global Commerce,High school,M501,Arthur Schomburg Hs (Is 201) - M,2005 Madison Avenue,DOE Owned,B38,1056.0,Gymnasium/Auditorium,true,Inside,true,True
779,M,5,5,05M157,The Urban Assembly School for Global Commerce,High school,M501,Arthur Schomburg Hs (Is 201) - M,2005 Madison Avenue,DOE Owned,B45,729.0,Dance Room,true,Inside,true,False
780,M,5,5,05M157,The Urban Assembly School for Global Commerce,High school,M501,Arthur Schomburg Hs (Is 201) - M,2005 Madison Avenue,DOE Owned,GYM2FL,6500.0,Gymnasium,true,Inside,true,False
781,M,5,5,05M161,P.S. 161 Pedro Albizu Campos,K-8,M161,P.S. 161 - Manhattan,499 West 133 Street,DOE Owned,GYM,3685.0,Gymnasium,false,Inside,false,False
782,M,5,5,05M161,P.S. 161 Pedro Albizu Campos,K-8,M161,P.S. 161 - Manhattan,499 West 133 Street,DOE Owned,Outdoor Yard 1,28118.0,Outdoor Yard,false,Outdoor,false,False
783,M,5,5,05M175,P.S. 175 Henry H Garnet,Elementary,M175,P.S. 175 - Manhattan,175 West 134 Street,DOE Owned,GYM.,3740.0,Gymnasium,true,Inside,true,False
784,M,5,5,05M175,P.S. 175 Henry H Garnet,Elementary,M175,P.S. 175 - Manhattan,175 West 134 Street,DOE Owned,Outdoor Yard 1,18500.0,Outdoor Yard,true,Outdoor,true,False
785,M,5,5,05M194,P.S. 194 Countee Cullen,Elementary,M194,P.S. 194 - Manhattan,244 West 144 Street,DOE Owned,GYM,4176.0,Gymnasium,true,Inside,true,False
786,M,5,5,05M194,P.S. 194 Countee Cullen,Elementary,M194,P.S. 194 - Manhattan,244 West 144 Street,DOE Owned,Outdoor Yard 1,14446.0,Outdoor Yard,true,Outdoor,true,False
787,M,5,5,05M197,P.S. 197 John B. Russwurm,Elementary,M197,P.S. 197 - Manhattan,2230 5 Avenue,DOE Owned,GYM,3942.0,Gymnasium,true,Inside,true,False
788,M,5,5,05M197,P.S. 197 John B. Russwurm,Elementary,M197,P.S. 197 - Manhattan,2230 5 Avenue,DOE Owned,Outdoor Yard 1,4515.0,Outdoor Yard,true,Outdoor,true,False
789,M,5,5,05M200,P.S. 200- The James Mccune Smith School,Elementary,M010,P.S. 200 (Tandem M010) - Manhattan,2589 7 Avenue,DOE Owned,GYM,2535.0,Gymnasium,true,Inside,true,False
790,M,5,5,05M285,Harlem Renaissance High School,High school,M911,Harlem Renaissance Hs (Old M24)-M,22 East 128 Street,DOE Owned,503/505,1188.0,Gymnasium,true,Inside,true,False
791,M,5,5,05M286,Urban Assembly Academy for Future Leaders,Junior High-Intermediate-Middle,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,343,4275.0,Gymnasium,true,Inside,true,False
792,M,5,5,05M286,Urban Assembly Academy for Future Leaders,Junior High-Intermediate-Middle,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,443,4161.0,Gymnasium,true,Inside,true,False
793,M,5,5,05M286,Urban Assembly Academy for Future Leaders,Junior High-Intermediate-Middle,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,B12,1080.0,Dance Room,true,Inside,true,False
794,M,5,5,05M286,Urban Assembly Academy for Future Leaders,Junior High-Intermediate-Middle,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,Outdoor Yard 1,9540.0,Outdoor Yard,true,Outdoor,true,False
795,M,5,5,05M302,KAPPA IV,Junior High-Intermediate-Middle,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM3FL,4505.0,Gymnasium,true,Inside,true,False
796,M,5,5,05M302,KAPPA IV,Junior High-Intermediate-Middle,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM5FL,3021.0,Gymnasium,true,Inside,true,False
797,M,5,5,05M304,Mott Hall High School,High school,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM3FL,4505.0,Gymnasium,true,Inside,true,False
798,M,5,5,05M304,Mott Hall High School,High school,M136,I.S. 136 - Manhattan,6 Edgecombe Avenue,DOE Owned,GYM5FL,3021.0,Gymnasium,true,Inside,true,False
799,M,5,5,05M362,Columbia Secondary School,Junior High-Intermediate-Middle,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,E.GYM,3825.0,Gymnasium,true,Inside,true,False
800,M,5,5,05M362,Columbia Secondary School,Junior High-Intermediate-Middle,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,POOL,3720.0,Swimming Pool,true,Inside,true,False
801,M,5,5,05M362,Columbia Secondary School,Junior High-Intermediate-Middle,M125,P.S. 125 - Manhattan,425 West 123 Street,DOE Owned,W.GYM,3825.0,Gymnasium,true,Inside,true,False
802,M,5,5,05M367,Academy for Social Action,Secondary School,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,343,4275.0,Gymnasium,true,Inside,true,False
803,M,5,5,05M367,Academy for Social Action,Secondary School,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,443,4161.0,Gymnasium,true,Inside,true,False
804,M,5,5,05M367,Academy for Social Action,Secondary School,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,B12,1080.0,Dance Room,true,Inside,true,False
805,M,5,5,05M367,Academy for Social Action,Secondary School,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,Outdoor Yard 1,9540.0,Outdoor Yard,true,Outdoor,true,False
806,M,5,5,05M369,Urban Assembly School for the Performing Arts,High school,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,343,4275.0,Gymnasium,true,Inside,true,False
807,M,5,5,05M369,Urban Assembly School for the Performing Arts,High school,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,443,4161.0,Gymnasium,true,Inside,true,False
808,M,5,5,05M369,Urban Assembly School for the Performing Arts,High school,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,B12,1080.0,Dance Room,true,Inside,true,False
809,M,5,5,05M369,Urban Assembly School for the Performing Arts,High school,M043,I.S. 172 (Old 43) - Manhattan,509 West 129 Street,DOE Owned,Outdoor Yard 1,9540.0,Outdoor Yard,true,Outdoor,true,False
810,M,5,5,05M499,Frederick Douglass Academy,Secondary School,M010,I.S. 10 (Tandem M200) - Manhattan,2581 7Th Avenue,DOE Owned,102,1209.0,Weight Room,true,Inside,true,False
811,M,5,5,05M499,Frederick Douglass Academy,Secondary School,M010,I.S. 10 (Tandem M200) - Manhattan,2581 7Th Avenue,DOE Owned,110,1120.0,Auxiliary Exercise Room,true,Inside,true,False
812,M,5,5,05M499,Frederick Douglass Academy,Secondary School,M010,I.S. 10 (Tandem M200) - Manhattan,2581 7Th Avenue,DOE Owned,380/384,1500.0,Dance Room,true,Inside,true,False
813,M,5,5,05M499,Frederick Douglass Academy,Secondary School,M010,I.S. 10 (Tandem M200) - Manhattan,2581 7Th Avenue,DOE Owned,GYM,2535.0,Gymnasium,true,Inside,true,False
814,M,5,5,05M499,Frederick Douglass Academy,Secondary School,M010,I.S. 10 (Tandem M200) - Manhattan,2581 7Th Avenue,DOE Owned,Outdoor Yard 1,67000.0,Outdoor Yard,true,Outdoor,true,False
815,M,5,5,05M514,New Design Middle School,Junior High-Intermediate-Middle,M195,Terence D. Tolbert Education Complex - Manhattan,625 West 133 Street,DOE Owned,270,5400.0,Gymnasium,true,Inside,true,False
816,M,5,5,05M514,New Design Middle School,Junior High-Intermediate-Middle,M195,Terence D. Tolbert Education Complex - Manhattan,625 West 133 Street,DOE Owned,274,986.0,Dance Room,true,Inside,true,False
817,M,5,5,05M514,New Design Middle School,Junior High-Intermediate-Middle,M195,Terence D. Tolbert Education Complex - Manhattan,625 West 133 Street,DOE Owned,280,1170.0,Auxiliary Exercise Room,true,Inside,true,False
818,M,5,5,05M514,New Design Middle School,Junior High-Intermediate-Middle,M195,Terence D. Tolbert Education Complex - Manhattan,625 West 133 Street,DOE Owned,368,756.0,Auxiliary Exercise Room,true,Inside,true,False
819,M,5,5,05M514,New Design Middle School,Junior High-Intermediate-Middle,M195,Terence D. Tolbert Education Complex - Manhattan,625 West 133 Street,DOE Owned,Outdoor Yard 1,36326.0,Outdoor Yard,true,Outdoor,true,False
820,M,5,5,05M517,Teachers College Community School,Elementary,M916,Teachers College Community School - Manhattan,168 Morningside Avenue,Tax Levy Lease,105,4042.0,Gymnasium/Auditorium,false,Inside,false,True
821,M,5,5,05M670,Thurgood Marshall Academy for Learning and Social Change,Secondary School,M970,Thurgood Marshall Acad. - M,200-214 West 135Th Street,Tax Levy Lease,607,4590.0,Gymnasium,false,Inside,false,False
822,M,5,5,05M692,"High School for Mathematics, Science and Engineering at City College",High school,M812,"Hs For Math, Sci & Engineering-M",240 Convent Ave,Tax Levy Lease,108,726.0,Multi-Purpose Room,false,Inside,false,True
823,M,6,6,06M004,P.S. 004 Duke Ellington,Elementary,M004,P.S. 4 - Manhattan,500 West 160 Street,DOE Owned,122,2668.0,Gymnasium,false,Inside,false,False
824,M,6,6,06M004,P.S. 004 Duke Ellington,Elementary,M004,P.S. 4 - Manhattan,500 West 160 Street,DOE Owned,Outdoor Yard 1,6727.0,Outdoor Yard,false,Outdoor,false,False
825,M,6,6,06M004,P.S. 004 Duke Ellington,Elementary,M004,P.S. 4 - Manhattan,500 West 160 Street,DOE Owned,Outdoor Yard 2,6071.0,Outdoor Yard,false,Outdoor,false,False
826,M,6,6,06M005,P.S. 005 Ellen Lurie,Elementary,M005,P.S. 5 - Manhattan,3703 Tenth Avenue,DOE Owned,129,3306.0,Gymnasium,false,Inside,false,False
827,M,6,6,06M008,P.S. 008 Luis Belliard,Elementary,M008,P.S. 8 - Manhattan,465 West 167 Street,DOE Owned,121/GYM,2592.0,Gymnasium,false,Inside,false,False
828,M,6,6,06M018,P.S. 018 Park Terrace,K-8,M898,P.S. 18 - Manhattan,4124 9 Avenue,Tax Levy Lease,Outdoor Yard 1,7790.0,Outdoor Yard,false,Outdoor,false,False
829,M,6,6,06M018,P.S. 018 Park Terrace,K-8,M884,P.S. 18 Annex (Gym) - Manhattan,4130 9 Avenue,Tax Levy Lease,112,2112.0,Gymnasium,false,Inside,true,False
830,M,6,6,06M028,P.S. 028 Wright Brothers,Elementary,M028,P.S. 28 - Manhattan,475 West 155 Street,DOE Owned,145,3990.0,Gymnasium,false,Inside,false,False
831,M,6,6,06M028,P.S. 028 Wright Brothers,Elementary,M028,P.S. 28 - Manhattan,475 West 155 Street,DOE Owned,Outdoor Yard 1,8177.0,Outdoor Yard,false,Outdoor,false,False
832,M,6,6,06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,M048,P.S. 48 - Manhattan,4360-78 Broadway,DOE Owned,200,550.0,Dance Room,true,Inside,true,False
833,M,6,6,06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,M048,P.S. 48 - Manhattan,4360-78 Broadway,DOE Owned,219,2166.0,Gymnasium,true,Inside,true,False
834,M,6,6,06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,M048,P.S. 48 - Manhattan,4360-78 Broadway,DOE Owned,Outdoor Yard 1,13821.0,Outdoor Yard,true,Outdoor,true,False
835,M,6,6,06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,M048,P.S. 48 - Manhattan,4360-78 Broadway,DOE Owned,Outdoor Yard 2,19823.0,Outdoor Yard,true,Outdoor,true,False
836,M,6,6,06M052,J.H.S. 052 Inwood,Junior High-Intermediate-Middle,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,239,6592.0,Gymnasium,true,Inside,true,False
837,M,6,6,06M052,J.H.S. 052 Inwood,Junior High-Intermediate-Middle,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244B,391.0,Auxiliary Exercise Room,true,Inside,true,False
838,M,6,6,06M052,J.H.S. 052 Inwood,Junior High-Intermediate-Middle,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244C,575.0,Auxiliary Exercise Room,true,Inside,true,False
839,M,6,6,06M052,J.H.S. 052 Inwood,Junior High-Intermediate-Middle,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,511,2912.0,Gymnasium,true,Inside,true,False
840,M,6,6,06M098,P.S. 098 Shorac Kappock,Elementary,M098,P.S. 98 - Manhattan,512 West 212 Street,DOE Owned,DANCERM,4482.0,Gymnasium,false,Inside,false,False
841,M,6,6,06M098,P.S. 098 Shorac Kappock,Elementary,M098,P.S. 98 - Manhattan,512 West 212 Street,DOE Owned,GYM,2915.0,Gymnasium,false,Inside,false,False
842,M,6,6,06M098,P.S. 098 Shorac Kappock,Elementary,M098,P.S. 98 - Manhattan,512 West 212 Street,DOE Owned,Outdoor Yard 1,10968.0,Outdoor Yard,false,Outdoor,false,False
843,M,6,6,06M103,Dos Puentes Elementary School,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,511,1155.0,Gymnasium,true,Inside,true,False
844,M,6,6,06M103,Dos Puentes Elementary School,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,Outdoor Yard 1,2111.0,Outdoor Yard,true,Outdoor,true,False
845,M,6,6,06M103,Dos Puentes Elementary School,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,Outdoor Yard 2,2058.0,Outdoor Yard,true,Outdoor,true,False
846,M,6,6,06M115,P.S. 115 Alexander Humboldt,Elementary,M115,P.S. 115 - Manhattan,586 West 177 Street,DOE Owned,408,575.0,Dance Room,true,Inside,true,False
847,M,6,6,06M115,P.S. 115 Alexander Humboldt,Elementary,M115,P.S. 115 - Manhattan,586 West 177 Street,DOE Owned,GYM-FR,1472.0,Gymnasium,true,Inside,true,False
848,M,6,6,06M115,P.S. 115 Alexander Humboldt,Elementary,M115,P.S. 115 - Manhattan,586 West 177 Street,DOE Owned,GYM-RE,3799.0,Gymnasium,true,Inside,true,False
849,M,6,6,06M115,P.S. 115 Alexander Humboldt,Elementary,M115,P.S. 115 - Manhattan,586 West 177 Street,DOE Owned,Outdoor Yard 1,7408.0,Outdoor Yard,true,Outdoor,true,False
850,M,6,6,06M128,P.S. 128 Audubon,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,120,624.0,Dance Room,true,Inside,true,False
851,M,6,6,06M128,P.S. 128 Audubon,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,123,3850.0,Gymnasium,true,Inside,true,False
852,M,6,6,06M128,P.S. 128 Audubon,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,Outdoor Yard 1,3150.0,Outdoor Yard,true,Outdoor,true,False
853,M,6,6,06M128,P.S. 128 Audubon,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,Outdoor Yard 2,3250.0,Outdoor Yard,true,Outdoor,true,False
854,M,6,6,06M132,P.S. 132 Juan Pablo Duarte,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,511,1155.0,Gymnasium,true,Inside,true,False
855,M,6,6,06M132,P.S. 132 Juan Pablo Duarte,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,Outdoor Yard 1,2111.0,Outdoor Yard,true,Outdoor,true,False
856,M,6,6,06M132,P.S. 132 Juan Pablo Duarte,Elementary,M132,P.S. 132 - Manhattan,185 Wadsworth Avenue,DOE Owned,Outdoor Yard 2,2058.0,Outdoor Yard,true,Outdoor,true,False
857,M,6,6,06M143,J.H.S. 143 Eleanor Roosevelt,Junior High-Intermediate-Middle,M143,I.S. 143 - Manhattan,511 West 182Nd Street,DOE Owned,139,672.0,Dance Room,true,Inside,true,False
858,M,6,6,06M143,J.H.S. 143 Eleanor Roosevelt,Junior High-Intermediate-Middle,M143,I.S. 143 - Manhattan,511 West 182Nd Street,DOE Owned,GYM B,6370.0,Gymnasium,true,Inside,true,False
859,M,6,6,06M152,P.S. 152 Dyckman Valley,Elementary,M152,P.S. 152 - Manhattan,93 Nagle Avenue,DOE Owned,354,4234.0,Gymnasium,false,Inside,false,False
860,M,6,6,06M152,P.S. 152 Dyckman Valley,Elementary,M152,P.S. 152 - Manhattan,93 Nagle Avenue,DOE Owned,GYM,4234.0,Gymnasium,false,Inside,false,False
861,M,6,6,06M152,P.S. 152 Dyckman Valley,Elementary,M152,P.S. 152 - Manhattan,93 Nagle Avenue,DOE Owned,Outdoor Yard 1,13206.0,Outdoor Yard,false,Outdoor,false,False
862,M,6,6,06M153,P.S. 153 Adam Clayton Powell,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,146,1232.0,Dance Room,true,Inside,true,False
863,M,6,6,06M153,P.S. 153 Adam Clayton Powell,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,GYM.,2623.0,Gymnasium,true,Inside,true,False
864,M,6,6,06M153,P.S. 153 Adam Clayton Powell,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,Outdoor Yard 1,3550.0,Outdoor Yard,true,Outdoor,true,False
865,M,6,6,06M173,P.S. 173,Elementary,M173,P.S. 173 - Manhattan,306 Fort Washington Avenue,DOE Owned,101,918.0,Dance Room,true,Inside,true,False
866,M,6,6,06M173,P.S. 173,Elementary,M173,P.S. 173 - Manhattan,306 Fort Washington Avenue,DOE Owned,300,4452.0,Gymnasium,true,Inside,true,False
867,M,6,6,06M178,Professor Juan Bosch Public School,Elementary,M178,P.S. 178 - Manhattan,12-18 Ellwood Street,DOE Owned,501,2550.0,Gymnasium,false,Inside,false,False
868,M,6,6,06M178,Professor Juan Bosch Public School,Elementary,M178,P.S. 178 - Manhattan,12-18 Ellwood Street,DOE Owned,Outdoor Yard 1,3480.0,Outdoor Yard,false,Outdoor,false,False
869,M,6,6,06M187,P.S./I.S. 187 Hudson Cliffs,K-8,M187,P.S./I.S. 187 - Manhattan,349 Cabrini Boulevard,DOE Owned,GYM,4234.0,Gymnasium,false,Inside,false,False
870,M,6,6,06M187,P.S./I.S. 187 Hudson Cliffs,K-8,M187,P.S./I.S. 187 - Manhattan,349 Cabrini Boulevard,DOE Owned,Outdoor Yard 1,39016.0,Outdoor Yard,false,Outdoor,false,False
871,M,6,6,06M189,P.S. 189,Elementary,M189,P.S. 189 - Manhattan,2580 Amsterdam Avenue,DOE Owned,CAF/OLD,1798.0,Gymnasium,false,Inside,false,False
872,M,6,6,06M189,P.S. 189,Elementary,M189,P.S. 189 - Manhattan,2580 Amsterdam Avenue,DOE Owned,GYM,1792.0,Gymnasium,false,Inside,false,False
873,M,6,6,06M189,P.S. 189,Elementary,M189,P.S. 189 - Manhattan,2580 Amsterdam Avenue,DOE Owned,Outdoor Yard 1,1447.0,Outdoor Yard,false,Outdoor,false,False
874,M,6,6,06M189,P.S. 189,Elementary,M189,P.S. 189 - Manhattan,2580 Amsterdam Avenue,DOE Owned,Outdoor Yard 2,11282.0,Outdoor Yard,false,Outdoor,false,False
875,M,6,6,06M192,P.S. 192 Jacob H. Schiff,Elementary,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,GYM,4810.0,Gymnasium,true,Inside,true,False
876,M,6,6,06M192,P.S. 192 Jacob H. Schiff,Elementary,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,Outdoor Yard 1,65967.0,Outdoor Yard,true,Outdoor,true,False
877,M,6,6,06M209,Hamilton Grange Middle School,Junior High-Intermediate-Middle,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,GYM,4810.0,Gymnasium,true,Inside,true,False
878,M,6,6,06M209,Hamilton Grange Middle School,Junior High-Intermediate-Middle,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,Outdoor Yard 1,65967.0,Outdoor Yard,true,Outdoor,true,False
879,M,6,6,06M210,P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership,K-8,M093,P.S./I.S. 210 - Manhattan,501-503 West 152 Street,DOE Owned,B03S,6156.0,Gymnasium,false,Inside,false,False
880,M,6,6,06M210,P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership,K-8,M093,P.S./I.S. 210 - Manhattan,501-503 West 152 Street,DOE Owned,GYM,4455.0,Gymnasium,false,Inside,false,False
881,M,6,6,06M210,P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership,K-8,M093,P.S./I.S. 210 - Manhattan,501-503 West 152 Street,DOE Owned,Outdoor Yard 1,2848.0,Outdoor Yard,false,Outdoor,false,False
882,M,6,6,06M211,Inwood Early College for Health and Information Technologies,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,239,6592.0,Gymnasium,true,Inside,true,False
883,M,6,6,06M211,Inwood Early College for Health and Information Technologies,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244B,391.0,Auxiliary Exercise Room,true,Inside,true,False
884,M,6,6,06M211,Inwood Early College for Health and Information Technologies,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244C,575.0,Auxiliary Exercise Room,true,Inside,true,False
885,M,6,6,06M211,Inwood Early College for Health and Information Technologies,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,511,2912.0,Gymnasium,true,Inside,true,False
886,M,6,6,06M218,I.S. 218 Salome Urena,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,230,1344.0,Dance Room,true,Inside,true,False
887,M,6,6,06M218,I.S. 218 Salome Urena,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,254,5251.0,Gymnasium,true,Inside,true,False
888,M,6,6,06M218,I.S. 218 Salome Urena,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,Outdoor Yard 1,38305.0,Outdoor Yard,true,Outdoor,true,False
889,M,6,6,06M223,The Mott Hall School,Junior High-Intermediate-Middle,M223,I.S. 223 (Mott Hall) - Manhattan,71-111 Convent Ave,Gratis Lease,Outdoor Yard 1,3149.0,Outdoor Yard,false,Outdoor,false,False
890,M,6,6,06M223,The Mott Hall School,Junior High-Intermediate-Middle,M223,I.S. 223 (Mott Hall) - Manhattan,71-111 Convent Ave,Gratis Lease,209,726.0,Multi-Purpose Non Classroom,false,Inside,false,True
891,M,6,6,06M293,City College Academy of the Arts,Secondary School,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,230,1344.0,Dance Room,true,Inside,true,False
892,M,6,6,06M293,City College Academy of the Arts,Secondary School,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,254,5251.0,Gymnasium,true,Inside,true,False
893,M,6,6,06M293,City College Academy of the Arts,Secondary School,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,Outdoor Yard 1,38305.0,Outdoor Yard,true,Outdoor,true,False
894,M,6,6,06M311,Amistad Dual Language School,K-8,M176,P.S./I.S. 176 - Manhattan,4862 Broadway,DOE Owned,125,2596.0,Gymnasium,true,Inside,true,False
895,M,6,6,06M311,Amistad Dual Language School,K-8,M176,P.S./I.S. 176 - Manhattan,4862 Broadway,DOE Owned,Outdoor Yard 1,7986.0,Outdoor Yard,true,Outdoor,true,False
896,M,6,6,06M314,Muscota,Elementary,M176,P.S./I.S. 176 - Manhattan,4862 Broadway,DOE Owned,125,2596.0,Gymnasium,true,Inside,true,False
897,M,6,6,06M314,Muscota,Elementary,M176,P.S./I.S. 176 - Manhattan,4862 Broadway,DOE Owned,Outdoor Yard 1,7986.0,Outdoor Yard,true,Outdoor,true,False
898,M,6,6,06M319,M.S. 319 - Maria Teresa,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,A320,946.0,Dance Room,true,Inside,true,False
899,M,6,6,06M319,M.S. 319 - Maria Teresa,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,GYM,4620.0,Gymnasium,true,Inside,true,False
900,M,6,6,06M319,M.S. 319 - Maria Teresa,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,Outdoor Yard 1,38900.0,Outdoor Yard,true,Outdoor,true,False
901,M,6,6,06M319,M.S. 319 - Maria Teresa,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,Outdoor Yard 2,7198.0,Outdoor Yard,true,Outdoor,true,False
902,M,6,6,06M322,Middle School 322,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,230,1344.0,Dance Room,true,Inside,true,False
903,M,6,6,06M322,Middle School 322,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,254,5251.0,Gymnasium,true,Inside,true,False
904,M,6,6,06M322,Middle School 322,Junior High-Intermediate-Middle,M218,I.S. 218 - Manhattan,4600 Broadway,DOE Owned,Outdoor Yard 1,38305.0,Outdoor Yard,true,Outdoor,true,False
905,M,6,6,06M324,M.S. 324 - Patria Mirabal,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,A320,946.0,Dance Room,true,Inside,true,False
906,M,6,6,06M324,M.S. 324 - Patria Mirabal,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,GYM,4620.0,Gymnasium,true,Inside,true,False
907,M,6,6,06M324,M.S. 324 - Patria Mirabal,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,Outdoor Yard 1,38900.0,Outdoor Yard,true,Outdoor,true,False
908,M,6,6,06M324,M.S. 324 - Patria Mirabal,Junior High-Intermediate-Middle,M090,I.S. 90 - Manhattan,21 Jumel Place,DOE Owned,Outdoor Yard 2,7198.0,Outdoor Yard,true,Outdoor,true,False
909,M,6,6,06M325,P.S. 325,Elementary,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,GYM,4810.0,Gymnasium,true,Inside,true,False
910,M,6,6,06M325,P.S. 325,Elementary,M192,P.S. 192 - Manhattan,500 West 138 Street,DOE Owned,Outdoor Yard 1,65967.0,Outdoor Yard,true,Outdoor,true,False
911,M,6,6,06M328,M.S. 328 - Manhattan Middle School for Scientific Inquiry,Junior High-Intermediate-Middle,M164,I.S. 164 - Manhattan,401 West 164 Street,DOE Owned,BGGYM,4374.0,Gymnasium,true,Inside,true,False
912,M,6,6,06M328,M.S. 328 - Manhattan Middle School for Scientific Inquiry,Junior High-Intermediate-Middle,M164,I.S. 164 - Manhattan,401 West 164 Street,DOE Owned,COED GY,4320.0,Gymnasium,true,Inside,true,False
913,M,6,6,06M328,M.S. 328 - Manhattan Middle School for Scientific Inquiry,Junior High-Intermediate-Middle,M164,I.S. 164 - Manhattan,401 West 164 Street,DOE Owned,Outdoor Yard 1,5717.0,Outdoor Yard,true,Outdoor,true,False
