,school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,community_council,census_tract,bin,bbl,nta
183,2015-16,K335,16K335,P.S. 335 Granville T. Woods,K335,130 ROCHESTER AVENUE,K,16.0,301,130 ROCHESTER AVENUE CONSOLIDATED LOCATION,2,P.S. 335 Granville T. Woods |  M.S. 584 |  130 ROCHESTER AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.674656,-73.927794,8.0,36.0,307.0,3035887.0,3013550023.0,Crown Heights North                                                        
184,2015-16,K490,20K490,Fort Hamilton High School,K490,8301 SHORE ROAD,K,20.0,4408,,1,Fort Hamilton High School,1,9,10,6,3,13C,4000+,0.33,6.67,7,3.33,2,BROOKLYN ,11209.0,40.627835,-74.040046,10.0,43.0,46.0,3152318.0,3060130001.0,Bay Ridge                                                                  
185,2015-16,K377,32K377,P.S. 377 Alejandrina B. De Gautier,K377,200 WOODBINE STREET,K,32.0,447,200 WOODBINE STREET CONSOLIDATED LOCATION,2,P.S. 377 Alejandrina B. De Gautier|ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL(BN)|200 WOODBINE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11221.0,40.694018,-73.915263,4.0,37.0,415.0,3076784.0,3033600001.0,Bushwick South                                                             
186,2015-16,K390,17K354,The School of Integrated Learning,K354,1224 PARK PLACE,K,17.0,202,1224 PARK PLACE CONSOLIDATED LOCATION,3,Middle School for Academic and Social Excellence|The School of Integrated Learning|KIPP AMP Charter School|1224 PARK PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11213.0,40.672713,-73.936924,8.0,36.0,343.0,3036405.0,3013700029.0,Crown Heights North                                                        
187,2015-16,K395,22K109,P.S. 109,K109,1001 EAST  45 STREET,K,22.0,695,,1,P.S. 109,0,0,2,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11203.0,40.636455,-73.933582,17.0,45.0,836.0,3114526.0,3050220002.0,East Flatbush-Farragut                                                     
188,2015-16,K400,21K348,High School of Sports Management,K348,2630 BENSON AVENUE,K,21.0,262,2630 BENSON AVENUE CONSOLIDATED LOCATION,5,International High School at Lafayette |  High School of Sports Management |  Kingsborough Early College School |  Life Academy High School for Film and Music |  Expeditionary Learning School for Community Leader |  2630 BENSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11214.0,40.594291,-73.98577,13.0,47.0,306.0,3186454.0,3068830001.0,Gravesend                                                                  
189,2015-16,K410,21K410,Abraham Lincoln High School,K410,2800 OCEAN PARKWAY,K,21.0,2108,2800 OCEAN PARKWAY CONSOLIDATED LOCATION,2,Abraham Lincoln High School |  Abraham Lincoln Yabc |  2800 OCEAN PARKWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,10C,2001-2500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11235.0,40.581681,-73.967308,13.0,47.0,354.0,3196293.0,3072540001.0,West Brighton                                                              
190,2015-16,K420,,999 JAMAICA AVENUE CONSOLIDATED LOCATION,,999 JAMAICA AVENUE,K,19.0,1330,999 JAMAICA AVENUE CONSOLIDATED LOCATION,5,Multicultural High School |Academy of Innovative Technology |Brooklyn Lab School |Cypress Hills Collegiate Preparatory School |The Urban Assembly School for Collaborative Health |999 JAMAICA AVENUE CONSOLIDATED LOCATION,0,5,32,2,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11208.0,40.691146,-73.868328,5.0,37.0,1180.0,3090738.0,3040940001.0,park-cemetery-etc-Brooklyn                                                 
191,2015-16,K435,19K431,Thomas Jefferson Yabc,K431,400 PENNSYLVANIA AVENUE,K,19.0,N/A,400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,5,Thomas Jefferson Yabc |  FDNY High School for Fire and Life Safety |  High School for Civil Rights |  Performing Arts and Technology High School |  World Academy for Total Community Health High Scho |  400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11207.0,40.667456,-73.894747,5.0,42.0,1156.0,3084440.0,3037880001.0,East New York (Pennsylvania Ave)                                           
192,2015-16,K440,17K524,International High School at Prospect Heights,K524,883 CLASSON AVENUE,K,17.0,417,883 CLASSON AVENUE CONSOLIDATED LOCATION,4,International High School at Prospect Heights |  The High School for Global Citizenship |  Brooklyn Academy of Science and the Environment |  Brooklyn School for Music & Theatre |  883 CLASSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11225.0,40.670349,-73.961695,9.0,35.0,213.0,3029686.0,3011870001.0,Crown Heights South                                                        
193,2015-16,K450,14K477,School for Legal Studies,K477,850 GRAND STREET,K,14.0,509,850 GRAND STREET CONSOLIDATED LOCATION,3,"PROGRESS High School for Professional Careers |  School for Legal Studies |  The High School for Enterprise, Business and Techn |  850 GRAND STREET CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11211.0,40.712184,-73.939722,1.0,34.0,485.0,3325733.0,3030160001.0,Bushwick South                                                             
194,2015-16,K458,13K575,Bedford Stuyvesant Preparatory High School,K575,832 MARCY AVENUE,K,13.0,152,832 MARCY AVENUE CONSOLIDATED LOCATION ,4,Brooklyn Academy High School|Bedford Stuyvesant Preparatory High School|Bedford Stuyvesant Collegiate -Uncommon Collegiate Charter High School|Brownsville Collegiate Charter School|832 MARCY AVENUE CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11216.0,40.685004,-73.947152,3.0,36.0,249.0,3051641.0,3018230038.0,Bedford                                                                    
195,2015-16,K460,15K684,Millennium Brooklyn HS,K684,237 7 AVENUE,K,15.0,620,237 7 AVENUE CONSOLIDATED LOCATION,4,Secondary School for Law |  Secondary School for Journalism |  Park Slope Collegiate |  Millennium Brooklyn HS | 237 7 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11215.0,40.669629,-73.979287,6.0,39.0,155.0,3025510.0,3010820001.0,Park Slope-Gowanus                                                         
196,2015-16,K465,17K543,"Science, Technology and Research Early College Hig",K543,911 FLATBUSH AVENUE,K,17.0,526,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,6,"Academy for College Preparation and Career Explora |  Academy of Hospitality and Tourism |  Erasmus Yabc |  High School for Youth and Community Development at |  High School for Service & Learning at Erasmus |  Science, Technology and Research Early College Hig |  911 FLATBUSH AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11226.0,40.649787,-73.95855,14.0,40.0,794.0,3336215.0,3051030010.0,Erasmus                                                                    
197,2015-16,K480,32K168,The Brooklyn School for Math and Research,K168,400 IRVING AVENUE,K,32.0,268,400 IRVING AVENUE CONSOLIDATED LOCATION,4,The Brooklyn School for Math and Research |  Academy for Environmental Leadership |  Bushwick School for Social Justice |  Academy of Urban Planning |  400 IRVING AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11237.0,40.69697,-73.910791,4.0,37.0,435.0,3076908.0,3033650098.0,Bushwick North                                                             
198,2015-16,K495,,3000 AVENUE X CONSOLIDATED LOCATION,,3000 AVENUE X,K,22.0,1461,3000 AVENUE X CONSOLIDATED LOCATION,5,Sheepshead Bay High School| Origins High School| Professional Pathways High School| New Visions Charter High School for Advanced Math| New Visions Charter High School for the Humanities| 3000 AVENUE X CONSOLIDATED LOCATION,3,5,9,4,3,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BROOKLYN ,11235.0,40.594124,-73.937696,15.0,48.0,626.0,3203631.0,3074250002.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
199,2015-16,K515,18K566,Brooklyn Generation School,K566,6565 FLATLANDS AVENUE,K,18.0,234,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6,Brooklyn Generation School |  Brooklyn Theatre Arts High School |  Victory Collegiate High School |  Brooklyn Bridge Academy |  Academy for Conservation and the Environment |  South Shore Educational Complex Yabc |  6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11236.0,40.633285,-73.916735,18.0,46.0,950.0,3224139.0,3079980005.0,Canarsie                                                                   
200,2015-16,K525,21K525,Edward R. Murrow High School,K525,1600 AVENUE L,K,21.0,3885,,1,Edward R. Murrow High School,1,8,8,4,2,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,BROOKLYN ,11230.0,40.620525,-73.959285,14.0,44.0,768.0,3180673.0,3067340109.0,Midwood                                                                    
201,2015-16,K580,13K674,"City Polytechnic High School of Engineering, Archi",K674,105 TECH PLACE,K,13.0,451,105 TECH PLACE CONSOLIDATED LOCATION,3,"George Westinghouse Career and Technical Education|Downtown Brooklyn Yabc|City Polytechnic High School of Engineering, Archi|105 TECH PLACE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11201.0,40.694926,-73.986015,2.0,33.0,13.0,3348041.0,3001310001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
202,2015-16,K620,21K620,William E. Grady Career and Technical Education Hi,K620,25 BRIGHTON  4TH ROAD,K,21.0,549,,1,William E. Grady Career and Technical Education Hi,3,1,10,1,3,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11235.0,40.582585,-73.963477,13.0,48.0,366.0,3196378.0,3072610201.0,Brighton Beach                                                             
203,2015-16,K650,,257 NORTH  6 STREET CONSOLIDATED LOCATION,,257 NORTH  6 STREET,K,14.0,1766,257 NORTH  6 STREET CONSOLIDATED LOCATION,3,Brooklyn Preparatory High School |  Williamsburg High School for Architecture and Desi |  Williamsburg Preparatory School |  257 NORTH  6 STREET CONSOLIDATED LOCATION,2,6,20,5,3,9C,1751-2000,0.9,3.5,7.25,2.55,1.45,BROOKLYN ,11211.0,40.715073,-73.954754,1.0,33.0,519.0,3062135.0,3023300011.0,North Side-South Side                                                      
204,2015-16,K735,22K245,P.S. 245,K245,249 EAST 17TH STREET,K,22.0,315,,1,P.S. 245,0,1,1,1,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11226.0,40.645016,-73.963208,14.0,40.0,512.0,3117584.0,3051210032.0,Flatbush                                                                   
205,2015-16,K805,,49 FLATBUSH AVENUE EXTENSION CONSOLIDATED LOCATION,,49 FLATBUSH AVENUE EXTENSION,K,13.0,1244,49 FLATBUSH AVENUE EXTENSION CONSOLIDATED LOCATION,3,"Urban Assembly High School of Music and Art |  Science Skills Center High School for Science, Tec |  Brooklyn International High School |  49 FLATBUSH AVENUE EXTENSION CONSOLIDATED LOCATION",0,3,14,0,1,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11201.0,40.697339,-73.985016,2.0,33.0,15.0,3000216.0,3001200020.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
206,2015-16,K845,15K295,P.S. 295,K295,330 18 STREET,K,15.0,489,330 18 STREET CONSOLIDATED LOCATION,2,P.S. 295 |  New Voices School of Academic & Creative Arts |  330 18 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11215.0,40.660976,-73.988297,7.0,38.0,147.0,3331274.0,3008800001.0,Sunset Park West                                                           
207,2015-16,K865,32K556,Bushwick Leaders High School for Academic Excellen,K556,797 BUSHWICK AVENUE,K,32.0,274,,1,Bushwick Leaders High School for Academic Excellence ,0,3,5,0,2,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11221.0,40.695056,-73.92814,4.0,34.0,393.0,3073761.0,3032420001.0,Bushwick South                                                             
208,2015-16,K914,13K670,Benjamin Banneker Academy,K670,71-77 CLINTON AVENUE,K,13.0,916,,1,Benjamin Banneker Academy,0,3,6,1,2,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11205.0,40.695332,-73.969243,2.0,35.0,191.0,3054323.0,3018880034.0,Clinton Hill                                                               
209,2015-16,KAQX,84K731,BROOKLYN EXCELSIOR CHARTER SCHOOL(BN),K731,856 QUINCY STREET,K,16.0,676,,1,BROOKLYN EXCELSIOR CHARTER SCHOOL(BN),0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11221.0,40.689842,-73.925506,3.0,41.0,387.0,3044597.0,3016330058.0,Stuyvesant Heights                                                         
210,2015-16,M006,02M006,P.S. 006 Lillie D. Blake,M006,45 EAST  81 STREET,M,2.0,700,,1,P.S. 006 Lillie D. Blake,0,1,1,1,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,10028.0,40.777455,-73.960713,8.0,4.0,142.0,1046668.0,1014930021.0,Upper East Side-Carnegie Hill                                              
211,2015-16,M009,,100 WEST  84 STREET CONSOLIDATED LOCATION,,100 WEST  84 STREET,M,3.0,847,100 WEST  84 STREET CONSOLIDATED LOCATION,2,P.S. 009 Sarah Anderson |  M.S. 243 Center School |  100 WEST  84 STREET CONSOLIDATED LOCATION,0,1,0,1,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,MANHATTAN,10024.0,40.785287,-73.97343,7.0,6.0,169.0,1032119.0,1012140029.0,Upper West Side                                                            
212,2015-16,M013,84M168      ,East Harlem Scholars Academy Charter School II,M168,1573 MADISON AVENUE,M,4.0,248,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10029.0,40.793763,-73.949381,11.0,8.0,17401.0,1051515.0,1016120050.0,East Harlem South                                                          
213,2015-16,M019,01M301,"Technology, Arts, and Sciences Studio",M301,185 1 AVENUE,M,1.0,156,185 1 AVENUE CONSOLIDATED LOCATION,2,"P.S. 019 Asher Levy |  Technology, Arts, and Sciences Studio |  185 1 AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10003.0,40.729636,-73.983818,3.0,2.0,40.0,1006478.0,1004530034.0,East Village                                                               
214,2015-16,M030,75M138,P.S. 138,M138,144-176 EAST 128 STREET,M,5.0,606,144-176 EAST 128 STREET CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10035.0,40.805953,-73.935179,11.0,9.0,242.0,1054502.0,1017760020.0,East Harlem North                                                          
215,2015-16,M040,02M255,M.S. 255 Salk School of Science,M255,319 EAST 19 STREET,M,2.0,374,319 EAST 19 STREET CONSOLIDATED LOCATION,2,P.S. 040 Augustus Saint-Gaudens |  M.S. 255 Salk School of Science |  319 EAST 19 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10003.0,40.735161,-73.982027,6.0,2.0,64.0,1020513.0,1009250012.0,Gramercy                                                                   
216,2015-16,M052,06M423,High School for Excellence and Innovation,M423,650 ACADEMY STREET,M,6.0,216,650 ACADEMY STREET CONSOLIDATED LOCATION,3,J.H.S. 052 Inwood |  High School for Excellence and Innovation | INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE|   650 ACADEMY STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10034.0,40.866053,-73.924835,12.0,10.0,291.0,1076776.0,1022330020.0,Marble Hill-Inwood                                                         
217,2015-16,M045,84M335,HARLEM VILLAGE ACADEMIES LEADERSHIP CHARTER SCHOOL(MN),M335,2351 1ST AVENUE,M,4.0,909,2351 1ST AVENUE CONSOLIDATED LOCATION,2,Coalition School for Social Change|Harlem Village Academy Leadership Charter School|2351 1ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10035.0,40.798884,-73.933319,11.0,8.0,194.0,1054786.0,1017970100.0,East Harlem North                                                          
218,2015-16,M052,06M211,Inwood Early College for Health and Information Te,M211,650 ACADEMY STREET,M,6.0,195,650 ACADEMY STREET CONSOLIDATED LOCATION,3,J.H.S. 052 Inwood |  High School for Excellence and Innovation | INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE|   650 ACADEMY STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10034.0,40.866053,-73.924835,12.0,10.0,291.0,1076776.0,1022330020.0,Marble Hill-Inwood                                                         
219,2015-16,M056,,220 HENRY STREET CONSOLIDATED LOCATION,,220 HENRY STREET,M,1.0,608,220 HENRY STREET CONSOLIDATED LOCATION,4,"Henry Street School for International Studies |  University Neighborhood Middle School |  Collaborative Academy of Science, Technology, & La | Manhattan Charter School II  |220 HENRY STREET CONSOLIDATED LOCATION",0,0,4,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,10002.0,40.713684,-73.986336,3.0,1.0,201.0,1003223.0,1002690041.0,Lower East Side                                                            
220,2015-16,M063,01M363,Neighborhood School,M363,121 EAST  3 STREET,M,1.0,313,121 EAST  3 STREET CONSOLIDATED LOCATION,2,The STAR Academy - P.S.63 |  Neighborhood School |  121 EAST  3 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10009.0,40.724117,-73.986381,3.0,2.0,32.0,1005760.0,1004310014.0,East Village                                                               
221,2015-16,M070,02M312,New York City Lab Middle School for Collaborative,M312,333 WEST  17 STREET,M,2.0,551,333 WEST  17 STREET CONSOLIDATED LOCATION,3,New York City Lab Middle School for Collaborative |  N.Y.C. Lab School for Collaborative Studies |  N.Y.C. Museum School |  333 WEST  17 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10011.0,40.742129,-74.002198,4.0,3.0,83.0,1079152.0,1007410010.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
222,2015-16,M083,04M182,The Bilingual Bicultural School,M182,219 EAST 109 STREET,M,4.0,352,219 EAST 109 STREET CONSOLIDATED LOCATION,2,P.S. 083 Luis Munoz Rivera |  The Bilingual Bicultural School |  219 EAST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10029.0,40.793194,-73.942548,11.0,8.0,180.0,1052436.0,1016590012.0,East Harlem North                                                          
223,2015-16,M088,03M415,Wadleigh Secondary School for the Performing & Vis,M415,215 WEST 114 STREET,M,3.0,377,215 WEST 114 STREET CONSOLIDATED LOCATION,2,Wadleigh Secondary School for the Performing & Vis |  Frederick Douglass Academy II Secondary School |  215 WEST 114 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10026.0,40.802207,-73.954142,10.0,9.0,218.0,1055204.0,1018300019.0,Central Harlem South                                                       
224,2015-16,M090,84M068      ,KIPP Washington Heights Middle School,M068,21 JUMEL PLACE,M,6.0,852,21 JUMEL PLACE CONSOLIDATED LOCATION,3,M.S. 319 - Maria Teresa| M.S. 324 - Patria Mirabal| KIPP Washington Heights Middle School| 21 JUMEL PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10032.0,40.839305,-73.936159,12.0,10.0,249.0,1076741.0,1021120058.0,Washington Heights South                                                   
225,2015-16,M098,06M098,P.S. 098 Shorac Kappock,M098,512 WEST 212 STREET,M,6.0,605,,1,P.S. 098 Shorac Kappock I P.S. 098 Annex,2,2,0,3,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,10034.0,40.867826,-73.917059,12.0,10.0,303.0,1064871.0,1022290012.0,Marble Hill-Inwood                                                         
226,2015-16,M107,04M680,"Heritage School, The",M680,1680 LEXINGTON AVENUE,M,4.0,335,,1,"Heritage School, The",0,0,2,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,10029.0,40.791881,-73.946558,11.0,8.0,172.0,1051991.0,1016330013.0,East Harlem South                                                          
227,2015-16,M117,04M012,Tag Young Scholars,M012,240 EAST 109 STREET,M,4.0,561,240 EAST 109 STREET CONSOLIDATED LOCATION,3,Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,MANHATTAN,10029.0,40.79307,-73.942303,11.0,8.0,170.0,1052433.0,1016560100.0,East Harlem South                                                          
