development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,consumption_gal
FORT WASHINGTON AVENUE REHAB,MANHATTAN,FORT WASHINGTON AVENUE REHAB,,Not Applicable,,309,341,M030900,FEDERAL,NY005013090P,"S.J. Fuel Co., Inc.",2896442,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,495416081032005-OIL,N,5971.18,2817.0
FORT WASHINGTON AVENUE REHAB,MANHATTAN,FORT WASHINGTON AVENUE REHAB,,Not Applicable,,309,341,M030900,FEDERAL,NY005013090P,"S.J. Fuel Co., Inc.",2896443,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,495416081032005-OIL,N,8635.51,3798.0
FORT WASHINGTON AVENUE REHAB,MANHATTAN,FORT WASHINGTON AVENUE REHAB,,Not Applicable,,309,341,M030900,FEDERAL,NY005013090P,"S.J. Fuel Co., Inc.",2896444,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,495416081032005-OIL,N,23560.08,10362.0
FORT WASHINGTON AVENUE REHAB,MANHATTAN,FORT WASHINGTON AVENUE REHAB,,Not Applicable,,309,341,M030900,FEDERAL,NY005013090P,"S.J. Fuel Co., Inc.",2896445,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,495416081032005-OIL,N,36251.87,15944.0
GARVEY (GROUP A),BROOKLYN,GARVEY (GROUP A),,Not Applicable,,252,381,K025200,FEDERAL,NY005012520P,"S.J. Fuel Co., Inc.",2897884,2010-02-01T00:00:00.000,2010-01-28T00:00:00.000,2010-02-26T00:00:00.000,29,0498910000-OIL,N,464.29,223.0
GARVEY (GROUP A),BROOKLYN,GARVEY (GROUP A),,Not Applicable,,252,381,K025200,FEDERAL,NY005012520P,"S.J. Fuel Co., Inc.",2897885,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,0498910000-OIL,N,1157.61,556.0
GARVEY (GROUP A),BROOKLYN,GARVEY (GROUP A),,Not Applicable,,252,381,K025200,FEDERAL,NY005012520P,"S.J. Fuel Co., Inc.",2897886,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,0498910000-OIL,N,460.13,221.0
GARVEY (GROUP A),BROOKLYN,GARVEY (GROUP A),,Not Applicable,,252,381,K025200,FEDERAL,NY005012520P,"S.J. Fuel Co., Inc.",2897887,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0498910000-OIL,N,927.25,387.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897721,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0538960010-OIL,N,626.69,301.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897722,2010-02-01T00:00:00.000,2010-01-28T00:00:00.000,2010-02-26T00:00:00.000,29,0538960010-OIL,N,508.02,244.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897723,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,0538960010-OIL,N,129.09,62.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897724,2010-07-01T00:00:00.000,2010-06-30T00:00:00.000,2010-07-27T00:00:00.000,27,0538960010-OIL,N,1923.99,803.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897725,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,0538960010-OIL,N,1214.77,507.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897726,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,0538960010-OIL,N,455.24,190.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897727,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,0538960010-OIL,N,4662.62,1946.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897728,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,0538960010-OIL,N,1346.55,562.0
GLENMORE PLAZA,BROOKLYN,GLENMORE PLAZA,,Not Applicable,,171,581,K017100,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897729,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0538960010-OIL,N,1348.95,563.0
GLENWOOD,BROOKLYN,GLENWOOD,,Not Applicable,,44,584,K004400,FEDERAL,NY005000440P,"S.J. Fuel Co., Inc.",2897920,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0432510330-OIL,N,21988.37,10561.0
GLENWOOD,BROOKLYN,GLENWOOD,,Not Applicable,,44,584,K004400,FEDERAL,NY005000440P,"S.J. Fuel Co., Inc.",2897921,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,0432510330-OIL,N,782.85,376.0
GLENWOOD,BROOKLYN,GLENWOOD,,Not Applicable,,44,584,K004400,FEDERAL,NY005000440P,"S.J. Fuel Co., Inc.",2897922,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,0432510330-OIL,N,1926.38,804.0
GLENWOOD,BROOKLYN,GLENWOOD,,Not Applicable,,44,584,K004400,FEDERAL,NY005000440P,"S.J. Fuel Co., Inc.",2897923,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,0432510330-OIL,N,380.96,159.0
GLENWOOD,BROOKLYN,GLENWOOD,,Not Applicable,,44,584,K004400,FEDERAL,NY005000440P,"S.J. Fuel Co., Inc.",2897924,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0432510330-OIL,N,476.8,199.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898074,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0178912001-OIL,N,74372.37,35721.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898075,2010-02-01T00:00:00.000,2010-01-28T00:00:00.000,2010-02-26T00:00:00.000,29,0178912001-OIL,N,23895.51,11477.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898076,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,0178912001-OIL,N,24797.04,11910.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898077,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,0178912001-OIL,N,10489.29,5038.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898078,2010-05-01T00:00:00.000,2010-04-27T00:00:00.000,2010-05-25T00:00:00.000,28,0178912001-OIL,N,6597.97,3169.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898079,2010-06-01T00:00:00.000,2010-05-25T00:00:00.000,2010-06-30T00:00:00.000,36,0178912001-OIL,N,428.9,206.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898080,2010-07-01T00:00:00.000,2010-06-30T00:00:00.000,2010-07-27T00:00:00.000,27,0178912001-OIL,N,817.04,341.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898081,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,0178912001-OIL,N,1018.3,425.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898082,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,0178912001-OIL,N,1054.24,440.0
GOWANUS,BROOKLYN,GOWANUS,,Not Applicable,,25,515,K002500,FEDERAL,NY005000250P,"S.J. Fuel Co., Inc.",2898083,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0178912001-OIL,N,1080.6,451.0
GRAVESEND,BROOKLYN,GRAVESEND,,Not Applicable,,68,225,K006800,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897439,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,2308920410-OIL,N,2825.32,1357.0
GRAVESEND,BROOKLYN,GRAVESEND,,Not Applicable,,68,225,K006800,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897440,2010-02-01T00:00:00.000,2010-01-28T00:00:00.000,2010-02-26T00:00:00.000,29,2308920410-OIL,N,422.65,203.0
GRAVESEND,BROOKLYN,GRAVESEND,,Not Applicable,,68,225,K006800,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897441,2010-03-01T00:00:00.000,2010-02-26T00:00:00.000,2010-03-26T00:00:00.000,28,2308920410-OIL,N,210.29,101.0
GRAVESEND,BROOKLYN,GRAVESEND,,Not Applicable,,68,225,K006800,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897442,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,2308920410-OIL,N,214.45,103.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898252,2010-01-01T00:00:00.000,2009-12-23T00:00:00.000,2010-01-26T00:00:00.000,34,0059927061-OIL,N,3852.68,2014.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898253,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-23T00:00:00.000,28,0059927061-OIL,N,260.16,136.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898254,2010-03-01T00:00:00.000,2010-02-23T00:00:00.000,2010-03-24T00:00:00.000,29,0059927061-OIL,N,470.59,246.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898255,2010-04-01T00:00:00.000,2010-03-24T00:00:00.000,2010-04-26T00:00:00.000,33,0059927061-OIL,N,156.86,82.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898256,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-25T00:00:00.000,29,0059927061-OIL,N,1296.98,678.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898257,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,0059927061-OIL,N,338.51,153.0
HAMMEL,QUEENS,HAMMEL,,Not Applicable,,75,226,Q007500,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898258,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-28T00:00:00.000,35,0059927061-OIL,N,7743.75,3500.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896515,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,495416050303015-OIL,N,127.18,60.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896516,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,495416050303015-OIL,N,57.23,27.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896517,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,495416050303015-OIL,N,16.96,8.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896518,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416050303015-OIL,N,139.9,66.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896519,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,495416050303015-OIL,N,206.91,91.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896520,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,495416050303015-OIL,N,154.61,68.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896521,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,495416050303015-OIL,N,222.82,98.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896522,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,495416050303015-OIL,N,413.81,182.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896523,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,495416050303015-OIL,N,670.74,295.0
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,,Not Applicable,,262,377,M026200,FEDERAL,NY005010220P,"S.J. Fuel Co., Inc.",2896524,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,495416050303015-OIL,N,1932.65,850.0
HARLEM RIVER II/HARLEM RIVER,MANHATTAN,HARLEM RIVER II/HARLEM RIVER,,Not Applicable,,3,0,M000300,,,"S.J. Fuel Co., Inc.",4319398,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,495416090500018-OIL-82.5%,N,220.34,103.95
HARLEM RIVER II/HARLEM RIVER,MANHATTAN,HARLEM RIVER II/HARLEM RIVER,,Not Applicable,,147,0,M014700,,,"S.J. Fuel Co., Inc.",4319398,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,495416090500018-OIL-17.5%,N,46.74,22.05
HARLEM RIVER II/HARLEM RIVER,MANHATTAN,HARLEM RIVER II/HARLEM RIVER,,Not Applicable,,3,0,M000300,,,"S.J. Fuel Co., Inc.",4319409,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,495416090500018-OIL-82.5%,N,1.87,0.83
HARLEM RIVER II/HARLEM RIVER,MANHATTAN,HARLEM RIVER II/HARLEM RIVER,,Not Applicable,,147,0,M014700,,,"S.J. Fuel Co., Inc.",4319409,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,495416090500018-OIL-17.5%,N,0.4,0.18
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896965,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,395416196100003-OIL,N,332.17,162.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896966,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,395416196100003-OIL,N,442.9,216.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896967,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,395416196100003-OIL,N,1109.29,541.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896968,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,395416196100003-OIL,N,1773.64,865.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896969,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,395416196100003-OIL,N,1443.52,704.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896970,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,395416196100003-OIL,N,125.74,54.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896971,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,395416196100003-OIL,N,1131.65,486.0
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,,Not Applicable,,78,229,B007800,FEDERAL,NY005000780P,"S.J. Fuel Co., Inc.",2896972,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,395416196100003-OIL,N,125.74,54.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896673,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,495416024100000-OIL,N,949.62,448.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896674,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416024100000-OIL,N,684.66,323.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896675,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,495416024100000-OIL,N,543.41,239.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896676,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,495416024100000-OIL,N,179.62,79.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896677,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,495416024100000-OIL,N,316.04,139.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896678,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,495416024100000-OIL,N,316.04,139.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896679,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,495416024100000-OIL,N,361.52,159.0
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,,Not Applicable,,159,277,M015900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",2896680,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,495416024100000-OIL,N,181.9,80.0
HOPE GARDENS,BROOKLYN,HOPE GARDENS,,Not Applicable,,247,546,K024700,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898204,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,0098905011-OIL,N,2404.75,1155.0
HOPE GARDENS,BROOKLYN,HOPE GARDENS,,Not Applicable,,247,546,K024700,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898205,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,0098905011-OIL,N,2633.2,1099.0
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897857,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,0498963300-OIL,N,7106.54,2966.0
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897858,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,0498963300-OIL,N,76425.21,31897.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898328,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,379.91,186.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898329,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,241.02,118.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898330,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,267.57,131.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898331,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,273.7,134.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898332,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,261.44,128.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898333,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,155.23,76.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898334,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,306.14,130.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898335,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,270.81,115.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898336,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,273.17,116.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898337,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,426.24,181.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898338,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,343.82,146.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898339,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,190.43,90.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898340,2010-01-01T00:00:00.000,2009-12-29T00:00:00.000,2010-01-28T00:00:00.000,30,305372141-OIL,N,211.94,90.0
HOWARD AVENUE-PARK PLACE,BROOKLYN,HOWARD AVENUE-PARK PLACE,,Not Applicable,,365,551,K036500,FEDERAL,NY005013510P,"S.J. Fuel Co., Inc.",2898341,2010-02-01T00:00:00.000,2010-01-28T00:00:00.000,2010-02-26T00:00:00.000,29,305372141-OIL,N,272.95,129.0
