cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,parks_nm,station_name,transit_district,housing_psa,hadevelopt
662080567,52,BRONX,2019-08-14T00:00:00.000,19:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,419.0,"LARCENY,GRAND FROM PERSON,UNCL",DEPARTMENT STORE,2019-08-14T00:00:00.000,UNKNOWN,BLACK,U,18-24,BLACK HISPANIC,F,1012208,253419,40.86221529900007,-73.89892629099995,"{'latitude': '40.86221529900007', 'longitude': '-73.89892629099995'}",11606.0,24.0,5.0,29.0,34.0,,,INSIDE,,,,,
977029046,44,BRONX,2019-08-17T00:00:00.000,08:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-17T00:00:00.000,18-24,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,1007818,245734,40.841135071000046,-73.91482424199995,"{'latitude': '40.841135071000046', 'longitude': '-73.91482424199995'}",10930.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
873744575,47,BRONX,2019-06-13T00:00:00.000,17:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-06-13T00:00:00.000,25-44,BLACK,M,25-44,BLACK,F,1024807,261935,40.885540183000046,-73.85332627499997,"{'latitude': '40.885540183000046', 'longitude': '-73.85332627499997'}",11275.0,29.0,5.0,2.0,30.0,,,INSIDE,,,,,
213513474,14,MANHATTAN,2019-06-13T00:00:00.000,16:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-06-13T00:00:00.000,UNKNOWN,WHITE,F,25-44,WHITE,M,986455,213102,40.75160025400004,-73.99204306099993,"{'latitude': '40.75160025400004', 'longitude': '-73.99204306099993'}",11722.0,11.0,4.0,10.0,8.0,,,FRONT OF,,,,,
135660481,45,BRONX,2019-06-15T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",OTHER,2019-08-14T00:00:00.000,,,,45-64,WHITE,M,1038700,234434,40.80998344200003,-73.80330543999997,"{'latitude': '40.80998344200003', 'longitude': '-73.80330543999997'}",11274.0,43.0,5.0,12.0,28.0,2019-08-12T00:00:00.000,11:00:00,REAR OF,,,,,
802306515,20,MANHATTAN,2019-06-11T00:00:00.000,03:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,340,MISDEMEANOR,FRAUDS,PATROL BORO MAN NORTH,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,2019-06-13T00:00:00.000,,,,25-44,UNKNOWN,F,990515,222292,40.77682249300005,-73.97738095799998,"{'latitude': '40.77682249300005', 'longitude': '-73.97738095799998'}",12420.0,20.0,4.0,19.0,12.0,,,INSIDE,,,,,
911542394,73,BROOKLYN,2019-08-09T00:00:00.000,00:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,365,MISDEMEANOR,ADMINISTRATIVE CODE,PATROL BORO BKLYN NORTH,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",RESIDENCE - APT. HOUSE,2019-08-15T00:00:00.000,,,,45-64,BLACK,M,1007720,184595,40.67332448400003,-73.91539183999998,"{'latitude': '40.67332448400003', 'longitude': '-73.91539183999998'}",13516.0,55.0,2.0,17.0,46.0,,,INSIDE,,,,,
628462859,115,QUEENS,2019-08-24T00:00:00.000,03:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO QUEENS NORTH,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,2019-08-24T00:00:00.000,25-44,WHITE HISPANIC,F,18-24,WHITE HISPANIC,F,1023672,213269,40.75197102900006,-73.85771688899997,"{'latitude': '40.75197102900006', 'longitude': '-73.85771688899997'}",14510.0,65.0,3.0,21.0,73.0,2019-08-24T00:00:00.000,04:00:00,FRONT OF,,,,,
539825127,20,MANHATTAN,2019-06-12T00:00:00.000,07:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-12T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,992081,224190,40.78203075400006,-73.97172452499996,"{'latitude': '40.78203075400006', 'longitude': '-73.97172452499996'}",12421.0,20.0,4.0,19.0,12.0,,,,,,,,
778798883,71,BROOKLYN,2019-06-11T00:00:00.000,07:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-12T00:00:00.000,,,,25-44,BLACK,M,1002180,182672,40.66805923300007,-73.93536870699995,"{'latitude': '40.66805923300007', 'longitude': '-73.93536870699995'}",17615.0,17.0,2.0,48.0,44.0,2019-06-11T00:00:00.000,08:00:00,FRONT OF,,,,,
310114264,40,BRONX,2019-08-23T00:00:00.000,15:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-08-23T00:00:00.000,<18,BLACK,M,<18,BLACK HISPANIC,F,1009648,236421,40.81556848300004,-73.90824568999993,"{'latitude': '40.81556848300004', 'longitude': '-73.90824568999993'}",10933.0,49.0,5.0,35.0,23.0,,,FRONT OF,,,,,
175109900,108,QUEENS,2019-06-08T00:00:00.000,07:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",,2019-06-12T00:00:00.000,25-44,WHITE HISPANIC,M,45-64,WHITE HISPANIC,F,999366,212838,40.75086299700007,-73.94544468299993,"{'latitude': '40.75086299700007', 'longitude': '-73.94544468299993'}",16858.0,53.0,3.0,33.0,66.0,,,INSIDE,,,,,
598995984,47,BRONX,2014-01-01T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO BRONX,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - APT. HOUSE,2019-08-30T00:00:00.000,18-24,UNKNOWN,M,<18,BLACK,F,1026387,262634,40.88745131300004,-73.84760778699997,"{'latitude': '40.88745131300004', 'longitude': '-73.84760778699997'}",11275.0,29.0,5.0,2.0,30.0,2019-08-30T00:00:00.000,20:50:00,INSIDE,,,,,
406188501,61,BROOKLYN,2019-08-24T00:00:00.000,19:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2019-08-24T00:00:00.000,25-44,WHITE,F,UNKNOWN,UNKNOWN,D,995410,160358,40.60682318100004,-73.95980959899998,"{'latitude': '40.60682318100004', 'longitude': '-73.95980959899998'}",13512.0,32.0,2.0,15.0,36.0,2019-08-24T00:00:00.000,19:48:00,INSIDE,,,,,
246419678,46,BRONX,2019-08-19T00:00:00.000,15:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,213.0,"BURGLARY,COMMERCIAL,NIGHT",CONSTRUCTION SITE,2019-08-21T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,1011518,251858,40.85793298300007,-73.90142716099997,"{'latitude': '40.85793298300007', 'longitude': '-73.90142716099997'}",11606.0,6.0,5.0,29.0,29.0,2019-08-20T00:00:00.000,07:30:00,INSIDE,,,,,
843566650,18,MANHATTAN,2019-06-10T00:00:00.000,19:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",MARINA/PIER,2019-06-11T00:00:00.000,,,,25-44,WHITE,M,984211,217222,40.762908880000055,-74.00014223399995,"{'latitude': '40.762908880000055', 'longitude': '-74.00014223399995'}",13094.0,12.0,4.0,10.0,10.0,,,INSIDE,,,,,
717999924,20,MANHATTAN,2019-06-10T00:00:00.000,11:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN NORTH,409.0,"LARCENY,GRAND BY EXTORTION",COMMERCIAL BUILDING,2019-06-11T00:00:00.000,,,,25-44,UNKNOWN,F,989417,221235,40.77392201500004,-73.98134622299993,"{'latitude': '40.77392201500004', 'longitude': '-73.98134622299993'}",12420.0,20.0,4.0,19.0,12.0,,,,,,,,
120791872,6,MANHATTAN,2019-08-14T00:00:00.000,11:16:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",,2019-08-20T00:00:00.000,UNKNOWN,WHITE,M,18-24,WHITE,M,985305,205004,40.72937346500004,-73.99619496299994,"{'latitude': '40.72937346500004', 'longitude': '-73.99619496299994'}",12075.0,57.0,4.0,32.0,3.0,,,INSIDE,,,,,
438954935,44,BRONX,2019-06-10T00:00:00.000,22:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2019-06-10T00:00:00.000,65+,BLACK,M,45-64,BLACK,F,1008427,245745,40.84116361700006,-73.91262321499994,"{'latitude': '40.84116361700006', 'longitude': '-73.91262321499994'}",10935.0,50.0,5.0,29.0,27.0,,,INSIDE,,,,,
586299181,113,QUEENS,2019-06-10T00:00:00.000,18:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO QUEENS SOUTH,175.0,"SEXUAL ABUSE 3,2",STREET,2019-06-10T00:00:00.000,UNKNOWN,BLACK,M,45-64,BLACK,F,1046367,186986,40.67970040800003,-73.77604736799998,"{'latitude': '40.67970040800003', 'longitude': '-73.77604736799998'}",24669.0,41.0,3.0,46.0,71.0,,,FRONT OF,,,,,
349547951,44,BRONX,2019-06-10T00:00:00.000,11:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,OTHER,2019-06-10T00:00:00.000,,,,45-64,BLACK,F,1006889,240239,40.82605531300004,-73.91820028799998,"{'latitude': '40.82605531300004', 'longitude': '-73.91820028799998'}",10929.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
702038746,44,BRONX,2019-06-10T00:00:00.000,02:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",STREET,2019-06-10T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1008114,244866,40.838751870000074,-73.91375755599995,"{'latitude': '40.838751870000074', 'longitude': '-73.91375755599995'}",10934.0,50.0,5.0,29.0,27.0,2019-06-10T00:00:00.000,02:57:00,,,,,,
962709429,43,BRONX,2019-06-09T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",FAST FOOD,2019-06-10T00:00:00.000,,,,45-64,BLACK,F,1023556,240430,40.82652111200008,-73.85797662499994,"{'latitude': '40.82652111200008', 'longitude': '-73.85797662499994'}",11611.0,58.0,5.0,31.0,26.0,,,INSIDE,,,,,
677635548,67,BROOKLYN,2019-05-16T00:00:00.000,23:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,353,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,PATROL BORO BKLYN SOUTH,462.0,UNAUTHORIZED USE VEHICLE 3,STREET,2019-06-10T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,1006319,179319,40.65884664300006,-73.920459727,"{'latitude': '40.65884664300006', 'longitude': '-73.920459727'}",17614.0,61.0,2.0,17.0,40.0,,,,,,,,
588360277,75,BROOKLYN,2019-08-13T00:00:00.000,14:39:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,RESIDENCE-HOUSE,2019-08-13T00:00:00.000,18-24,BLACK,M,18-24,BLACK,F,1022382,184914,40.67414905600003,-73.86253343699997,"{'latitude': '40.67414905600003', 'longitude': '-73.86253343699997'}",17215.0,45.0,2.0,25.0,47.0,,,INSIDE,,,,,
874770999,68,BROOKLYN,2019-06-09T00:00:00.000,16:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BKLYN SOUTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-06-09T00:00:00.000,,,,45-64,WHITE,M,977154,171319,40.63691302700005,-74.02556863699994,"{'latitude': '40.63691302700005', 'longitude': '-74.02556863699994'}",18180.0,10.0,2.0,44.0,41.0,2019-06-09T00:00:00.000,16:45:00,FRONT OF,,,,,
830746920,108,QUEENS,2019-06-09T00:00:00.000,15:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-09T00:00:00.000,,,,25-44,WHITE HISPANIC,F,1009336,210873,40.74544690500005,-73.90946824299994,"{'latitude': '40.74544690500005', 'longitude': '-73.90946824299994'}",14787.0,53.0,3.0,33.0,66.0,2019-06-09T00:00:00.000,15:50:00,,,,,,
714144615,52,BRONX,2019-08-16T00:00:00.000,16:18:00,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BRONX,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2019-08-16T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,E,1010703,253057,40.86122635600003,-73.90436866599998,"{'latitude': '40.86122635600003', 'longitude': '-73.90436866599998'}",11606.0,24.0,5.0,29.0,34.0,,,,,,,,
215157264,44,BRONX,2019-08-15T00:00:00.000,21:38:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-15T00:00:00.000,25-44,BLACK,F,45-64,BLACK,M,1007715,241546,40.82964049900005,-73.91521114499993,"{'latitude': '40.82964049900005', 'longitude': '-73.91521114499993'}",10934.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
614735271,71,BROOKLYN,2019-06-08T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMMERCIAL BUILDING,2019-06-09T00:00:00.000,,,,25-44,BLACK,M,998778,179715,40.659949159000064,-73.94763835199996,"{'latitude': '40.659949159000064', 'longitude': '-73.94763835199996'}",16866.0,17.0,2.0,11.0,44.0,,,FRONT OF,,,,,
964659926,75,BROOKLYN,2019-03-08T00:00:00.000,09:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,340,MISDEMEANOR,FRAUDS,PATROL BORO BKLYN NORTH,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",BANK,2019-06-09T00:00:00.000,,,,25-44,BLACK,M,1018037,185277,40.67516305700008,-73.87819556499993,"{'latitude': '40.67516305700008', 'longitude': '-73.87819556499993'}",17215.0,45.0,2.0,37.0,47.0,2019-03-08T00:00:00.000,09:01:00,INSIDE,,,,,
958501486,52,BRONX,2019-06-08T00:00:00.000,14:29:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,793.0,WEAPONS POSSESSION 3,STREET,2019-06-08T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,1010728,252491,40.85967278300007,-73.90428052199997,"{'latitude': '40.85967278300007', 'longitude': '-73.90428052199997'}",11606.0,24.0,5.0,29.0,34.0,,,FRONT OF,,,,,
859941726,52,BRONX,2019-06-08T00:00:00.000,13:44:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",STREET,2019-06-08T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1015140,255733,40.86855675100002,-73.88831572199997,"{'latitude': '40.86855675100002', 'longitude': '-73.88831572199997'}",10936.0,24.0,5.0,22.0,34.0,,,,,,,,
922999832,20,MANHATTAN,2019-06-08T00:00:00.000,01:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-06-08T00:00:00.000,,,,18-24,WHITE,M,989634,219775,40.76991456700006,-73.98056392399997,"{'latitude': '40.76991456700006', 'longitude': '-73.98056392399997'}",,20.0,4.0,19.0,12.0,,,,,,,,
678670652,79,BROOKLYN,2019-06-07T00:00:00.000,05:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO BKLYN NORTH,175.0,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2019-06-08T00:00:00.000,,,,25-44,WHITE,F,999634,190253,40.688872153000034,-73.94452903199993,"{'latitude': '40.688872153000034', 'longitude': '-73.94452903199993'}",18181.0,69.0,2.0,49.0,51.0,,,INSIDE,,,,,
724574435,60,BROOKLYN,2019-08-21T00:00:00.000,12:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BKLYN SOUTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-08-21T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,WHITE,F,993370,149271,40.57639391900005,-73.96717145699995,"{'latitude': '40.57639391900005', 'longitude': '-73.96717145699995'}",13826.0,21.0,2.0,15.0,35.0,,,,,,,,
264877455,100,QUEENS,2019-06-01T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,340,MISDEMEANOR,FRAUDS,PATROL BORO QUEENS SOUTH,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,2019-06-08T00:00:00.000,,,,25-44,WHITE,M,1026061,149776,40.57768614400004,-73.84948811099997,"{'latitude': '40.57768614400004', 'longitude': '-73.84948811099997'}",20532.0,51.0,3.0,41.0,58.0,,,INSIDE,,,,,
694566838,42,BRONX,2019-04-16T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO BRONX,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2019-06-08T00:00:00.000,,,,65+,BLACK,F,1013830,242036,40.83096704500008,-73.89311257399999,"{'latitude': '40.83096704500008', 'longitude': '-73.89311257399999'}",10937.0,34.0,5.0,43.0,25.0,,,INSIDE,,,,,
812904828,47,BRONX,2019-06-07T00:00:00.000,20:17:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BRONX,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-06-07T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,1030611,261587,40.88455645100004,-73.832338452,"{'latitude': '40.88455645100004', 'longitude': '-73.832338452'}",11275.0,29.0,5.0,2.0,30.0,,,,,,,,
277153442,13,MANHATTAN,2019-06-07T00:00:00.000,18:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO MAN SOUTH,521.0,"CONTROLLED SUBSTANCE, SALE 5",STREET,2019-06-07T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,987653,210944,40.74567670700003,-73.98772027499997,"{'latitude': '40.74567670700003', 'longitude': '-73.98772027499997'}",11722.0,11.0,4.0,51.0,8.0,,,FRONT OF,,,,,
621373354,41,BRONX,2019-06-01T00:00:00.000,04:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,335.0,"LARCENY,PETIT FROM TRUCK",STREET,2019-06-07T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,1013989,236222,40.81500873800008,-73.89256378599998,"{'latitude': '40.81500873800008', 'longitude': '-73.89256378599998'}",12343.0,8.0,5.0,43.0,24.0,2019-06-01T00:00:00.000,05:11:00,,,,,,
494829953,18,MANHATTAN,2019-06-06T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-06T00:00:00.000,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,F,991601,217499,40.76366611800007,-73.97346507299993,"{'latitude': '40.76366611800007', 'longitude': '-73.97346507299993'}",12419.0,11.0,4.0,51.0,10.0,,,,,,,,
625037881,75,BROOKLYN,2019-08-18T00:00:00.000,02:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-21T00:00:00.000,,,,45-64,UNKNOWN,M,1014629,181967,40.66609020400006,-73.89049668699994,"{'latitude': '40.66609020400006', 'longitude': '-73.89049668699994'}",17214.0,45.0,2.0,25.0,47.0,2019-08-18T00:00:00.000,02:40:00,FRONT OF,,,,,
613754676,42,BRONX,2019-08-19T00:00:00.000,02:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-19T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,1009174,239145,40.823046444000056,-73.90994799999999,"{'latitude': '40.823046444000056', 'longitude': '-73.90994799999999'}",10929.0,34.0,5.0,43.0,25.0,,,FRONT OF,,,,,
682008088,43,BRONX,2019-05-30T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-06T00:00:00.000,UNKNOWN,UNKNOWN,M,25-44,BLACK,M,1018951,241512,40.82951018200004,-73.87461030499998,"{'latitude': '40.82951018200004', 'longitude': '-73.87461030499998'}",11610.0,58.0,5.0,31.0,26.0,,,,,,,,
521693697,20,MANHATTAN,2019-08-18T00:00:00.000,10:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-08-18T00:00:00.000,UNKNOWN,WHITE,M,25-44,BLACK,F,990379,222043,40.77613914800003,-73.97787222899994,"{'latitude': '40.77613914800003', 'longitude': '-73.97787222899994'}",12420.0,20.0,4.0,19.0,12.0,,,INSIDE,,,,,
437668343,52,BRONX,2019-08-17T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BRONX,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2019-08-17T00:00:00.000,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,E,1017373,256734,40.87129609200008,-73.88023715899999,"{'latitude': '40.87129609200008', 'longitude': '-73.88023715899999'}",11605.0,24.0,5.0,40.0,34.0,,,,,,,,
463758949,75,BROOKLYN,2019-06-05T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,114,FELONY,ARSON,PATROL BORO BKLYN NORTH,264.0,"ARSON, MOTOR VEHICLE 1 2 3 & 4",STREET,2019-06-05T00:00:00.000,,,,25-44,WHITE HISPANIC,M,1019303,187472,40.68118290900002,-73.87362008499997,"{'latitude': '40.68118290900002', 'longitude': '-73.87362008499997'}",17215.0,45.0,2.0,37.0,47.0,2019-06-05T00:00:00.000,00:15:00,,,,,,
692075406,73,BROOKLYN,2019-08-21T00:00:00.000,03:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",BUS STOP,2019-08-21T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1010445,181444,40.66466805300007,-73.90558043599998,"{'latitude': '40.66466805300007', 'longitude': '-73.90558043599998'}",17614.0,55.0,2.0,17.0,46.0,,,,,,,,
239793087,69,BROOKLYN,2019-06-03T00:00:00.000,22:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-06-05T00:00:00.000,25-44,BLACK,F,25-44,BLACK,F,1011359,174331,40.645141680000044,-73.90231447799994,"{'latitude': '40.645141680000044', 'longitude': '-73.90231447799994'}",13827.0,5.0,2.0,25.0,42.0,,,,,,,,
565753484,25,MANHATTAN,2019-08-14T00:00:00.000,03:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN NORTH,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",STREET,2019-08-14T00:00:00.000,,,,65+,WHITE,F,1000817,233079,40.80641659700007,-73.94015782099996,"{'latitude': '40.80641659700007', 'longitude': '-73.94015782099996'}",13093.0,7.0,4.0,36.0,16.0,2019-08-14T00:00:00.000,05:00:00,,,,,,
448616031,75,BROOKLYN,2019-08-15T00:00:00.000,18:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-16T00:00:00.000,,,,45-64,BLACK,M,1022820,183306,40.66973356300008,-73.86096362599994,"{'latitude': '40.66973356300008', 'longitude': '-73.86096362599994'}",17215.0,45.0,2.0,25.0,47.0,2019-08-16T00:00:00.000,06:00:00,,,,,,
