row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
412,Dietary Supplement/Medications/Remedy,Special Gunpowder (Tea),Lead,3.2,ppm,UNKNOWN OR NOT STATED,CHINA,2012-04-04T00:00:00.000,No
549,Food-Spice,Khmeli,Lead,1.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-08-03T00:00:00.000,No
263,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Lead,0.63,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,2011-08-25T00:00:00.000,No
981,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Lead,17.0,ppm,Jaihind Pharmacy,INDIA,2013-11-15T00:00:00.000,No
800,Cosmetics,Surma,Lead,390000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-07T00:00:00.000,No
807,Dietary Supplement/Medications/Remedy,Biota seed,Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co,CHINA,2013-06-12T00:00:00.000,No
84,Food-Spice,Oregano,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
1454,Food-Spice,Turmeric powder,Lead,530.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-18T00:00:00.000,No
1034,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Mercury,0.11,ppm,Lanzhou Traditional Herbs,CHINA,2014-01-15T00:00:00.000,No
513,Food-Spice,Zaprana,Lead,5.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-06-15T00:00:00.000,No
754,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
1052,Toys/Children's Products,Brown and green wooden train (Percy),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-02-04T00:00:00.000,No
1399,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Arsenic,7.1,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
980,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Arsenic,-1.0,ppm,Jaihind Pharmacy,INDIA,2013-11-15T00:00:00.000,No
357,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Mercury,100000.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
1124,Food Other,Georgian 'Kaklis Muraba' or 'Walnut Jam',Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-29T00:00:00.000,No
472,Other,Sacred candle,Lead,16.0,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,2012-05-30T00:00:00.000,No
745,Food-Spice,Whole red pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-03-29T00:00:00.000,No
854,Dietary Supplement/Medications/Remedy,Shaddharanam Gulika (Ayurvedic),Mercury,0.46,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-17T00:00:00.000,No
918,Food-Candy,Portico powder candy,Lead,1.1,ppm,J Hecho,MEXICO,2013-10-17T00:00:00.000,No
258,Food Other,Tea leaves,Lead,-1.0,ppm,Al-K Bous,YEMEN,2011-08-09T00:00:00.000,No
70,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras with Gold and Pearl (Ayur),Arsenic,-1.0,ppm,Dabur India LTD.,INDIA,2011-03-30T00:00:00.000,No
1560,Food Other,Tortilla,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2015-11-18T00:00:00.000,No
337,Food-Spice,Georgian salt,Lead,450.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-12-12T00:00:00.000,No
1222,Dietary Supplement/Medications/Remedy,Shatavari (Ayurvedic),Lead,0.29,ppm,UNKNOWN OR NOT STATED,INDIA,2014-09-23T00:00:00.000,No
1172,Cosmetics,Idole Extra Lemon,Mercury,-1.0,ppm,EU,SPAIN,2014-08-06T00:00:00.000,No
1289,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
983,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Mercury,1.0,ppm,Jaihind Pharmacy,INDIA,2013-11-15T00:00:00.000,No
546,Food Other,Water,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2012-07-27T00:00:00.000,No
878,Food Other,Donitas,Lead,-1.0,ppm,"Fritos Totis, S.A. DE C.V.",MEXICO,2013-07-26T00:00:00.000,No
637,Cosmetics,Roli Kumkum,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
644,Religious powder,Red Sindoor,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
1380,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Mercury,4.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
783,Cosmetics,Trividol,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,COLOMBIA,2013-04-30T00:00:00.000,No
852,Dietary Supplement/Medications/Remedy,Sahacharadi Thailam Mezhupakam (Ayurvedic),Mercury,-1.0,ppm,Vaidyaratnam Oushadhasala (P) Ltd,INDIA,2013-07-17T00:00:00.000,No
241,Food-Candy,Mini Paleta Payaso,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-07-13T00:00:00.000,No
1168,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2014-08-06T00:00:00.000,No
1053,Toys/Children's Products,Red and blue wooden train,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-02-04T00:00:00.000,No
704,Food-Spice,Curry,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GUYANA,2013-02-02T00:00:00.000,No
1552,Dietary Supplement/Medications/Remedy,Suvarmu Prasan (Ayurvedic),Mercury,0.15,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
539,Dietary Supplement/Medications/Remedy,Panadol,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
710,Food-Spice,Meat Spices,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-02-05T00:00:00.000,No
1501,Food Other,Lentil,Lead,1.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-06-09T00:00:00.000,No
1425,Religious powder,Holi Color - Orange,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
1369,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati (Shilajeet&Kutki) (Ayurvedic),Mercury,5400.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
226,Cosmetics,Surma (Hashmi),Lead,140000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-06-16T00:00:00.000,No
270,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Mercury,-1.0,ppm,The Ayurvedeeya Arkashala Ltd. Satara,INDIA,2011-08-25T00:00:00.000,No
95,Food-Spice,Svanuri salt,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-04-07T00:00:00.000,No
1435,Food-Spice,Turmeric,Lead,490.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-03T00:00:00.000,No
781,Jewelry,Assorted Beads,Lead,-1.0,ppm,Amscan,UNKNOWN OR NOT STATED,2013-04-11T00:00:00.000,No
76,Tableware/Pottery,Miniature clay pot (ingested),Lead,25000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-01T00:00:00.000,No
223,Dietary Supplement/Medications/Remedy,Vatvidhwansan Ras (Ayurvedic),Mercury,15000.0,ppm,Shree Baidyanath,INDIA,2011-06-13T00:00:00.000,No
1018,Toys/Children's Products,Hotwheels,Lead,-1.0,ppm,Hotwheels,MALAYSIA,2013-12-27T00:00:00.000,No
231,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Mercury,19000.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-06-21T00:00:00.000,No
757,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
515,Toys/Children's Products,Princess Dominoes,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-15T00:00:00.000,No
264,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Mercury,-1.0,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,2011-08-25T00:00:00.000,No
376,Dietary Supplement/Medications/Remedy,Shatavari,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-01-23T00:00:00.000,No
1412,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Arsenic,5.6,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
908,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (grayish pellets),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-09-24T00:00:00.000,No
618,Food-Spice,Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-10-11T00:00:00.000,No
158,Cosmetics,Face powder,Lead,2.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
1079,Cosmetics,Cora Super White brightening gel,Lead,-1.0,ppm,Under license of Cora Jacobsohn,LEBANON,2014-04-01T00:00:00.000,No
820,Dietary Supplement/Medications/Remedy,Selenium 200 MCG,Lead,-1.0,ppm,"Solgar, Inc.",UNITED STATES,2013-06-25T00:00:00.000,No
1161,Cosmetics,La Bamakoise,Lead,-1.0,ppm,H Cosmetiques CI,ITALY,2014-08-06T00:00:00.000,No
518,Food Other,Cassava,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-19T00:00:00.000,No
208,Food Other,Lentil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-06-03T00:00:00.000,No
545,Dietary Supplement/Medications/Remedy,Vital Multi for Women,Lead,0.53,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
895,Food-Spice,Yellow mustard,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MALI,2013-09-04T00:00:00.000,No
1001,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
313,Food Other,Shrimps,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-20T00:00:00.000,No
662,Religious powder,Bhai Tika (orange powder),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
596,Food Other,Hot pepper paste,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,TUNISIA,2012-09-12T00:00:00.000,No
1239,Food Other,Spinach,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-12-18T00:00:00.000,No
1570,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.026,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
1349,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Arsenic,240.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
1057,Food-Spice,Turmeric,Lead,160.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-02-24T00:00:00.000,No
943,Cosmetics,Surma,Lead,770000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
1271,Food-Spice,Biryani spice,Lead,0.75,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-13T00:00:00.000,No
1309,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Mercury,29.0,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1238,Toys/Children's Products,Painted wooden block,Lead,40.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-12-16T00:00:00.000,No
193,Toys/Children's Products,Crayon,Lead,3.3,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-24T00:00:00.000,No
151,Dietary Supplement/Medications/Remedy,Festal (Name in Russian),Lead,-1.0,ppm,Aventis,UNKNOWN OR NOT STATED,2011-05-04T00:00:00.000,No
739,Food-Spice,Garam Masala Powder,Lead,0.57,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-22T00:00:00.000,No
1297,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-25T00:00:00.000,No
1358,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Lead,3.2,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
996,Dietary Supplement/Medications/Remedy,VigoRoyal (Ayurvedic),Arsenic,5.9,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
184,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-05-17T00:00:00.000,No
1624,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,110.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
370,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Arsenic,27.0,ppm,Charak Pharma Pvt. Ltd.,INDIA,2012-01-23T00:00:00.000,No
46,Food-Spice,Tea masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-03-10T00:00:00.000,No
960,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Mercury,310.0,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
190,Food Other,Dried Enoki Mushrooms,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
808,Dietary Supplement/Medications/Remedy,Herbs (Fleeceflower Tea),Lead,-1.0,ppm,Jiangyin Tianjiang herb Work Co,CHINA,2013-06-12T00:00:00.000,No
106,Food-Spice,Turmeric powder,Lead,1300.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-04-14T00:00:00.000,No
774,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
531,Toys/Children's Products,Dominos,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-09T00:00:00.000,No
428,Toys/Children's Products,Plastic toy,Lead,-1.0,ppm,"Zuffa,LLC",CHINA,2012-04-12T00:00:00.000,No
606,Dietary Supplement/Medications/Remedy,Swarna Malini Vasant (Ayurvedic),Mercury,32000.0,ppm,Amrita Drugs,INDIA,2012-09-20T00:00:00.000,No
946,Food-Spice,Green brown spice,Lead,1.3,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
668,Religious powder,Bhai Tika (white powder),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
915,Food-Candy,Tamarindo Candy stick,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-17T00:00:00.000,No
309,Food-Spice,Seasoning,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-20T00:00:00.000,No
203,Food-Candy,Laposse,Lead,-1.0,ppm,Elaborado,MEXICO,2011-06-02T00:00:00.000,No
948,Food Other,Red dye - food coloring,Lead,1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
474,Religious powder,Sindoor (orange powder),Lead,330000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-31T00:00:00.000,No
667,Religious powder,Bhai Tika,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
796,Food-Spice,Turmeric,Lead,61.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-06-07T00:00:00.000,No
29,Tableware/Pottery,Clay pot,Lead,6.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-02-08T00:00:00.000,No
1397,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Mercury,6500.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
508,Food-Spice,Fenugreek,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-06-15T00:00:00.000,No
956,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Arsenic,20.0,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
909,Food-Candy,Huevitos,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2013-09-25T00:00:00.000,No
1150,Food-Spice,Korma spice mixture,Lead,-1.0,ppm,Shan Foods (Private) Ltd.,PAKISTAN,2014-07-12T00:00:00.000,No
1029,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang (Gentian Draining Formula),Lead,-1.0,ppm,Meridian Herbal Products,CHINA,2014-01-15T00:00:00.000,No
1408,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Lead,6.3,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
372,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Mercury,29000.0,ppm,Charak Pharma Pvt. Ltd.,INDIA,2012-01-23T00:00:00.000,No
962,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Cadmium,-1.0,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
1611,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
1270,Food-Spice,Chili powder,Lead,1.7,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-13T00:00:00.000,No
1262,Food-Spice,Turmeric,Lead,790.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-26T00:00:00.000,No
63,Food-Spice,Georgian spice,Lead,0.7,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-03-25T00:00:00.000,No
1526,Food Other,Bay Leaves,Lead,0.79,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
295,Dietary Supplement/Medications/Remedy,Bo ying compound,Lead,2.3,ppm,Eu Yan Sang,HONG KONG,2011-09-08T00:00:00.000,No
964,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Mercury,44.7,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
997,Dietary Supplement/Medications/Remedy,VigoRoyal (Ayurvedic),Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
978,Dietary Supplement/Medications/Remedy,Qualiherb Chinese Herbal Formula,Lead,-1.0,ppm,"Sheng Chang Pharmaceutical Co., Ltd.",TAIWAN - PROVINCE OF CHINA,2013-11-15T00:00:00.000,No
1006,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-12-12T00:00:00.000,No
698,Toys/Children's Products,Yellow donut shape wheel,Lead,290.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-01-22T00:00:00.000,No
1601,Food-Spice,Hing,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
1346,Religious powder,Kumkuman,Lead,-1.0,ppm,Y.V.S.,INDIA,2015-02-25T00:00:00.000,No
391,Cosmetics,Baby Massage Cream,Lead,-1.0,ppm,"Distribuidora Comercial Jafra, S.A. de C.V.",MEXICO,2012-02-23T00:00:00.000,No
877,Toys/Children's Products,Toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2013-07-25T00:00:00.000,No
543,Food-Spice,Chili Powder,Lead,0.58,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
456,Food Other,Tiger Pops,Lead,-1.0,ppm,Colombina,COLOMBIA,2012-05-14T00:00:00.000,No
1384,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Lead,11.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
44,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-03-10T00:00:00.000,No
1234,Toys/Children's Products,Doll,Lead,-1.0,ppm,MGA Entertainment UK Ltd,CHINA,2014-11-20T00:00:00.000,No
1360,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Mercury,37.0,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
54,Toys/Children's Products,Painted Metal Toy School Bus,Lead,41.0,ppm,Buddy L Corp,MACAU,2011-03-17T00:00:00.000,No
507,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-06-15T00:00:00.000,No
1142,Dietary Supplement/Medications/Remedy,DPH Expectorant,Lead,-1.0,ppm,FEDERATED PHARMACEUTTICAL,JAMAICA,2014-06-26T00:00:00.000,No
1276,Jewelry,Amulet-metal wires,Lead,39.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-19T00:00:00.000,No
570,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-08-31T00:00:00.000,No
431,Dietary Supplement/Medications/Remedy,Nurofen For Children,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-04-23T00:00:00.000,No
1372,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Yavachar & Hing) (Ayurvedic),Lead,2.8,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
348,Food-Spice,Turmeric powder,Lead,1.5,ppm,SQUARE CONSUMER PRODUCTS LTD,BANGLADESH,2011-12-15T00:00:00.000,No
300,Food-Spice,Jamaican Green Seasoning,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2011-09-23T00:00:00.000,No
1354,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Mercury,22000.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
365,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,24000.0,ppm,Ban Labs Ltd.,INDIA,2012-01-23T00:00:00.000,No
497,Dietary Supplement/Medications/Remedy,Kanyalohadi Vati (Ayurvedic),Lead,5.9,ppm,Shri Yash Remedies,INDIA,2012-06-07T00:00:00.000,No
1154,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Arsenic,-1.0,ppm,Eu Yan Sang International Limited,UNITED STATES,2014-07-29T00:00:00.000,No
1625,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
889,Food-Spice,Turmeric powder,Lead,510.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-08-29T00:00:00.000,No
240,Tableware/Pottery,Clay pitcher,Lead,14000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-06T00:00:00.000,No
1546,Food-Spice,Jaifal (Nutmeg),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
11,Food-Spice,Turmeric (Haldi),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-01-19T00:00:00.000,No
441,Food-Candy,Rebanaditas lollipop,Lead,-1.0,ppm,Candy Pops S.A. DE C.V.,MEXICO,2012-04-30T00:00:00.000,No
663,Religious powder,Bhai Tika,Lead,2.3,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
1044,Food-Spice,Bombay Biryani spice mix,Lead,-1.0,ppm,Z F Industries,PAKISTAN,2014-01-17T00:00:00.000,No
311,Food Other,Tamarind,Lead,1.1,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-10-20T00:00:00.000,No
1038,Food-Spice,Black onion powder,Lead,6.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-01-17T00:00:00.000,No
1512,Toys/Children's Products,Crayon,Lead,0.72,ppm,UNKNOWN OR NOT STATED,CHINA,2015-07-10T00:00:00.000,No
118,Dietary Supplement/Medications/Remedy,Zovia Kids Multivitamin Syrup,Lead,-1.0,ppm,OPSONIN PHARMA LIMITED,BANGLADESH,2011-04-18T00:00:00.000,No
1197,Food-Spice,Red Chili,Lead,0.64,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2014-08-22T00:00:00.000,No
1530,Other,Soil,Lead,380.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
1430,Religious powder,Holi color - Yellow,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
1213,Toys/Children's Products,Painted figurine,Lead,0.73,ppm,Mattel,CHINA,2014-09-11T00:00:00.000,No
1575,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
155,Food-Spice,Khmeli- spice medley,Lead,13.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
162,Food-Spice,Kinzi,Lead,20.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
1448,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-17T00:00:00.000,No
1558,Food-Spice,Oregano,Lead,0.91,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,2015-10-19T00:00:00.000,No
392,Toys/Children's Products,Plastic toy,Lead,350.0,ppm,UNKNOWN OR NOT STATED,CHINA,2012-02-23T00:00:00.000,No
487,Food Other,Plaster mixture,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-06T00:00:00.000,No
