,neversink_date,ashokan_east_storage,ashokan_east_elevation,ashokan_west_storage,ashokan_west_elevation,ashokan_release,schoharie_storage,schoharie_elevation,schoharie_release,rondout_storage,rondout_elevation,rondout_release,neversink_storage,neversink_elevation,neversink_north_flow_release,neversink_south_flow_release,neversink_conservation_flow_release,cannonsville_release,pepacton_storage,pepacton_elevation,pepacton_north_flow_release,pepactonsouth_flow_release,pepacton_conservation_flow_release,cannonsville_storage,cannonsville_elevation
587,2019-06-11T08:00:00.000,77.72,586.61,42.16,586.93,17,18.39,1130.15,120.8,48.56,838.62,14.66,35.3,1440.25,0.0,73.8,0.0,142.79,1279.98,0.0,97.1,0.0,93.5,1149.41,323.3
588,2019-06-12T08:00:00.000,77.72,586.6,42.11,586.98,17,18.37,1130.18,119.3,48.61,838.69,14.67,35.18,1440.03,0.0,73.5,0.0,142.69,1279.93,0.0,96.7,0.0,93.59,1149.47,322.1
589,2019-06-13T08:00:00.000,77.7,586.6,42.12,586.93,13,18.38,1130.05,120.0,48.7,838.83,14.67,35.21,1440.08,0.0,73.8,0.0,142.66,1279.91,0.0,97.0,0.0,93.75,1149.58,323.6
590,2019-06-14T08:00:00.000,77.7,586.59,42.06,586.95,17,18.36,1130.05,120.9,48.73,838.87,14.67,35.19,1440.04,0.0,73.8,0.0,142.64,1279.9,0.0,97.1,0.0,93.69,1149.54,323.7
591,2019-06-15T08:00:00.000,77.68,586.58,41.94,586.88,17,18.35,1130.05,120.1,48.71,838.84,14.68,35.22,1440.11,0.0,73.9,0.0,142.58,1279.87,0.0,97.1,0.0,93.57,1149.46,323.5
592,2019-06-16T08:00:00.000,77.71,586.57,41.91,586.77,12,18.42,1130.05,122.3,48.69,838.82,14.66,35.29,1440.24,0.0,73.9,0.0,143.08,1280.14,0.0,97.1,0.0,94.05,1149.78,323.7
593,2019-06-17T08:00:00.000,77.71,586.59,41.95,586.73,11,18.39,1130.24,119.4,48.68,838.8,14.67,35.29,1440.23,0.0,73.9,0.0,143.18,1280.19,0.0,97.1,0.0,94.32,1149.96,324.2
594,2019-06-18T08:00:00.000,77.73,586.58,42.0,586.77,10,18.39,1130.24,121.6,48.67,838.79,14.67,35.27,1440.19,53.3,63.6,0.0,143.22,1280.22,70.7,180.0,0.0,94.43,1150.03,530.0
595,2019-06-19T08:00:00.000,77.71,586.6,42.03,586.82,10,18.39,1130.24,111.7,48.67,838.79,14.67,35.21,1440.08,61.1,62.1,0.0,142.68,1279.92,195.7,213.9,0.0,94.08,1149.8,851.8
596,2019-06-20T08:00:00.000,77.79,586.59,42.15,586.85,10,18.41,1130.24,109.3,48.69,838.81,14.66,35.31,1440.27,61.0,62.0,0.0,142.6,1279.88,225.9,225.5,0.0,93.66,1149.52,967.7
597,2019-06-21T08:00:00.000,77.78,586.63,42.31,586.98,12,18.43,1130.15,91.7,48.73,838.87,14.67,35.3,1440.25,60.9,62.1,0.0,142.73,1279.95,225.9,225.7,0.0,93.48,1149.4,966.6
598,2019-06-22T08:00:00.000,77.75,586.63,42.34,587.13,12,18.39,1130.15,84.2,48.76,838.92,14.7,35.25,1440.16,60.6,62.1,0.0,142.49,1279.81,225.8,225.7,0.0,93.02,1149.09,965.8
599,2019-06-23T08:00:00.000,77.75,586.61,42.36,587.18,11,18.38,1130.15,84.0,48.86,839.07,14.7,35.22,1440.1,60.7,62.1,0.0,142.1,1279.61,225.7,225.6,0.0,92.44,1148.69,964.3
600,2019-06-24T08:00:00.000,77.75,586.61,42.28,587.19,10,18.4,1130.15,83.9,49.0,839.28,14.71,35.21,1440.09,60.7,62.1,0.0,141.66,1279.37,225.6,225.5,0.0,91.87,1148.32,888.2
601,2019-06-25T08:00:00.000,77.76,586.6,42.34,587.11,18,18.42,1130.16,86.4,49.01,839.29,14.72,35.28,1440.21,63.3,64.7,0.0,141.18,1279.11,235.1,234.9,0.0,91.56,1148.11,923.2
602,2019-06-26T08:00:00.000,77.87,586.62,42.3,587.17,18,18.4,1130.21,55.5,48.93,839.18,14.73,35.14,1439.94,60.8,62.1,0.0,140.99,1279.01,225.8,225.6,0.0,91.4,1148.0,750.7
603,2019-06-27T08:00:00.000,77.84,586.67,42.07,587.13,17,18.38,1130.21,82.3,48.83,839.03,14.74,35.03,1439.73,61.0,61.8,0.0,140.61,1278.8,225.8,225.5,0.0,91.28,1147.92,521.4
604,2019-06-28T08:00:00.000,77.82,586.66,41.79,586.89,22,18.37,1130.21,91.6,48.69,838.81,14.74,34.89,1439.45,61.0,61.8,0.0,140.16,1278.56,192.4,203.8,0.0,91.17,1147.85,427.2
605,2019-06-29T08:00:00.000,77.82,586.66,41.51,586.6,25,18.37,1130.21,91.2,48.6,838.67,14.73,34.76,1439.18,60.9,61.7,0.0,139.77,1278.35,130.4,133.8,0.0,91.14,1147.83,375.6
606,2019-06-30T08:00:00.000,77.79,586.65,41.19,586.32,27,18.35,1130.21,96.3,48.53,838.57,14.72,34.6,1438.86,60.9,61.7,0.0,139.48,1278.19,70.5,89.3,0.0,91.08,1147.79,352.8
607,2019-07-01T08:00:00.000,77.77,586.63,40.88,585.99,27,18.34,1130.21,106.2,48.43,838.41,14.73,34.43,1438.51,60.9,61.8,0.0,139.17,1278.02,44.7,65.4,0.0,90.98,1147.72,352.6
608,2019-07-02T08:00:00.000,77.74,586.62,40.56,585.67,24,18.32,1130.21,113.6,48.36,838.3,14.73,34.3,1438.23,5.5,79.1,0.0,138.81,1277.82,44.6,65.2,0.0,90.83,1147.62,352.5
609,2019-07-03T08:00:00.000,77.74,586.61,40.25,585.34,24,18.3,1130.21,124.1,48.35,838.31,14.72,34.14,1437.9,0.0,80.8,0.0,138.57,1277.69,44.6,65.2,0.0,90.5,1147.4,352.3
610,2019-07-04T08:00:00.000,77.74,586.61,39.93,585.03,18,18.26,1130.21,123.8,48.35,838.3,14.73,34.0,1437.61,0.0,80.7,0.0,138.34,1277.56,44.6,65.2,0.0,90.1,1147.13,352.0
611,2019-07-05T08:00:00.000,77.73,586.61,39.61,584.68,17,18.21,1129.75,125.2,48.35,838.3,14.72,33.86,1437.32,0.0,80.8,0.0,138.13,1277.44,44.6,65.1,0.0,89.62,1146.81,418.1
612,2019-07-06T08:00:00.000,77.78,586.6,39.34,584.33,17,18.16,1129.75,128.0,48.33,838.28,14.71,33.75,1437.1,0.0,80.8,0.0,137.91,1277.32,44.5,65.1,0.0,89.2,1146.53,357.9
613,2019-07-07T08:00:00.000,77.79,586.63,38.99,584.03,17,18.11,1129.75,125.9,48.29,838.22,14.71,33.63,1436.86,0.0,80.8,0.0,137.63,1277.16,44.5,65.1,0.0,88.76,1146.23,356.2
614,2019-07-08T08:00:00.000,77.72,586.63,38.72,583.65,17,18.07,1129.4,134.7,48.31,838.25,14.71,33.47,1436.53,0.0,80.7,0.0,137.34,1277.0,44.5,65.1,0.0,88.29,1145.92,355.9
615,2019-07-09T08:00:00.000,77.71,586.6,38.45,583.36,17,17.99,1129.4,130.9,48.33,838.23,14.71,33.36,1436.3,0.0,74.4,0.0,136.98,1276.8,44.5,53.3,0.0,87.74,1145.55,373.8
616,2019-07-10T08:00:00.000,77.64,586.59,38.21,583.07,16,17.91,1129.4,137.2,48.27,838.18,14.7,33.32,1436.21,0.0,73.7,0.0,136.59,1276.58,44.5,52.1,0.0,87.19,1145.18,339.8
617,2019-07-11T08:00:00.000,77.67,586.55,38.0,582.81,17,17.84,1129.4,142.7,48.34,838.29,14.71,33.24,1436.04,0.0,73.7,0.0,136.29,1276.41,44.5,52.0,0.0,86.74,1144.87,322.9
618,2019-07-12T08:00:00.000,77.62,586.56,37.71,582.57,17,17.72,1129.4,160.0,48.45,838.45,14.72,33.09,1435.74,0.0,73.8,0.0,135.9,1276.19,44.4,52.0,0.0,86.31,1144.57,322.6
619,2019-07-13T08:00:00.000,77.59,586.54,37.49,582.26,17,17.54,1129.4,232.5,48.44,838.44,14.73,33.06,1435.67,0.0,73.8,0.0,135.45,1275.94,44.4,52.0,0.0,85.88,1144.27,322.2
620,2019-07-14T08:00:00.000,77.54,586.52,37.25,582.02,17,17.35,1129.4,220.9,48.32,838.26,14.73,33.02,1435.58,0.0,73.8,0.0,135.02,1275.7,44.4,52.0,0.0,85.54,1144.03,321.9
621,2019-07-15T08:00:00.000,77.55,586.49,36.87,581.76,17,17.2,1127.18,154.3,48.29,838.21,14.73,32.98,1435.5,0.0,73.8,0.0,134.54,1275.43,9.2,87.6,0.0,85.03,1143.67,387.0
622,2019-07-16T08:00:00.000,77.51,586.49,36.51,581.34,16,17.07,1127.18,170.2,48.33,838.28,14.72,32.88,1435.3,0.0,73.7,0.0,134.14,1275.2,0.0,96.9,0.0,84.56,1143.34,419.6
623,2019-07-17T08:00:00.000,77.64,586.46,36.22,580.94,17,16.95,1126.39,169.4,48.35,838.3,14.73,32.76,1435.06,0.0,73.7,0.0,133.88,1275.06,0.0,96.8,0.0,84.57,1143.35,354.0
624,2019-07-18T08:00:00.000,77.63,586.55,35.86,580.63,18,16.85,1126.39,167.0,48.12,837.96,14.71,32.78,1435.09,0.0,73.7,0.0,133.57,1274.89,0.0,96.8,0.0,84.49,1143.29,320.5
625,2019-07-19T08:00:00.000,77.62,586.54,35.5,580.24,18,16.72,1126.39,168.2,48.26,838.17,14.71,32.61,1434.74,0.0,85.0,0.0,133.25,1274.71,0.0,107.5,0.0,83.99,1142.94,454.4
626,2019-07-20T08:00:00.000,77.62,586.53,35.12,579.84,16,16.6,1126.39,169.5,48.39,838.37,14.73,32.4,1434.3,0.0,90.7,0.0,132.88,1274.5,0.0,112.8,0.0,83.46,1142.57,513.7
627,2019-07-21T08:00:00.000,77.59,586.53,34.76,579.42,16,16.3,1126.39,165.4,48.53,838.57,14.74,32.21,1433.91,0.0,79.3,0.0,132.43,1274.25,0.0,102.3,0.0,82.95,1142.21,393.6
628,2019-07-22T08:00:00.000,77.72,586.51,34.53,578.99,19,16.45,1124.68,160.8,48.49,838.52,14.74,32.26,1434.02,0.0,73.7,0.0,132.48,1274.28,0.0,97.1,0.0,82.91,1142.18,322.8
629,2019-07-23T08:00:00.000,77.71,586.59,34.21,578.72,19,16.79,1124.68,158.4,48.17,838.04,14.71,32.29,1434.07,0.0,73.8,0.0,132.36,1274.17,0.0,97.1,0.0,82.69,1142.03,323.2
630,2019-07-24T08:00:00.000,77.71,586.58,33.88,578.35,18,16.52,1124.87,151.0,48.16,838.02,14.72,32.22,1433.93,0.0,73.8,0.0,131.81,1273.9,0.0,97.1,0.0,82.27,1141.73,321.4
631,2019-07-25T08:00:00.000,77.68,586.58,33.47,577.96,17,16.45,1124.87,148.4,48.17,838.03,14.73,32.18,1433.84,0.0,73.8,0.0,131.43,1273.69,0.0,97.1,0.0,81.78,1141.39,322.4
632,2019-07-26T08:00:00.000,77.67,586.57,33.07,577.49,16,16.38,1124.69,152.0,48.17,838.04,14.74,32.15,1433.79,0.0,73.8,0.0,131.02,1273.46,0.0,97.0,0.0,81.27,1141.03,320.0
633,2019-07-27T08:00:00.000,77.63,586.56,32.66,577.02,16,16.29,1124.69,148.9,48.18,838.05,14.74,32.11,1433.7,0.0,73.8,0.0,130.59,1273.22,0.0,97.0,0.0,80.7,1140.63,382.4
634,2019-07-28T08:00:00.000,77.61,586.54,32.26,576.55,16,16.19,1124.69,148.3,48.32,838.25,14.74,31.99,1433.43,0.0,73.7,0.0,130.25,1273.03,0.0,96.9,0.0,80.19,1140.27,329.9
635,2019-07-29T08:00:00.000,77.61,586.52,31.84,576.09,16,16.06,1123.83,150.9,48.37,838.33,14.74,31.83,1433.1,0.0,73.7,0.0,129.84,1272.79,0.0,96.8,0.0,79.61,1139.86,388.9
636,2019-07-30T08:00:00.000,77.58,586.52,31.41,575.61,16,15.97,1123.55,153.5,48.5,838.53,14.75,31.67,1432.75,0.0,73.8,0.0,129.39,1272.53,0.0,96.8,0.0,79.13,1139.51,331.9
637,2019-07-31T08:00:00.000,77.66,586.51,31.08,575.11,18,15.85,1123.21,152.2,48.48,838.5,14.75,31.62,1432.64,0.0,73.8,0.0,129.02,1272.32,0.0,96.7,0.0,78.7,1139.19,319.2
638,2019-08-01T08:00:00.000,77.65,586.55,30.68,574.7,18,15.74,1123.21,149.9,48.41,838.39,14.76,31.56,1432.52,0.0,73.8,0.0,128.59,1272.07,0.0,96.7,0.0,78.23,1138.85,322.7
639,2019-08-02T08:00:00.000,77.63,586.55,30.27,574.2,16,15.63,1122.54,155.4,48.33,838.28,14.75,31.51,1432.4,0.0,73.8,0.0,128.16,1271.81,0.0,96.6,0.0,77.74,1138.49,393.7
640,2019-08-03T08:00:00.000,77.78,586.54,29.92,573.69,17,15.53,1122.54,160.9,48.29,838.22,14.74,31.45,1432.28,0.0,73.8,0.0,127.82,1271.62,0.0,96.5,0.0,77.3,1138.17,329.0
641,2019-08-04T08:00:00.000,77.76,586.63,29.52,573.26,17,15.43,1122.54,152.9,48.25,838.15,14.74,31.41,1432.19,0.0,73.7,0.0,127.42,1271.39,0.0,96.5,0.0,76.9,1137.87,321.3
642,2019-08-05T08:00:00.000,77.75,586.62,29.32,572.77,17,15.3,1121.55,148.4,48.15,838.0,14.74,31.35,1432.05,0.0,73.7,0.0,126.97,1271.13,0.0,96.4,0.0,76.43,1137.53,322.5
643,2019-08-06T08:00:00.000,77.82,586.61,29.21,572.52,16,15.21,1121.55,152.3,48.15,838.01,14.74,31.41,1432.19,0.0,73.9,0.0,126.68,1270.95,0.0,96.6,0.0,76.21,1137.36,323.3
644,2019-08-07T08:00:00.000,77.72,586.65,29.05,572.39,16,15.13,1121.0,151.7,48.15,838.0,14.74,31.41,1432.18,0.0,74.0,0.0,126.37,1270.78,0.0,97.1,0.0,75.83,1137.09,323.3
645,2019-08-08T08:00:00.000,77.7,586.59,28.84,572.18,16,15.03,1121.0,147.0,47.99,837.76,14.73,31.37,1432.09,0.0,73.9,0.0,126.21,1270.69,0.0,97.3,0.0,75.45,1136.81,322.9
646,2019-08-09T08:00:00.000,77.68,586.57,28.57,571.93,16,14.93,1120.45,151.5,47.93,837.67,14.7,31.32,1431.99,0.0,73.9,0.0,125.83,1270.47,0.0,97.3,0.0,75.03,1136.5,321.3
647,2019-08-10T08:00:00.000,77.62,586.57,28.28,571.59,16,14.81,1120.45,155.2,47.83,837.53,14.7,31.26,1431.87,0.0,73.9,0.0,125.49,1270.27,0.0,97.3,0.0,74.58,1136.16,318.8
648,2019-08-11T08:00:00.000,77.59,586.53,27.99,571.23,15,14.69,1120.45,153.5,47.8,837.48,14.7,31.2,1431.74,0.0,73.9,0.0,125.05,1270.02,0.0,97.3,0.0,74.1,1135.82,328.0
649,2019-08-12T08:00:00.000,77.56,586.51,27.83,570.86,14,14.56,1119.33,152.3,47.71,837.35,14.69,31.14,1431.6,0.0,73.8,0.0,124.59,1269.74,0.0,97.2,0.0,73.61,1135.46,328.8
650,2019-08-13T08:00:00.000,77.48,586.5,27.72,570.67,15,14.44,1119.33,151.9,47.69,837.32,14.63,31.09,1431.49,0.0,73.8,0.0,123.98,1269.4,0.0,97.1,0.0,73.14,1135.12,321.0
651,2019-08-14T08:00:00.000,77.49,586.45,27.37,570.54,15,14.32,1119.33,150.0,47.65,837.25,14.65,31.03,1431.36,0.0,73.8,0.0,123.52,1269.13,0.0,97.1,0.0,72.69,1134.78,316.8
652,2019-08-15T08:00:00.000,77.51,586.46,27.07,570.1,13,14.2,1118.17,152.2,47.62,837.21,14.66,30.98,1431.25,0.0,73.7,0.0,123.07,1268.87,0.0,97.0,0.0,72.32,1134.5,322.5
653,2019-08-16T08:00:00.000,77.5,586.47,26.76,569.7,14,14.1,1118.17,152.0,47.6,837.18,14.66,30.94,1431.18,0.0,73.7,0.0,122.66,1268.63,0.0,97.0,0.0,71.86,1134.15,324.5
654,2019-08-17T08:00:00.000,77.57,586.46,26.6,569.28,14,14.04,1118.17,152.8,47.6,837.18,14.65,30.91,1431.11,0.0,73.7,0.0,122.34,1268.45,0.0,96.9,0.0,71.46,1133.84,324.9
655,2019-08-18T08:00:00.000,77.59,586.49,26.35,569.06,13,13.98,1118.17,143.8,47.67,837.28,14.63,30.81,1430.9,0.0,74.0,0.0,122.07,1268.3,0.0,96.9,0.0,71.08,1133.55,322.3
656,2019-08-19T08:00:00.000,77.58,586.52,26.08,568.74,13,13.89,1117.13,143.3,47.77,837.44,14.64,30.66,1430.57,0.0,74.1,0.0,121.65,1268.05,0.0,96.8,0.0,70.71,1133.27,322.6
657,2019-08-20T08:00:00.000,77.53,586.51,25.75,568.36,13,13.79,1117.13,149.8,47.88,837.62,14.67,30.45,1430.11,0.0,73.9,0.0,121.1,1267.72,0.0,96.8,0.0,70.24,1132.91,322.5
658,2019-08-21T08:00:00.000,77.58,586.48,25.45,567.92,14,13.69,1116.55,147.1,47.95,837.71,14.64,30.35,1429.91,0.0,73.9,0.0,120.75,1267.51,0.0,96.7,0.0,69.8,1132.58,324.0
659,2019-08-22T08:00:00.000,77.57,586.51,25.09,567.51,14,13.63,1116.3,142.3,48.03,837.83,14.62,30.13,1429.43,0.0,73.7,0.0,120.37,1267.28,0.0,96.6,0.0,69.48,1132.33,331.1
660,2019-08-23T08:00:00.000,77.56,586.51,24.69,567.02,14,13.53,1116.3,142.2,47.95,837.7,14.64,30.08,1429.33,0.0,73.7,0.0,119.95,1267.03,0.0,96.6,0.0,69.03,1131.99,334.0
661,2019-08-24T08:00:00.000,77.51,586.49,24.29,566.47,14,13.43,1116.3,144.9,47.95,837.71,14.67,30.02,1429.2,0.0,73.7,0.0,119.47,1266.74,0.0,96.5,0.0,68.49,1131.58,321.4
662,2019-08-25T08:00:00.000,77.47,586.46,23.87,565.92,15,13.3,1116.3,145.1,47.97,837.74,14.67,29.96,1429.06,0.0,73.7,0.0,119.02,1266.47,0.0,96.5,0.0,67.94,1131.16,320.6
663,2019-08-26T08:00:00.000,77.43,586.44,23.65,565.35,15,13.2,1116.3,127.3,47.92,837.66,14.68,29.9,1428.92,0.0,73.6,0.0,118.55,1266.19,0.0,96.4,0.0,67.48,1130.81,320.5
664,2019-08-27T08:00:00.000,77.4,586.41,23.47,565.07,15,13.09,1116.3,147.1,47.83,837.52,14.67,29.83,1428.78,0.0,73.8,0.0,118.02,1265.87,0.0,96.5,0.0,66.99,1130.43,319.8
665,2019-08-28T08:00:00.000,77.42,586.4,23.32,564.81,15,12.97,1116.3,146.2,47.84,837.54,14.69,29.75,1428.59,0.0,73.8,0.0,117.61,1265.63,0.0,96.9,0.0,66.45,1130.02,326.0
666,2019-08-29T08:00:00.000,77.39,586.41,23.04,564.58,17,12.84,1113.91,150.0,47.9,837.63,14.67,29.62,1428.3,0.0,73.8,0.0,117.16,1265.36,0.0,96.9,0.0,65.96,1129.62,323.8
667,2019-08-30T08:00:00.000,77.37,586.4,22.74,564.16,17,12.69,1113.5,166.8,47.95,837.71,14.69,29.46,1427.94,0.0,73.7,0.0,116.7,1265.08,0.0,96.9,0.0,65.33,1129.13,468.3
668,2019-08-31T08:00:00.000,77.34,586.38,22.51,563.74,17,12.47,1113.5,223.9,47.96,837.72,14.67,29.4,1427.8,0.0,73.7,0.0,116.2,1264.77,0.0,96.8,0.0,64.71,1128.64,394.3
669,2019-09-01T08:00:00.000,77.33,586.37,22.28,563.4,17,12.27,1113.5,227.5,47.97,837.74,14.67,29.34,1427.67,0.0,65.1,0.0,115.71,1264.5,0.0,89.7,0.0,64.18,1128.21,292.4
670,2019-09-02T08:00:00.000,77.35,586.36,22.1,563.06,19,12.14,1113.5,184.8,48.02,837.81,14.67,29.31,1427.61,0.0,65.0,0.0,115.48,1264.35,0.0,89.6,0.0,63.85,1127.96,290.5
671,2019-09-03T08:00:00.000,77.33,586.37,21.81,562.79,19,12.02,1111.15,149.9,48.19,837.83,14.68,29.27,1427.51,0.0,65.0,0.0,114.96,1264.05,0.0,89.6,0.0,63.36,1127.56,312.0
672,2019-09-04T08:00:00.000,76.82,586.36,21.97,562.37,18,11.91,1110.88,150.8,48.03,837.82,14.65,29.21,1427.37,0.0,65.0,0.0,114.55,1263.79,0.0,89.5,0.0,62.8,1127.12,386.8
673,2019-09-05T08:00:00.000,76.42,586.05,22.14,562.6,18,11.78,1110.88,150.0,48.03,837.82,14.66,29.15,1427.24,0.0,64.9,0.0,114.1,1263.52,0.0,89.5,0.0,62.13,1126.59,436.6
674,2019-09-06T08:00:00.000,76.1,585.81,22.31,562.87,18,11.65,1110.0,151.2,48.04,837.84,14.66,29.08,1427.09,0.0,64.9,0.0,113.61,1263.23,0.0,89.5,0.0,61.61,1126.18,288.9
675,2019-09-07T08:00:00.000,75.75,585.62,22.47,563.1,18,11.52,1110.0,151.4,48.06,837.87,14.66,29.03,1426.97,0.0,64.9,0.0,113.1,1262.92,0.0,89.6,0.0,61.02,1125.71,342.3
676,2019-09-08T08:00:00.000,75.42,585.4,22.63,563.34,18,11.38,1110.0,150.3,48.07,837.89,14.68,28.98,1426.86,0.0,64.8,0.0,112.67,1262.65,0.0,89.6,0.0,60.24,1125.09,545.8
677,2019-09-09T08:00:00.000,74.92,585.21,22.79,563.56,18,11.24,1108.64,158.8,48.03,837.82,14.71,28.92,1426.72,0.0,64.8,0.0,112.18,1262.35,0.0,89.6,0.0,59.49,1124.47,539.2
678,2019-09-10T08:00:00.000,74.39,584.9,22.96,563.81,18,11.12,1108.22,156.2,48.02,837.81,14.7,28.75,1426.35,0.0,64.7,0.0,111.78,1262.1,0.0,89.5,0.0,58.7,1123.82,561.7
679,2019-09-11T08:00:00.000,73.83,584.58,23.14,564.04,17,10.98,1107.75,155.7,48.06,837.87,14.7,28.71,1426.25,0.0,64.7,0.0,111.41,1261.87,0.0,89.4,0.0,58.0,1123.24,546.6
680,2019-09-12T08:00:00.000,73.3,584.23,23.32,564.32,17,10.87,1107.24,154.0,48.09,837.91,14.69,28.67,1426.16,0.0,64.7,0.0,111.01,1261.62,0.0,89.7,0.0,57.39,1122.73,399.4
681,2019-09-13T08:00:00.000,72.79,583.9,23.47,564.58,17,10.76,1107.24,152.7,48.11,837.94,14.7,28.61,1426.03,0.0,64.7,0.0,110.53,1261.32,0.0,89.7,0.0,56.65,1122.12,490.6
682,2019-09-14T08:00:00.000,72.28,583.57,23.65,564.81,13,10.64,1107.24,151.7,48.15,838.01,14.67,28.58,1425.97,0.0,64.6,0.0,110.08,1261.04,0.0,89.7,0.0,55.93,1121.52,488.2
683,2019-09-15T08:00:00.000,71.77,583.26,23.82,565.06,13,10.51,1107.24,152.6,48.17,838.03,14.69,28.53,1425.85,0.0,64.6,0.0,109.61,1260.76,0.0,89.6,0.0,55.24,1120.95,444.6
684,2019-09-16T08:00:00.000,71.22,582.94,23.99,565.29,13,10.35,1105.62,153.2,48.17,838.04,14.69,28.49,1425.75,0.0,57.6,0.0,109.15,1260.46,0.0,80.8,0.0,54.54,1120.37,449.4
685,2019-09-17T08:00:00.000,70.61,582.6,24.13,565.52,13,10.21,1105.62,156.0,48.15,837.96,14.68,28.43,1425.61,0.0,57.6,0.0,108.6,1260.12,0.0,80.7,0.0,53.9,1119.83,457.2
686,2019-09-18T08:00:00.000,70.11,582.21,24.29,565.71,12,10.08,1105.62,155.3,48.05,837.86,14.69,28.36,1425.46,0.0,55.7,0.0,108.1,1259.81,0.0,74.9,0.0,53.32,1119.33,430.3
687,2019-09-19T08:00:00.000,69.62,581.9,24.45,565.93,14,9.93,1105.62,155.6,48.14,837.99,14.67,28.14,1424.97,0.0,54.8,0.0,107.64,1259.52,0.0,73.6,0.0,52.72,1118.81,438.5
688,2019-09-20T08:00:00.000,69.15,581.6,24.62,566.15,16,9.82,1103.75,154.1,48.13,837.97,14.66,27.85,1424.33,0.0,54.7,0.0,107.13,1259.2,0.0,73.6,0.0,52.26,1118.41,482.0
689,2019-09-21T08:00:00.000,68.66,581.3,24.77,566.36,18,9.68,1103.75,155.8,48.07,837.88,14.69,27.57,1423.69,0.0,54.6,0.0,106.61,1258.88,0.0,73.5,0.0,51.71,1117.93,588.7
690,2019-09-22T08:00:00.000,68.19,580.99,24.94,566.57,19,9.54,1103.75,159.8,48.03,837.83,14.67,27.29,1423.02,0.0,54.7,0.0,106.15,1258.59,0.0,73.4,0.0,51.19,1117.48,542.3
691,2019-09-23T08:00:00.000,67.7,580.7,25.11,566.8,19,9.38,1102.16,157.3,47.99,837.77,14.66,27.02,1422.4,0.0,54.7,0.0,105.76,1258.34,0.0,73.5,0.0,50.67,1117.03,548.0
692,2019-09-24T08:00:00.000,67.08,580.39,25.26,567.03,19,9.22,1101.65,154.1,47.95,837.71,14.65,26.76,1421.77,0.0,55.1,0.0,105.26,1258.04,0.0,73.8,0.0,50.22,1116.63,500.5
693,2019-09-25T08:00:00.000,66.84,580.01,25.41,567.25,19,9.08,1101.11,152.3,47.93,837.68,14.62,26.46,1421.07,0.0,54.9,0.0,104.8,1257.74,0.0,73.8,0.0,49.7,1116.19,551.1
694,2019-09-26T08:00:00.000,66.56,579.85,25.58,567.46,17,8.94,1101.11,151.5,47.93,837.68,14.6,26.2,1420.47,0.0,54.8,0.0,104.4,1257.48,0.0,73.7,0.0,49.28,1115.82,511.9
695,2019-09-27T08:00:00.000,66.01,579.67,25.73,567.68,16,8.82,1101.11,153.6,47.89,837.61,14.61,25.91,1419.79,0.0,54.6,0.0,103.93,1257.18,0.0,73.7,0.0,48.71,1115.33,573.5
696,2019-09-28T08:00:00.000,65.45,579.3,25.89,567.89,12,8.68,1101.11,154.0,47.83,837.53,14.61,25.64,1419.16,0.0,54.7,0.0,103.46,1256.87,0.0,73.7,0.0,48.01,1114.7,757.3
697,2019-09-29T08:00:00.000,64.91,578.94,26.04,568.11,12,8.54,1101.11,153.6,47.81,837.5,14.64,25.36,1418.48,0.0,54.7,0.0,102.99,1256.57,0.0,73.7,0.0,47.39,1114.14,672.4
698,2019-09-30T08:00:00.000,64.51,578.59,26.2,568.31,11,8.4,1101.11,153.7,47.77,837.44,14.63,25.1,1417.83,0.0,54.7,0.0,102.56,1256.29,0.0,73.6,0.0,46.84,1113.63,601.6
699,2019-10-01T08:00:00.000,64.09,578.32,26.35,568.52,11,8.25,1098.06,151.6,47.73,837.37,14.62,24.85,1417.22,0.0,35.7,0.0,102.1,1255.99,0.0,46.4,0.0,46.38,1113.21,501.8
700,2019-10-02T08:00:00.000,63.63,578.05,26.52,568.73,11,8.12,1098.06,152.5,47.68,837.32,14.58,24.57,1416.54,0.0,34.9,0.0,101.68,1255.72,0.0,47.4,0.0,46.04,1112.9,389.5
701,2019-10-03T08:00:00.000,63.31,577.75,26.72,568.94,11,8.0,1097.03,151.6,47.69,837.32,14.58,24.35,1415.99,0.0,35.6,0.0,101.37,1255.53,0.0,47.4,0.0,45.68,1112.57,464.5
702,2019-10-04T08:00:00.000,62.87,577.54,26.88,569.23,10,7.85,1097.03,163.5,47.67,837.28,14.62,24.11,1415.39,0.0,35.5,0.0,100.97,1255.26,0.0,47.9,0.0,45.2,1112.13,569.3
703,2019-10-05T08:00:00.000,62.46,577.26,27.06,569.44,10,7.67,1097.03,207.3,47.61,837.2,14.6,23.84,1414.74,0.0,35.4,0.0,100.53,1254.97,0.0,47.8,0.0,44.73,1111.7,519.6
704,2019-10-06T08:00:00.000,62.1,576.98,27.28,569.7,11,7.54,1097.03,172.1,47.61,837.2,14.6,23.61,1414.18,0.0,35.4,0.0,100.11,1254.71,0.0,47.8,0.0,44.57,1111.56,284.2
705,2019-10-07T08:00:00.000,61.77,576.75,27.51,569.99,11,7.46,1097.03,148.6,47.6,837.18,14.6,23.51,1413.92,0.0,36.2,0.0,100.03,1254.65,0.0,47.7,0.0,44.67,1111.65,170.8
