cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,susp_age_group,hadevelopt,transit_district,station_name
878534627,2011-07-24T00:00:00.000,05:00:00,33,2011-07-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1000876.0,246890.0,WHITE HISPANIC,M,40.844323751,-73.93991048,"{'latitude': '40.844323751', 'longitude': '-73.93991048'}",PATROL BORO MAN NORTH,25-44,BLACK HISPANIC,F,13090.0,47.0,4.0,39.0,21.0,2011-07-24T00:00:00.000,05:20:00,25-44,,,
708920649,2011-05-17T00:00:00.000,04:00:00,24,2011-06-12T00:00:00.000,126,MISCELLANEOUS PENAL LAW,640,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,995253.0,230385.0,UNKNOWN,U,40.799030985,-73.960260618,"{'latitude': '40.799030985', 'longitude': '-73.960260618'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,12422.0,20.0,4.0,23.0,15.0,2011-05-17T00:00:00.000,04:01:00,,,,
612936278,2006-04-25T00:00:00.000,22:05:00,75,2006-04-25T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,,,,,,,,PATROL BORO BKLYN NORTH,,UNKNOWN,D,,,,,,,,,,,
164808394,2010-05-29T00:00:00.000,03:30:00,45,2010-05-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1030139.0,244308.0,,,40.837133343,-73.83416372,"{'latitude': '40.837133343', 'longitude': '-73.83416372'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11270.0,43.0,5.0,12.0,28.0,2010-05-29T00:00:00.000,03:50:00,,,,
595431546,2011-09-23T00:00:00.000,15:15:00,120,2011-09-23T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,NA,964627.0,162171.0,WHITE,F,40.61178479,-74.070677352,"{'latitude': '40.61178479', 'longitude': '-74.070677352'}",PATROL BORO STATEN ISLAND,25-44,WHITE,F,10692.0,4.0,1.0,13.0,74.0,2011-09-23T00:00:00.000,15:20:00,25-44,,,
557121858,2006-11-10T00:00:00.000,07:00:00,62,2006-11-11T00:00:00.000,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,986167.0,164463.0,UNKNOWN,,40.618097381,-73.993096354,"{'latitude': '40.618097381', 'longitude': '-73.993096354'}",PATROL BORO BKLYN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,16867.0,1.0,2.0,7.0,37.0,2006-11-11T00:00:00.000,01:00:00,,,,
206039983,2011-05-26T00:00:00.000,21:00:00,52,2011-05-26T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1011103.0,253804.0,BLACK,M,40.863275438,-73.902919595,"{'latitude': '40.863275438', 'longitude': '-73.902919595'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11606.0,24.0,5.0,29.0,34.0,2011-05-26T00:00:00.000,22:00:00,25-44,,,
635465008,2010-07-28T00:00:00.000,18:00:00,81,2010-07-28T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1001220.0,192241.0,BLACK,M,40.694325855,-73.938805147,"{'latitude': '40.694325855', 'longitude': '-73.938805147'}",PATROL BORO BKLYN NORTH,65+,BLACK,F,17213.0,69.0,2.0,49.0,52.0,2010-07-28T00:00:00.000,18:05:00,45-64,,,
911910775,2010-08-14T00:00:00.000,23:00:00,109,2010-08-16T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1035273.0,213141.0,ASIAN / PACIFIC ISLANDER,F,40.751560373,-73.815846852,"{'latitude': '40.751560373', 'longitude': '-73.815846852'}",PATROL BORO QUEENS NORTH,25-44,ASIAN / PACIFIC ISLANDER,F,14190.0,22.0,3.0,3.0,67.0,2010-08-14T00:00:00.000,23:02:00,,,,
373480628,2006-11-10T00:00:00.000,14:16:00,101,2006-11-10T00:00:00.000,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1053678.0,159044.0,BLACK,M,40.602951591,-73.749976261,"{'latitude': '40.602951591', 'longitude': '-73.749976261'}",PATROL BORO QUEENS SOUTH,18-24,BLACK,F,20529.0,51.0,3.0,47.0,59.0,2006-11-10T00:00:00.000,15:00:00,25-44,,,
736740761,2010-04-03T00:00:00.000,15:00:00,88,2010-04-03T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,993957.0,190319.0,,,40.689061354,-73.964999351,"{'latitude': '40.689061354', 'longitude': '-73.964999351'}",PATROL BORO BKLYN NORTH,45-64,BLACK,M,13829.0,68.0,2.0,48.0,55.0,,,,,,
177384851,2006-10-13T00:00:00.000,14:38:00,48,2006-10-13T00:00:00.000,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1014537.0,251566.0,,,40.857121691,-73.890514753,"{'latitude': '40.857121691', 'longitude': '-73.890514753'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,35.0,5.0,22.0,31.0,2006-10-13T00:00:00.000,14:40:00,,,,
298112864,2008-07-19T00:00:00.000,02:59:00,46,2008-07-19T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1012810.0,251690.0,,,40.857467789,-73.896757279,"{'latitude': '40.857467789', 'longitude': '-73.896757279'}",PATROL BORO BRONX,,BLACK HISPANIC,M,10936.0,6.0,5.0,22.0,29.0,2008-07-19T00:00:00.000,03:30:00,,,,
556295326,2006-01-12T00:00:00.000,08:30:00,42,2006-01-12T00:00:00.000,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1014760.0,243906.0,,,40.83609649,-73.889743468,"{'latitude': '40.83609649', 'longitude': '-73.889743468'}",PATROL BORO BRONX,<18,WHITE HISPANIC,M,11269.0,34.0,5.0,43.0,25.0,2006-01-12T00:00:00.000,08:50:00,,,,
645043460,2010-09-07T00:00:00.000,09:24:00,14,2010-10-21T00:00:00.000,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,989411.0,213548.0,,,40.752823181,-73.981373788,"{'latitude': '40.752823181', 'longitude': '-73.981373788'}",PATROL BORO MAN SOUTH,18-24,UNKNOWN,M,12079.0,11.0,4.0,51.0,8.0,,,,,,
100553847,2008-09-30T00:00:00.000,15:00:00,19,2008-09-30T00:00:00.000,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,NA,996783.0,221912.0,,,40.775772829,-73.954750345,"{'latitude': '40.775772829', 'longitude': '-73.954750345'}",PATROL BORO MAN NORTH,65+,WHITE,F,12425.0,23.0,4.0,1.0,11.0,2008-09-30T00:00:00.000,15:30:00,,,,
898018368,2006-07-02T00:00:00.000,13:35:00,105,2006-07-02T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1051177.0,179895.0,UNKNOWN,M,40.660202207,-73.758776078,"{'latitude': '40.660202207', 'longitude': '-73.758776078'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,15313.0,63.0,3.0,47.0,63.0,2006-07-02T00:00:00.000,13:50:00,25-44,,,
119038065,2006-06-22T00:00:00.000,12:30:00,45,2006-06-22T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1032493.0,257233.0,BLACK,F,40.872596004,-73.825563635,"{'latitude': '40.872596004', 'longitude': '-73.825563635'}",PATROL BORO BRONX,25-44,BLACK,M,12344.0,43.0,5.0,2.0,28.0,,,25-44,,,
761120574,2011-06-03T00:00:00.000,09:30:00,90,2011-06-03T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,NA,1003165.0,197034.0,,,40.707477574,-73.931777734,"{'latitude': '40.707477574', 'longitude': '-73.931777734'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13828.0,36.0,2.0,30.0,56.0,2011-06-03T00:00:00.000,15:55:00,,,,
728970117,2011-09-14T00:00:00.000,09:30:00,46,2011-09-14T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1008471.0,251020.0,,,40.85564181,-73.912445139,"{'latitude': '40.85564181', 'longitude': '-73.912445139'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,10931.0,6.0,5.0,29.0,29.0,2011-09-14T00:00:00.000,15:00:00,,,,
421502454,2008-12-01T00:00:00.000,13:00:00,69,2008-12-08T00:00:00.000,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1009802.0,169511.0,,,40.631916443,-73.907943357,"{'latitude': '40.631916443', 'longitude': '-73.907943357'}",PATROL BORO BKLYN SOUTH,18-24,BLACK,M,13827.0,5.0,2.0,8.0,42.0,,,,,,
872423812,2010-09-24T00:00:00.000,17:46:00,14,2010-09-24T00:00:00.000,678,MISCELLANEOUS PENAL LAW,566,"MARIJUANA, POSSESSION",COMPLETED,VIOLATION,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,989989.0,213543.0,,,40.752809101,-73.979287609,"{'latitude': '40.752809101', 'longitude': '-73.979287609'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,12079.0,11.0,4.0,51.0,8.0,,,,,4.0,42 ST.-GRAND CENTRAL
459932604,2008-11-22T00:00:00.000,00:47:00,47,2008-11-22T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1023120.0,262337.0,,,40.886651136,-73.859424999,"{'latitude': '40.886651136', 'longitude': '-73.859424999'}",PATROL BORO BRONX,25-44,BLACK,F,11275.0,29.0,5.0,2.0,30.0,,,,,,
284633806,2010-02-09T00:00:00.000,12:27:00,112,2010-02-09T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1026338.0,206224.0,,,40.732621998,-73.848138679,"{'latitude': '40.732621998', 'longitude': '-73.848138679'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,14786.0,40.0,3.0,28.0,70.0,2010-02-09T00:00:00.000,12:34:00,,,,
459502124,2008-12-24T00:00:00.000,00:00:00,120,2008-12-24T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,954244.0,173287.0,,,40.642266777,-74.108123059,"{'latitude': '40.642266777', 'longitude': '-74.108123059'}",PATROL BORO STATEN ISLAND,25-44,WHITE,M,10697.0,4.0,1.0,13.0,74.0,2008-12-24T00:00:00.000,07:00:00,,,,
910329358,2007-04-27T00:00:00.000,09:30:00,7,2007-05-01T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,988621.0,200483.0,,,40.716963396,-73.984233629,"{'latitude': '40.716963396', 'longitude': '-73.984233629'}",PATROL BORO MAN SOUTH,45-64,ASIAN / PACIFIC ISLANDER,M,11723.0,70.0,4.0,32.0,4.0,2007-05-01T00:00:00.000,07:00:00,,,,
454222904,2006-11-01T00:00:00.000,00:11:00,19,2006-11-01T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,999095.0,224575.0,,,40.78307848,-73.946396856,"{'latitude': '40.78307848', 'longitude': '-73.946396856'}",PATROL BORO MAN NORTH,,UNKNOWN,E,10099.0,23.0,4.0,1.0,11.0,2006-11-01T00:00:00.000,00:13:00,,,,
191040291,2010-01-23T00:00:00.000,12:00:00,114,2010-01-23T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1010324.0,216074.0,BLACK,M,40.75971947,-73.905882473,"{'latitude': '40.75971947', 'longitude': '-73.905882473'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,14787.0,39.0,3.0,4.0,72.0,2010-01-23T00:00:00.000,12:10:00,,,,
850381255,2007-04-07T00:00:00.000,02:55:00,5,2007-04-07T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. POLICE DEPT,0,NA,NA,985184.0,198231.0,UNKNOWN,,40.710783222,-73.996632474,"{'latitude': '40.710783222', 'longitude': '-73.996632474'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,13096.0,70.0,4.0,32.0,2.0,2007-04-07T00:00:00.000,03:00:00,,,,
919057985,2011-11-10T00:00:00.000,18:00:00,19,2011-11-12T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,NA,995748.0,220776.0,,,40.772656213,-73.958489214,"{'latitude': '40.772656213', 'longitude': '-73.958489214'}",PATROL BORO MAN NORTH,25-44,WHITE,F,12083.0,23.0,4.0,51.0,11.0,2011-11-10T00:00:00.000,18:30:00,,,,
958015161,2010-01-31T00:00:00.000,18:30:00,69,2010-01-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,218,1015351.0,169679.0,BLACK,M,40.632359823,-73.887950809,"{'latitude': '40.632359823', 'longitude': '-73.887950809'}",PATROL BORO BKLYN SOUTH,18-24,BLACK,F,13827.0,5.0,2.0,8.0,42.0,2010-01-31T00:00:00.000,18:40:00,25-44,BAY VIEW,,
685908463,2008-10-08T00:00:00.000,07:05:00,25,2008-10-08T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,1001903.0,236090.0,BLACK,M,40.814678852,-73.936227034,"{'latitude': '40.814678852', 'longitude': '-73.936227034'}",PATROL BORO MAN NORTH,18-24,BLACK,F,13095.0,18.0,4.0,36.0,20.0,2008-10-08T00:00:00.000,07:08:00,,,,
122878711,2010-11-16T00:00:00.000,15:30:00,79,2010-11-17T00:00:00.000,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,997811.0,189949.0,,,40.688040723,-73.951103109,"{'latitude': '40.688040723', 'longitude': '-73.951103109'}",PATROL BORO BKLYN NORTH,25-44,ASIAN / PACIFIC ISLANDER,M,17618.0,69.0,2.0,49.0,51.0,,,,,,
198236449,2008-01-19T00:00:00.000,09:00:00,83,2008-01-19T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1009950.0,192049.0,BLACK,M,40.693777815,-73.907324243,"{'latitude': '40.693777815', 'longitude': '-73.907324243'}",PATROL BORO BKLYN NORTH,25-44,WHITE,M,13828.0,42.0,2.0,37.0,53.0,2008-01-19T00:00:00.000,09:05:00,,,,
128264068,2010-12-22T00:00:00.000,11:35:00,19,2010-12-22T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,996773.0,223149.0,,,40.779168082,-73.954784146,"{'latitude': '40.779168082', 'longitude': '-73.954784146'}",PATROL BORO MAN NORTH,,UNKNOWN,D,10099.0,23.0,4.0,1.0,11.0,2010-12-22T00:00:00.000,11:40:00,,,,
335214858,2009-05-06T00:00:00.000,22:00:00,47,2009-05-06T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1023290.0,264979.0,,,40.893901834,-73.85879478,"{'latitude': '40.893901834', 'longitude': '-73.85879478'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,M,11275.0,29.0,5.0,40.0,30.0,2009-05-06T00:00:00.000,22:30:00,,,,
196050786,2008-05-13T00:00:00.000,13:50:00,42,2008-05-13T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1014984.0,240953.0,,,40.827990582,-73.8889475,"{'latitude': '40.827990582', 'longitude': '-73.8889475'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,10937.0,34.0,5.0,43.0,25.0,2008-05-13T00:00:00.000,13:52:00,,,,
774850495,2011-05-21T00:00:00.000,13:00:00,9,2011-05-21T00:00:00.000,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,987598.0,206068.0,,,40.732293315,-73.987921193,"{'latitude': '40.732293315', 'longitude': '-73.987921193'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11724.0,70.0,4.0,50.0,5.0,2011-05-21T00:00:00.000,13:00:00,,,,
924328614,2008-10-13T00:00:00.000,21:00:00,26,2008-12-12T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,997167.0,235249.0,BLACK,M,40.812378735,-73.953338242,"{'latitude': '40.812378735', 'longitude': '-73.953338242'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,12424.0,37.0,4.0,23.0,17.0,2008-10-13T00:00:00.000,21:15:00,25-44,,,
816385298,2007-10-08T00:00:00.000,05:07:00,67,2007-10-08T00:00:00.000,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,NA,1004445.0,180520.0,,,40.662147595,-73.927210452,"{'latitude': '40.662147595', 'longitude': '-73.927210452'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,17614.0,61.0,2.0,17.0,40.0,2007-10-08T00:00:00.000,05:30:00,,,,
342053937,2009-05-20T00:00:00.000,16:30:00,115,2009-05-21T00:00:00.000,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1020355.0,217591.0,,,40.763847969,-73.869665603,"{'latitude': '40.763847969', 'longitude': '-73.869665603'}",PATROL BORO QUEENS NORTH,45-64,ASIAN / PACIFIC ISLANDER,M,14511.0,65.0,3.0,21.0,73.0,2009-05-21T00:00:00.000,07:00:00,,,,
627086281,2009-11-15T00:00:00.000,15:10:00,88,2009-11-15T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,991221.0,188242.0,,,40.68336304,-73.974867134,"{'latitude': '40.68336304', 'longitude': '-73.974867134'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17619.0,68.0,2.0,48.0,50.0,2009-11-15T00:00:00.000,15:30:00,,,,
808620698,2006-04-19T00:00:00.000,19:37:00,14,2006-04-19T00:00:00.000,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,,,,,,,,PATROL BORO MAN SOUTH,<18,BLACK,M,,,,,,2006-04-19T00:00:00.000,20:00:00,,,,
990688494,2007-05-20T00:00:00.000,14:15:00,19,2007-05-20T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,NA,995305.0,221022.0,,,40.773331984,-73.960088211,"{'latitude': '40.773331984', 'longitude': '-73.960088211'}",PATROL BORO MAN NORTH,,UNKNOWN,D,12083.0,23.0,4.0,51.0,11.0,2007-05-20T00:00:00.000,14:36:00,,,,
692989532,2010-08-12T00:00:00.000,20:30:00,23,2010-08-12T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,999084.0,227317.0,,,40.790604556,-73.946430523,"{'latitude': '40.790604556', 'longitude': '-73.946430523'}",PATROL BORO MAN NORTH,18-24,WHITE HISPANIC,F,12426.0,7.0,4.0,35.0,14.0,2010-08-12T00:00:00.000,20:32:00,,,,
515253896,2009-11-21T00:00:00.000,04:10:00,33,2009-11-21T00:00:00.000,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1000125.0,244888.0,,,40.838830228,-73.942629539,"{'latitude': '40.838830228', 'longitude': '-73.942629539'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13090.0,47.0,4.0,23.0,21.0,2009-11-21T00:00:00.000,04:33:00,,,,
577556081,2010-02-16T00:00:00.000,23:30:00,60,2010-02-16T00:00:00.000,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,252,990058.0,155328.0,,,40.593021971,-73.97908872,"{'latitude': '40.593021971', 'longitude': '-73.97908872'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18183.0,32.0,2.0,45.0,36.0,,,,,,
964472640,2007-11-22T00:00:00.000,15:00:00,78,2007-11-22T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,NA,NA,988377.0,182866.0,,,40.668608913,-73.985124619,"{'latitude': '40.668608913', 'longitude': '-73.985124619'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,17617.0,14.0,2.0,27.0,50.0,2007-11-22T00:00:00.000,15:45:00,,,,
757957170,2006-11-10T00:00:00.000,16:30:00,73,2006-11-10T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,415,1010475.0,182025.0,,,40.666262679,-73.90547004,"{'latitude': '40.666262679', 'longitude': '-73.90547004'}",PATROL BORO BKLYN NORTH,<18,BLACK,M,17614.0,55.0,2.0,17.0,46.0,2006-11-10T00:00:00.000,16:45:00,,VAN DYKE I,,
801890458,2011-08-11T00:00:00.000,05:20:00,24,2011-08-11T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,994730.0,230824.0,BLACK HISPANIC,M,40.800236556,-73.962148913,"{'latitude': '40.800236556', 'longitude': '-73.962148913'}",PATROL BORO MAN NORTH,45-64,BLACK,F,12422.0,20.0,4.0,23.0,15.0,2011-08-11T00:00:00.000,05:30:00,,,,
