,sample_number,sample_date,sample_time,sample_site,sample_class,location,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
140,2930,2020-01-29T00:00:00.000,2020-03-01 10:27:00,59050,Compliance,"SS - IFO 989 N/S Forest Ave, 2nd SS W/O Clove Rd, 12 """,0.64,0.67,<1,<1,
141,2824,2020-01-28T00:00:00.000,2020-03-01 10:33:00,13550,Compliance,"SS - IFO 2015 W/S University Ave, 1st SS S/O W 180th St, 12 """,0.5,0.82,<1,<1,
142,2804,2020-01-28T00:00:00.000,2020-03-01 11:51:00,51050,Compliance,"SS - IFO 163 E/S Tysens La, 2nd SS N/O Coverly St, 12 """,0.64,0.71,<1,<1,
143,2822,2020-01-28T00:00:00.000,2020-03-01 10:24:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.75,0.72,<1,<1,0.73
144,2791,2020-01-28T00:00:00.000,2020-03-01 10:05:00,38650,Compliance,"SS - IFO 238 N/S W 112th St, 2nd SS E/O 8th Ave (Fredrick Douglass), 12 """,0.4,0.6,<1,<1,
145,2764,2020-01-28T00:00:00.000,2020-03-01 09:35:00,21950,Compliance,"SS - IFO 992 W/S Nostrand Ave, 2nd SS S/O Sullivan Pl, 12 """,0.61,0.72,<1,<1,
146,2766,2020-01-28T00:00:00.000,2020-03-01 10:38:00,24700,Operational,"SS - S/S Ave P, BTW Coney Island Ave & E 12th St, (E/O Coney Island Ave)60 """,0.63,0.84,<1,<1,
147,2813,2020-01-28T00:00:00.000,2020-03-01 08:56:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.58,0.85,<1,<1,0.73
148,2768,2020-01-28T00:00:00.000,2020-03-01 11:04:00,25950,Compliance,"SS - E/S Flatbush Ave, 2nd SS N/O Ave R, IFO 2187 Flatbush Ave 16 """,0.57,0.68,<1,<1,
149,2763,2020-01-28T00:00:00.000,2020-03-01 08:44:00,21050,Compliance,"SS - N/S Bergen St, 2nd SS E/O Buffalo Ave, OPP 1770 Bergen St.12 """,0.57,0.68,<1,<1,
150,2818,2020-01-28T00:00:00.000,2020-03-01 11:12:00,13600,Operational,"SS - E/S Southern Blvd, BTW E 180th & E 181st Sts, 36 """,0.73,0.72,<1,<1,
151,2797,2020-01-28T00:00:00.000,2020-03-01 10:59:00,40950,Compliance,"SS - W/S 94th St, 2nd SS S/O 41st Rd , Case St. 12 """,0.66,0.71,<1,<1,
152,2827,2020-01-28T00:00:00.000,2020-03-01 11:03:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.58,0.8,<1,<1,
153,2828,2020-01-28T00:00:00.000,2020-03-01 08:30:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.74,0.75,<1,<1,
154,2771,2020-01-28T00:00:00.000,2020-03-01 10:23:00,26950,Compliance,"SS - IFO 1058 N/S Metropolitan Ave, 2nd SS W/O Vandervoort Ave, 20 """,0.47,0.87,<1,<1,
155,2767,2020-01-28T00:00:00.000,2020-03-01 09:08:00,24950,Compliance,"SS - IFO 1169 N/S East New York Ave, 2nd SS W/O Ralph Ave, 12 """,0.35,0.53,<1,<1,
156,2774,2020-01-28T00:00:00.000,2020-03-01 11:19:00,42350,Compliance,"SS - IFO 41-18 W/S 39th St, 2nd SS S/O Skillman Ave, 12 """,0.53,0.74,<1,<1,
157,2820,2020-01-28T00:00:00.000,2020-03-01 11:45:00,18450,Compliance,"SS - W/S West Farms Rd, 2nd SS S/O E 167th St, OPP 1096 West Farms Rd. 12 """,0.76,0.8,<1,<1,
158,2812,2020-01-28T00:00:00.000,2020-03-01 08:28:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.56,0.63,<1,<1,0.72
159,2800,2020-01-28T00:00:00.000,2020-03-01 09:28:00,77050,Compliance,"SS - IFO 93-40 E/S 217th St, S/O 94th Ave (IFO - Queens Village Library)",0.45,0.63,<1,<1,
160,2819,2020-01-28T00:00:00.000,2020-03-01 09:54:00,17050,Compliance,"SS - IFO 4740 E/S White Plains Rd, 1st SS N/O St Ouen St, 20 """,0.44,0.72,<1,<1,
161,2773,2020-01-28T00:00:00.000,2020-03-01 10:57:00,40300,Operational,"SS - IFO 12 - 23 SE/S Jackson Ave, BTW 48th & 49th Aves, 72 """,0.57,0.98,<1,<1,
162,2817,2020-01-28T00:00:00.000,2020-03-01 08:25:00,10550,Compliance,"SS - W/S Stadium Ave, 1St SS N/O Randolph Pl, 12 """,0.45,0.62,<1,<1,
163,2807,2020-01-28T00:00:00.000,2020-03-01 10:02:00,59350,Compliance,"SS - IFO 1824 S/S Victory Blvd, BTW Raymond Ave & Lester St, 12 """,0.65,0.62,<1,<1,
164,2802,2020-01-28T00:00:00.000,2020-03-01 09:00:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.74,0.76,<1,<1,
165,2803,2020-01-28T00:00:00.000,2020-03-01 09:29:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.79,0.72,<1,<1,
166,2789,2020-01-28T00:00:00.000,2020-03-01 09:24:00,35000,Operational,"SS - S/S W 93rd St, BTW Columbus Ave & Central Park West, 30 """,0.48,0.71,<1,<1,
167,2772,2020-01-28T00:00:00.000,2020-03-01 09:48:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.62,0.76,<1,<1,
168,2801,2020-01-28T00:00:00.000,2020-03-01 09:51:00,77650,Compliance,"SS - OPP 110-52 E/S 207th St, 1st N/O 111th Ave",0.61,0.73,<1,<1,
169,2805,2020-01-28T00:00:00.000,2020-03-01 11:15:00,58350,Compliance,"SS - IFO 139 NE/S W""ester Ave, 2nd SS N/O Hylan Blvd, 8 """,0.39,0.65,<1,<1,
170,2798,2020-01-28T00:00:00.000,2020-03-01 08:50:00,42950,Compliance,"SS - IFO 80-56 W/S 193rd St, 1st SS N/O 81st Ave, 12 """,0.18,0.78,<1,<1,
171,2814,2020-01-28T00:00:00.000,2020-03-01 09:07:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.66,0.86,<1,<1,0.72
172,2823,2020-01-28T00:00:00.000,2020-03-01 09:58:00,10250,Compliance,"SS - W/S Nelson Ave, 1st SS N/O W 168th St (OPP school-1248 Nelson Ave), 12 """,0.42,0.78,<1,<1,
173,2799,2020-01-28T00:00:00.000,2020-03-01 08:18:00,43950,Compliance,"SS - N/S 26th Ave, BTW 210th Pl & 211st St (IFO Sony Theatres), 12 """,0.35,0.7,<1,<1,
174,2806,2020-01-28T00:00:00.000,2020-03-01 10:40:00,58400,Operational,"SS - IFO 408 W/S Woodrow Rd, BTW Arden Ave & Almond St, 20 """,0.12,0.62,<1,<1,
175,2825,2020-01-28T00:00:00.000,2020-03-01 09:30:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.43,0.72,<1,<1,
176,2770,2020-01-28T00:00:00.000,2020-03-01 08:23:00,21350,Compliance,"SS - IFO 1135 W/S Decatur St, 2nd SS N/O Evergreen Ave, 12 """,0.44,0.65,<1,<1,
177,2765,2020-01-28T00:00:00.000,2020-03-01 11:36:00,24650,Compliance,"SS - N/S Linden Blvd, 1st SS E/O Bristol St, 12 """,0.43,0.73,<1,<1,
178,2769,2020-01-28T00:00:00.000,2020-03-01 09:16:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.49,0.74,<1,<1,
179,2796,2020-01-28T00:00:00.000,2020-03-01 10:30:00,40850,Compliance,"SS - IFO 4205 E/S 77th St, 1st SS S/O Woodside Ave, 12 """,0.58,0.77,<1,<1,
180,2790,2020-01-28T00:00:00.000,2020-03-01 10:39:00,35050,Compliance,"SS - IFO 565 N/S W 125th St, 1st SS W/O Old Broadway, 20 """,0.49,0.72,<1,<1,
181,2788,2020-01-28T00:00:00.000,2020-03-01 11:21:00,34150,Compliance,"SS - N/S W 151st St, 2nd SS W/O Amsterdam Ave, IFO 529 151st St. 12 """,0.53,0.66,<1,<1,
182,2821,2020-01-28T00:00:00.000,2020-03-01 09:22:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.75,0.75,<1,<1,0.72
183,2826,2020-01-28T00:00:00.000,2020-03-01 11:45:00,34050,Compliance,"SS - IFO 611 N/S W 181st St, 1st SS W/O St Nicholas Ave, 12 """,0.47,0.7,<1,<1,
184,2787,2020-01-28T00:00:00.000,2020-03-01 08:35:00,30350,Compliance,"SS - IFO 90 E/S Pitt St, 2nd SS N/O Rivington St, 12 """,0.48,0.72,<1,<1,
185,2677,2020-01-27T00:00:00.000,2020-03-01 11:58:00,43650,Compliance,"SS - E/S Whitestone Expy (service Rd), 1st SS N/O Higgins St, 12 """,0.4,0.77,<1,<1,
186,2674,2020-01-27T00:00:00.000,2020-03-01 10:47:00,40150,Compliance,"SS - N/S 27th Ave, 1st SS E/O 2nd St, IFO 2-07 27th Ave.12 """,0.23,0.68,<1,<1,
187,2694,2020-01-27T00:00:00.000,2020-03-01 08:49:00,44950,Compliance,"SS - W/S Selfridge St, 1st SS N/O Olcott St, 12 """,0.71,0.69,<1,<1,
188,2706,2020-01-27T00:00:00.000,2020-03-01 09:45:00,10850,Compliance,"SS - E/S Riverdale Ave, 1st SS S/O W 260th St (IFO church), OPP 5977 Riverdale Ave. 12 """,0.53,0.65,<1,<1,
189,2689,2020-01-27T00:00:00.000,2020-03-01 11:20:00,33700,Operational,"SS - IFO 69 W/S St Nicholas Ave, BTW W 113th & W 114th Sts, 48 """,0.55,0.73,<1,<1,
190,2678,2020-01-27T00:00:00.000,2020-03-01 10:13:00,44350,Compliance,"SS - IFO 21-55 N/S 34th Ave, 1st SS W/O 24th St, 12 """,0.24,0.64,<1,<1,
191,2715,2020-01-27T00:00:00.000,2020-03-01 08:37:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.5,0.69,<1,<1,
192,2714,2020-01-27T00:00:00.000,2020-03-01 10:07:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.64,0.71,<1,<1,0.72
193,2675,2020-01-27T00:00:00.000,2020-03-01 11:21:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.77,0.75,<1,<1,
194,2712,2020-01-27T00:00:00.000,2020-03-01 10:18:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.72,0.73,<1,<1,0.73
195,2720,2020-01-27T00:00:00.000,2020-03-01 10:52:00,35350,Compliance,"SS - IFO 541 N/S W 207th (Emerson) St, 1st SS E/O Sherman Ave, 12 """,0.38,0.76,<1,<1,
196,2707,2020-01-27T00:00:00.000,2020-03-01 11:45:00,13050,Compliance,"SS - IFO 2431 W/S Eastchester Rd, 2nd SS S/O Mace Ave, 12 """,0.73,0.75,<1,<1,
197,2704,2020-01-27T00:00:00.000,2020-03-01 11:09:00,52450,Compliance,"SS - OPP 526 N/S Travis Ave, 1st SS E/O Merrymount St, 12 """,0.64,0.76,<1,<1,
198,2703,2020-01-27T00:00:00.000,2020-03-01 09:42:00,52000,Operational,"SS - W/S Clove Rd, Corner of S/O Richmond Terrace, 24 """,0.57,0.82,<1,<1,
199,2673,2020-01-27T00:00:00.000,2020-03-01 08:18:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.61,0.7,<1,<1,
200,2688,2020-01-27T00:00:00.000,2020-03-01 10:35:00,32950,Compliance,"SS - W/S 1st Ave, 1st SS S/O E 25th St, IFO 421 1st Ave. 12 """,0.48,0.82,<1,<1,
201,2722,2020-01-27T00:00:00.000,2020-03-01 11:29:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.6,0.63,<1,<1,
202,2718,2020-01-27T00:00:00.000,2020-03-01 12:27:00,32150,Compliance,"SS - W/S St Nicholas Ave, 1st SS N/O 174th St, IFO 1281 St. Nicholas Ave 12 """,0.52,0.65,<1,<1,
203,2666,2020-01-27T00:00:00.000,2020-03-01 09:25:00,20050,Compliance,"SS - N/S Ave U, 1st SS W/O E 65th St, 12 """,0.4,0.72,<1,<1,
204,2695,2020-01-27T00:00:00.000,2020-03-01 12:17:00,45050,Compliance,"SS - IFO 253-38 S/S 61st Ave, 1st SS W/O 255th St, 20 """,0.56,0.78,<1,<1,
205,2670,2020-01-27T00:00:00.000,2020-03-01 11:07:00,29500,Operational,"SS - W/S Ridge Blvd, BTW Bay Ridge Ave & 68th St, 48 """,0.74,0.88,<1,<1,
206,2671,2020-01-27T00:00:00.000,2020-03-01 08:44:00,29850,Compliance,"SS - IFO 1425 E/S Pennsylvania Ave, 2nd SS S/O Schroeders Ave, 20 """,0.55,0.62,<1,<1,
207,2669,2020-01-27T00:00:00.000,2020-03-01 11:32:00,29350,Compliance,"SS - W/S 4th Ave, BTW 28th & 29th Sts, 20 """,0.41,0.99,<1,<1,
208,2686,2020-01-27T00:00:00.000,2020-03-01 08:44:00,21150,Compliance,"SS - IFO 409 E/S Classon Ave, BTW Greene & Lexington Aves, 20 """,0.54,0.87,<1,<1,
209,2719,2020-01-27T00:00:00.000,2020-03-01 12:54:00,34650,Compliance,"SS - IFO 1066 E/S St Nicholas Ave, BTW W 163rd & W 164th Sts, 12 """,0.54,0.67,<1,<1,
210,2668,2020-01-27T00:00:00.000,2020-03-01 10:36:00,24300,Operational,"SS - E/S Ocean Pkwy, BTW Ave Z & Belt Pkwy, (median BTW Main & Svc Rd of Ocean Pkwy).30 """,0.62,0.71,<1,<1,
211,2717,2020-01-27T00:00:00.000,2020-03-01 09:38:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.61,0.75,<1,<1,0.73
212,2708,2020-01-27T00:00:00.000,2020-03-01 09:11:00,13350,Compliance,"SS - N/S E Fordham Rd, 1st SS E/O Washington Ave, 20 """,0.56,0.64,<1,<1,
213,2687,2020-01-27T00:00:00.000,2020-03-01 09:58:00,30050,Compliance,"SS - IFO 8 E/S Centre Market Place, 2nd SS N/O Grand St, 12 """,0.4,0.77,<1,<1,
214,2702,2020-01-27T00:00:00.000,2020-03-01 10:09:00,51350,Compliance,"SS - W/S Clove Rd, 1st SS S/O Tyler Ave (also 1st S/O Broadway), 12 """,0.44,0.64,<1,<1,
215,2716,2020-01-27T00:00:00.000,2020-03-01 09:24:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.59,0.85,<1,<1,0.74
216,2685,2020-01-27T00:00:00.000,2020-03-01 09:20:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.47,0.66,<1,<1,
217,2698,2020-01-27T00:00:00.000,2020-03-01 11:08:00,76750,Compliance,"SS - IFO 160-10 S/S 89th Ave, 2nd E/O Parsons Blvd",0.57,0.71,<1,<1,
218,2667,2020-01-27T00:00:00.000,2020-03-01 09:55:00,23550,Compliance,"SS - E/S Nostrand Ave, 2nd SS N/O Ave K, 20 """,0.43,0.66,<1,<1,
219,2699,2020-01-27T00:00:00.000,2020-03-01 10:16:00,79050,Compliance,"SS - S/S South Conduit Ave, 1st SS E/O 221st St",0.42,0.67,<1,<1,
220,2710,2020-01-27T00:00:00.000,2020-03-01 12:05:00,18000,Operational,"SS -S/S of Westbound Bronx & Pelham Pkwy, on Center Median W/O Eastchester Rd, 36 """,0.58,0.66,<1,<1,
221,2676,2020-01-27T00:00:00.000,2020-03-01 09:40:00,42300,Operational,"SS - S/S 48th Ave, BTW 42nd & 43rd Sts, 72 """,0.69,0.73,<1,<1,
222,2697,2020-01-27T00:00:00.000,2020-03-01 11:45:00,76300,Operational,"SS - N/S Hillside Ave & BTW 213 Pl & 214 St, 16 """,0.5,0.75,<1,<1,
223,2700,2020-01-27T00:00:00.000,2020-03-01 09:08:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.71,0.79,<1,<1,
224,2721,2020-01-27T00:00:00.000,2020-03-01 12:02:00,38300,Operational,"SS - E/S Amsterdam Ave, BTW W 179th & W 180th Sts (IFO DEP Pump Station), 36 """,0.53,0.72,<1,<1,
225,2711,2020-01-27T00:00:00.000,2020-03-01 11:07:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.95,0.76,<1,<1,0.73
226,2672,2020-01-27T00:00:00.000,2020-03-01 08:57:00,21450,Compliance,"SS - IFO 53 E/S Knickerbocker Ave, 1st SS N/O Grattan St, 20 """,0.49,0.73,<1,<1,
227,2701,2020-01-27T00:00:00.000,2020-03-01 10:35:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.77,0.72,<1,<1,
228,2705,2020-01-27T00:00:00.000,2020-03-01 11:40:00,58150,Compliance,"SS - IFO 3262 W/S Richmond Ave, 1st SS N/O Gurley Ave, 12 """,0.64,0.83,<1,<1,
229,2696,2020-01-27T00:00:00.000,2020-03-01 09:32:00,45650,Compliance,"SS - IFO 107-02 W/S 109th St, 1st SS S/O 107th Ave, 12 """,0.59,0.76,<1,<1,
230,2709,2020-01-27T00:00:00.000,2020-03-01 08:38:00,17750,Compliance,"SS - IFO 835 W/S Hunts Point Ave, 1st SS S/O Gilbert Pl, 12 """,0.69,0.66,<1,<1,
231,2625,2020-01-26T00:00:00.000,2020-03-01 11:22:00,41350,Compliance,"SS - W/S Menahan St, 1st SS N/O Onderdonk Ave, 12 """,0.6,1.16,<1,<1,
232,2659,2020-01-26T00:00:00.000,2020-03-01 10:54:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.64,0.79,<1,<1,
233,2624,2020-01-26T00:00:00.000,2020-03-01 08:05:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.63,0.81,<1,<1,
234,2661,2020-01-26T00:00:00.000,2020-03-01 07:37:00,32550,Compliance,"SS - IFO 271 W/S Ave C, 1st SS S/O E 16th St, 20 """,0.37,0.59,<1,<1,
235,2627,2020-01-26T00:00:00.000,2020-03-01 08:58:00,29550,Compliance,"SS - N/S Bay Ridge Ave, 2nd SS W/O 4th Ave, IFO 335 Bay Ridge Ave 12 """,0.61,0.63,<1,<1,
236,2653,2020-01-26T00:00:00.000,2020-03-01 08:27:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.6,0.82,<1,<1,0.72
237,2662,2020-01-26T00:00:00.000,2020-03-01 09:37:00,34550,Compliance,"SS - IFO 133 N/S 128th St, 2nd SS W/O Lenox Ave, 12 """,0.56,0.74,<1,<1,
238,2629,2020-01-26T00:00:00.000,2020-03-01 11:00:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.79,0.8,<1,<1,
239,2663,2020-01-26T00:00:00.000,2020-03-01 09:02:00,35750,Compliance,"SS - N/S W 83rd St, 2nd SS W/O Central Park West, 12 """,0.39,0.7,<1,<1,
240,2650,2020-01-26T00:00:00.000,2020-03-01 10:56:00,11550,Compliance,"SS - IFO 1058 S/S E Gun Hill Rd, 1st SS E/O Hone Ave, 12 """,0.67,0.75,<1,<1,
241,2657,2020-01-26T00:00:00.000,2020-03-01 09:01:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.62,0.74,<1,<1,0.72
242,2654,2020-01-26T00:00:00.000,2020-03-01 10:22:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.77,0.79,<1,<1,0.72
243,2621,2020-01-26T00:00:00.000,2020-03-01 09:34:00,23350,Compliance,"SS - W/S Ocean Ave, 2nd SS S/O Ditmas Ave, OPP 985 Ocean Ave, 12 """,0.45,0.65,<1,<1,
244,2655,2020-01-26T00:00:00.000,2020-03-01 09:48:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.62,0.8,<1,<1,0.72
245,2623,2020-01-26T00:00:00.000,2020-03-01 10:13:00,25250,Compliance,"SS - S/S Foster Ave, 2nd SS E/O E 101st St, 20 """,0.36,0.61,<1,<1,
246,2649,2020-01-26T00:00:00.000,2020-03-01 10:04:00,78850,Compliance,"SS - OPP 109-36 E/S 160th St, 2nd SS N/O 110th Ave",0.31,0.59,<1,<1,
247,2665,2020-01-26T00:00:00.000,2020-03-01 10:12:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.65,0.65,<1,<1,
248,2656,2020-01-26T00:00:00.000,2020-03-01 08:49:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.56,0.78,<1,<1,0.72
249,2648,2020-01-26T00:00:00.000,2020-03-01 09:31:00,78050,Compliance,"SS - OPP 110-38 E/S Springfield Blvd, 1st S/O 110th Rd",0.24,0.59,<1,<1,
250,2647,2020-01-26T00:00:00.000,2020-03-01 10:45:00,76650,Compliance,"SS - IFO 87-60 W/S Chevy Chase St, 2nd S/O Henley Rd",0.27,0.58,<1,<1,
251,2620,2020-01-26T00:00:00.000,2020-03-01 07:36:00,22050,Compliance,"SS - IFO 130 E/S Humboldt St, 2nd SS S/O Boerum St, 20 """,0.63,0.75,<1,<1,
252,2644,2020-01-26T00:00:00.000,2020-03-01 08:59:00,41850,Compliance,"SS - IFO 67-02 W/S Bell Blvd, 1st SS S/O 67th Ave, 12 """,0.28,0.6,<1,<1,
253,2645,2020-01-26T00:00:00.000,2020-03-01 08:20:00,43750,Compliance,"SS - N/S 20th Ave, 2nd SS W/O Whitestone Expy, 12 """,0.43,0.62,<1,<1,
254,2658,2020-01-26T00:00:00.000,2020-03-01 11:24:00,17550,Compliance,"SS - IFO 309 N/S E 149th St, 2nd SS W/O Courtlandt Ave, 12 """,0.51,0.66,<1,<1,
255,2664,2020-01-26T00:00:00.000,2020-03-01 08:38:00,39750,Compliance,"SS - IFO 321 N/S E 71st St, 2nd SS W/O 1st Ave, 12 """,0.39,0.58,<1,<1,
256,2660,2020-01-26T00:00:00.000,2020-03-01 08:06:00,30950,Compliance,"SS - W/S South End Ave, 2nd SS N/O West Thames St, 20 """,0.33,0.59,<1,<1,
257,2619,2020-01-26T00:00:00.000,2020-03-01 09:00:00,21850,Compliance,"SS - IFO 37 E/S 7th Ave, 1st SS S/O St Johns Pl, 12 """,0.48,0.57,<1,<1,
258,2626,2020-01-26T00:00:00.000,2020-03-01 12:33:00,23650,Compliance,"SS - E/S Nostrand Ave, 2nd SS N/O Ave W, 20 """,0.42,0.74,<1,<1,
259,2618,2020-01-26T00:00:00.000,2020-03-01 08:35:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.5,0.59,<1,<1,
260,2622,2020-01-26T00:00:00.000,2020-03-01 10:50:00,24150,Compliance,"SS - IFO 2220 S/S Atlantic Ave, 2nd SS E/O Hopkinson Ave (Thomas S. Boyland St.), 20 """,0.4,0.71,<1,<1,
261,2628,2020-01-26T00:00:00.000,2020-03-01 10:21:00,50250,Compliance,"SS - IFO 937 N/S Victory Blvd, 2nd SS E/O Highland Ave, 20 """,0.56,0.7,<1,<1,
262,2631,2020-01-26T00:00:00.000,2020-03-01 11:37:00,51150,Compliance,"SS - IFO 650 S/S Tysens La, 2nd SS E/O Falcon Ave, 12 """,0.52,0.64,<1,<1,
263,2630,2020-01-26T00:00:00.000,2020-03-01 09:50:00,50650,Compliance,"SS - E/S York Ave, 1st SS N/O Pauw St, 8 """,0.5,0.68,<1,<1,
264,2646,2020-01-26T00:00:00.000,2020-03-01 11:27:00,44750,Compliance,"SS - IFO 67-02 W/S Parsons Blvd, 2nd SS N/O Jewel Ave, 12 """,0.5,0.65,<1,<1,
265,2642,2020-01-26T00:00:00.000,2020-03-01 07:46:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.7,0.77,<1,<1,
266,2643,2020-01-26T00:00:00.000,2020-03-01 12:03:00,41150,Compliance,"SS - OPP 110-08 W/S Colonial Ave, 2nd SS S/O Horace Harding Expwy, 12 """,0.58,0.97,<1,<1,
267,2651,2020-01-26T00:00:00.000,2020-03-01 07:21:00,13850,Compliance,"SS - IFO 1778 E/S Jerome Ave, 1st SS S/O E 176th St, 12 """,0.53,0.6,<1,<1,
268,2652,2020-01-26T00:00:00.000,2020-03-01 07:56:00,15550,Compliance,"SS - IFO 2499 W/S Grand Ave, 1st SS S/O W 190th St, OPP 24-84 Grand Ave 12 """,0.52,0.7,<1,<1,
269,2534,2020-01-25T00:00:00.000,2020-03-01 08:05:00,47550,Compliance,"SS - E/S Beach 105th St, 2nd SS N/O Shore Front Pkwy, 12 """,0.33,0.53,<1,<1,
270,2540,2020-01-25T00:00:00.000,2020-03-01 11:45:00,17350,Compliance,"SS - N/S W 232nd St, 1st SS E/O Arlington Ave, 12 """,0.43,0.49,<1,<1,
271,2511,2020-01-25T00:00:00.000,2020-03-01 08:07:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.51,0.6,<1,<1,
272,2533,2020-01-25T00:00:00.000,2020-03-01 07:33:00,46150,Compliance,"SS - IFO 20-23 S/S Seagirt Blvd, 2nd SS W/O Beach 20th St, 12 """,0.36,0.54,<1,<1,
273,2552,2020-01-25T00:00:00.000,2020-03-01 09:25:00,33550,Compliance,"SS - IFO 115 N/S E 67th St, 2nd SS W/O Lexington Ave, 12 """,0.37,0.53,<1,<1,
274,2554,2020-01-25T00:00:00.000,2020-03-01 11:04:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.59,0.62,<1,<1,
275,2536,2020-01-25T00:00:00.000,2020-03-01 09:38:00,76150,Compliance,"SS - IFO 160-20 S/S 85th Ave, BTW 160th & 161st Sts",0.48,0.57,<1,<1,
276,2541,2020-01-25T00:00:00.000,2020-03-01 07:33:00,17650,Compliance,"SS - IFO 1871 N/S Lafayette Ave, 1st SS W/O Underhill Ave, 12 """,0.6,0.72,<1,<1,
277,2549,2020-01-25T00:00:00.000,2020-03-01 08:25:00,31050,Compliance,"SS - IFO 370 W/S Greenwich St, 1st SS N/O Franklin St, 20 """,0.4,0.57,<1,<1,
