_10_digit_bbl,required_to_report_automated,borocode,block,lot,number_of_buildings,tax_class,building_class,street_number,street_name,postcode,borough,dof_square_footage,latitude,longitude,community_board,council_district,census_tract,bin,nta
1000650007,No,1,65,7,1,4,O4,15,MAIDEN LANE,10038,Manhattan,124910,40.709482,-74.00935600000001,101.0,1.0,1502.0,1001097.0,Battery Park City-Lower Manhattan
1000650010,Yes,1,65,10,1,2,D5,9,MAIDEN LANE,10038,Manhattan,58354,40.709606,-74.009555,101.0,1.0,1502.0,1001098.0,Battery Park City-Lower Manhattan
1000650020,No,1,65,20,1,2,D6,12,JOHN STREET,10038,Manhattan,31118,40.710004,-74.0091,101.0,1.0,1502.0,1001103.0,Battery Park City-Lower Manhattan
1000650024,No,1,65,24,1,4,H2,24,JOHN STREET,10038,Manhattan,50616,40.709765000000004,-74.008765,101.0,1.0,1502.0,1001105.0,Battery Park City-Lower Manhattan
1000657501,Yes,1,65,7501,1,2,R0,65,NASSAU STREET,0,Manhattan,32342,40.70935,-74.00861,101.0,1.0,1502.0,1001106.0,Battery Park City-Lower Manhattan
1000657502,Yes,1,65,7502,1,2,R0,180,BROADWAY,10038,Manhattan,149223,40.710037,-74.00977900000001,101.0,1.0,1502.0,1001102.0,Battery Park City-Lower Manhattan
1000660001,No,1,66,1,1,4,O3,19,LIBERTY STREET,10005,Manhattan,640000,40.707899,-74.008473,101.0,1.0,1502.0,1001108.0,Battery Park City-Lower Manhattan
1000670001,No,1,67,1,1,4,O4,59,MAIDEN LANE,10038,Manhattan,1073000,40.708265999999995,-74.00823100000001,101.0,1.0,1502.0,1079043.0,Battery Park City-Lower Manhattan
1000670023,No,1,67,23,1,4,O4,56,NASSAU STREET,10038,Manhattan,558327,40.709114,-74.008812,101.0,1.0,1502.0,1001109.0,Battery Park City-Lower Manhattan
1000680007,No,1,68,7,1,4,O6,83,MAIDEN LANE,10038,Manhattan,155450,40.707443,-74.007607,101.0,1.0,1502.0,1001111.0,Battery Park City-Lower Manhattan
1000680011,No,1,68,11,1,4,O6,75,MAIDEN LANE,10038,Manhattan,155026,40.707657,-74.007758,101.0,1.0,1502.0,1001112.0,Battery Park City-Lower Manhattan
1000680016,No,1,68,16,1,4,HS,84,WILLIAM STREET,10038,Manhattan,122959,40.708028000000006,-74.00793900000001,101.0,1.0,1502.0,1001113.0,Battery Park City-Lower Manhattan
1000680036,No,1,68,36,1,4,O4,100,WILLIAM STREET,10038,Manhattan,377120,40.708496999999994,-74.00747700000001,101.0,1.0,1502.0,1001116.0,Battery Park City-Lower Manhattan
1000687501,No,1,68,7501,1,2,R0,80,JOHN STREET,0,Manhattan,200610,40.708445000000005,-74.006886,101.0,1.0,1502.0,1001115.0,Battery Park City-Lower Manhattan
1000687502,No,1,68,7502,1,2,R0,90,WILLIAM STREET,0,Manhattan,126430,40.708184,-74.007787,101.0,1.0,1502.0,1087755.0,Battery Park City-Lower Manhattan
1000690001,No,1,69,1,1,4,H2,215,PEARL STREET,10038,Manhattan,148868,40.707086,-74.00624300000001,101.0,1.0,1502.0,1000000.0,Battery Park City-Lower Manhattan
1000690006,No,1,69,6,1,2,D8,211,PEARL STREET,10038,Manhattan,222001,40.707023,-74.006388,101.0,1.0,1502.0,1087832.0,Battery Park City-Lower Manhattan
1000690018,Yes,1,69,18,1,2,D8,2,GOLD STREET,10038,Manhattan,627330,40.707295,-74.007336,101.0,1.0,1502.0,1087146.0,Battery Park City-Lower Manhattan
1000690030,Yes,1,69,30,1,4,H3,4,PLATT STREET,10038,Manhattan,114226,40.707704,-74.006644,101.0,1.0,1502.0,1089243.0,Battery Park City-Lower Manhattan
1000690032,No,1,69,32,1,2,D7,116,JOHN STREET,10038,Manhattan,338463,40.707605,-74.00572,101.0,1.0,1502.0,1001126.0,Battery Park City-Lower Manhattan
1000690053,No,1,69,53,1,4,O5,110,JOHN STREET,10038,Manhattan,68983,40.707712,-74.005836,101.0,1.0,1502.0,1001129.0,Battery Park City-Lower Manhattan
1000697502,No,1,69,7502,1,2,R0,90,JOHN STREET,10038,Manhattan,372364,40.708172999999995,-74.00646400000001,101.0,1.0,1502.0,1001127.0,Battery Park City-Lower Manhattan
1000700032,No,1,70,32,1,2,D6,180,WATER STREET,10038,Manhattan,487950,40.706787,-74.005114,101.0,1.0,1502.0,1001134.0,Battery Park City-Lower Manhattan
1000700043,No,1,70,43,1,4,O4,160,WATER STREET,10038,Manhattan,481858,40.706452,-74.00559399999999,101.0,1.0,1502.0,1001135.0,Battery Park City-Lower Manhattan
1000707501,No,1,70,7501,1,2,R0,125,MAIDEN LANE,0,Manhattan,343902,40.706396999999996,-74.006341,101.0,1.0,1502.0,1087484.0,Battery Park City-Lower Manhattan
1000710001,Yes,1,71,1,1,2,D7,156,FRONT STREET,10038,Manhattan,52969,40.705829,-74.005482,101.0,1.0,1502.0,1001136.0,Battery Park City-Lower Manhattan
1000717501,No,1,71,7501,1,2,R0,175,WATER STREET,0,Manhattan,580000,40.706699,-74.005208,101.0,1.0,1502.0,1001137.0,Battery Park City-Lower Manhattan
1000720012,Yes,1,72,12,1,4,H2,161,FRONT STREET,0,Manhattan,70044,40.706051,-74.0051,101.0,1.0,1502.0,1089746.0,Battery Park City-Lower Manhattan
1000720013,No,1,72,13,1,4,L2,163,FRONT STREET,10038,Manhattan,58500,40.706084000000004,-74.005049,101.0,1.0,1502.0,1001139.0,Battery Park City-Lower Manhattan
1000720027,Yes,1,72,27,1,2,D2,85,SOUTH STREET,10038,Manhattan,52005,40.705618,-74.004162,101.0,1.0,1502.0,1001142.0,Battery Park City-Lower Manhattan
1000720031,Yes,1,72,31,1,4,O2,80,SOUTH STREET,10038,Manhattan,43818,40.705552000000004,-74.004263,101.0,1.0,1502.0,1079058.0,Battery Park City-Lower Manhattan
1000727501,Yes,1,72,7501,1,2,R0,170,JOHN STREET,0,Manhattan,28662,40.706076,-74.004202,101.0,1.0,1502.0,1001143.0,Battery Park City-Lower Manhattan
1000727502,No,1,72,7502,1,2,R0,161,MAIDEN LANE,10038,Manhattan,191505,40.705632,-74.00528800000001,101.0,1.0,1502.0,1090257.0,Battery Park City-Lower Manhattan
1000747501,No,1,74,7501,1,2,R0,199,WATER STREET,10038,Manhattan,995083,40.70727,-74.00431400000001,101.0,1.0,1502.0,1001162.0,Battery Park City-Lower Manhattan
1000750001,Yes,1,75,1,1,2,D8,127,JOHN STREET,10038,Manhattan,541000,40.707218,-74.00531600000001,101.0,1.0,1502.0,1001163.0,Battery Park City-Lower Manhattan
1000750021,Yes,1,75,21,1,4,O4,40,FULTON STREET,10038,Manhattan,234553,40.707904,-74.004411,101.0,1.0,1502.0,1075618.0,Battery Park City-Lower Manhattan
1000750030,No,1,75,30,1,4,O4,111,JOHN STREET,10038,Manhattan,296076,40.707671000000005,-74.005764,101.0,1.0,1502.0,1001167.0,Battery Park City-Lower Manhattan
1000760001,Yes,1,76,1,1,4,O6,64,FULTON STREET,10038,Manhattan,40564,40.708769000000004,-74.005136,101.0,1.0,1502.0,1001176.0,Battery Park City-Lower Manhattan
1000760006,No,1,76,6,1,2,D7,56,FULTON STREET,10038,Manhattan,101542,40.7085,-74.00491600000001,101.0,1.0,1502.0,1090416.0,Battery Park City-Lower Manhattan
1000760024,Yes,1,76,24,1,2,D6,40,GOLD STREET,10038,Manhattan,53445,40.708774,-74.005872,101.0,1.0,1502.0,1088484.0,Battery Park City-Lower Manhattan
1000767501,No,1,76,7501,1,2,R0,15,CLIFF STREET,0,Manhattan,158477,40.708143,-74.00545,101.0,1.0,1502.0,1085931.0,Battery Park City-Lower Manhattan
1000767502,Yes,1,76,7502,1,2,R0,99,JOHN STREET,0,Manhattan,472059,40.708006,-74.006164,101.0,1.0,1502.0,1087867.0,Battery Park City-Lower Manhattan
1000770001,No,1,77,1,1,2,D7,85,JOHN STREET,10038,Manhattan,160000,40.708368,-74.00673,101.0,1.0,1502.0,1001185.0,Battery Park City-Lower Manhattan
1000770008,No,1,77,8,1,4,O4,110,WILLIAM STREET,10038,Manhattan,788241,40.708782,-74.007196,101.0,1.0,1502.0,1001186.0,Battery Park City-Lower Manhattan
1000770020,No,1,77,20,1,4,W6,138,WILLIAM STREET,10038,Manhattan,35674,40.70937,-74.006608,101.0,1.0,1502.0,1001189.0,Battery Park City-Lower Manhattan
1000770024,No,1,77,24,1,2,D7,82,FULTON STREET,10038,Manhattan,159000,40.709191,-74.005728,101.0,1.0,1502.0,1077403.0,Battery Park City-Lower Manhattan
1000780001,Yes,1,78,1,1,2,D7,135,WILLIAM STREET,10038,Manhattan,76988,40.709359,-74.006648,101.0,1.0,1502.0,1001192.0,Battery Park City-Lower Manhattan
1000780004,No,1,78,4,1,4,O4,123,WILLIAM STREET,10038,Manhattan,493039,40.709112,-74.006893,101.0,1.0,1502.0,1079063.0,Battery Park City-Lower Manhattan
1000780011,No,1,78,11,1,4,H8,55,JOHN STREET,10038,Manhattan,109072,40.708988,-74.007654,101.0,1.0,1502.0,1079064.0,Battery Park City-Lower Manhattan
1000780020,Yes,1,78,20,1,4,H8,106,FULTON STREET,10038,Manhattan,74863,40.709728999999996,-74.006792,101.0,1.0,1502.0,1001195.0,Battery Park City-Lower Manhattan
1000787503,No,1,78,7503,1,2,R0,80,NASSAU STREET,0,Manhattan,38610,40.709823,-74.008119,101.0,1.0,1502.0,1001201.0,Battery Park City-Lower Manhattan
1000787504,Yes,1,78,7504,1,2,R0,9,DUTCH STREET,0,Manhattan,40856,40.709455,-74.00747,101.0,1.0,1502.0,1001197.0,Battery Park City-Lower Manhattan
1000787505,No,1,78,7505,1,2,R0,72,NASSAU STREET,10038,Manhattan,32107,40.70963,-74.00831,101.0,1.0,1502.0,1001200.0,Battery Park City-Lower Manhattan
1000787506,Yes,1,78,7506,1,2,R0,102,FULTON STREET,0,Manhattan,26923,40.709641999999995,-74.006619,101.0,1.0,1502.0,1001196.0,Battery Park City-Lower Manhattan
1000787507,No,1,78,7507,1,2,R0,111,WILLIAM STREET,0,Manhattan,97798,40.708876000000004,-74.007127,101.0,1.0,1502.0,1001193.0,Battery Park City-Lower Manhattan
1000787508,No,1,78,7508,1,2,R0,45,JOHN STREET,10038,Manhattan,81199,40.709241,-74.008,101.0,1.0,1502.0,1001199.0,Battery Park City-Lower Manhattan
1000787510,Yes,1,78,7510,1,2,R0,110,FULTON STREET,10038,Manhattan,25997,40.709817,-74.00696500000001,101.0,1.0,1502.0,1088478.0,Battery Park City-Lower Manhattan
1000790010,No,1,79,10,1,4,HS,17,JOHN STREET,10038,Manhattan,111423,40.709916,-74.008949,101.0,1.0,1502.0,1001216.0,Battery Park City-Lower Manhattan
1000790014,No,1,79,14,1,4,O6,15,JOHN STREET,10038,Manhattan,33634,40.709953999999996,-74.008999,101.0,1.0,1502.0,1001217.0,Battery Park City-Lower Manhattan
1000797502,Yes,1,79,7502,1,2,R0,130,FULTON STREET,10038,Manhattan,71246,40.710372,-74.008062,101.0,1.0,1502.0,1087245.0,Battery Park City-Lower Manhattan
1000797503,No,1,79,7503,1,2,R0,71,NASSAU STREET,0,Manhattan,73121,40.709639,-74.008325,101.0,1.0,1502.0,1001215.0,Battery Park City-Lower Manhattan
1000800001,No,1,80,1,1,4,O4,195,BROADWAY,10007,Manhattan,1052861,40.710536,-74.009378,101.0,1.0,13.0,1001227.0,Battery Park City-Lower Manhattan
1000800004,No,1,80,4,1,4,H1,55,CHURCH STREET,10007,Manhattan,383166,40.711453000000006,-74.010504,101.0,1.0,13.0,1075702.0,Battery Park City-Lower Manhattan
1000847501,No,1,84,7501,1,2,R0,140,WEST STREET,10007,Manhattan,967206,40.713843,-74.01379,101.0,1.0,21.0,1001228.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880001,No,1,88,1,1,4,O6,217,BROADWAY,10007,Manhattan,133198,40.71156,-74.00846899999999,101.0,1.0,21.0,1001232.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880002,Yes,1,88,2,1,4,O7,14,VESEY STREET,10007,Manhattan,30000,40.71176,-74.00938599999999,101.0,1.0,21.0,1001233.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880005,Yes,1,88,5,1,4,O6,20,VESEY STREET,10007,Manhattan,80298,40.711843,-74.009562,101.0,1.0,21.0,1001235.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880010,No,1,88,10,1,4,O6,30,VESEY STREET,10007,Manhattan,71959,40.711977000000005,-74.009865,101.0,1.0,21.0,1001237.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880014,Yes,1,88,14,1,2,D8,10,BARCLAY STREET,10007,Manhattan,531000,40.7122,-74.008563,101.0,1.0,21.0,1087947.0,SoHo-TriBeCa-Civic Center-Little Italy
1000880018,Yes,1,88,18,1,4,O4,225,BROADWAY,10007,Manhattan,480831,40.711870000000005,-74.008217,101.0,1.0,21.0,1001241.0,SoHo-TriBeCa-Civic Center-Little Italy
1000890001,Yes,1,89,1,1,4,O6,99,NASSAU STREET,10038,Manhattan,100000,40.710531,-74.007441,101.0,1.0,1501.0,1001242.0,Battery Park City-Lower Manhattan
1000890003,No,1,89,3,1,4,H2,143,FULTON STREET,10038,Manhattan,119889,40.710446000000005,-74.008166,101.0,1.0,1501.0,1001244.0,Battery Park City-Lower Manhattan
1000890012,No,1,89,12,1,4,O4,222,BROADWAY,10038,Manhattan,756138,40.711313,-74.008661,101.0,1.0,1501.0,1001245.0,Battery Park City-Lower Manhattan
1000900001,No,1,90,1,1,4,K2,1,PARK ROW,10038,Manhattan,42200,40.711395,-74.008156,101.0,1.0,1501.0,1085949.0,Battery Park City-Lower Manhattan
1000900007,No,1,90,7,1,2,D6,23,PARK ROW,10038,Manhattan,326949,40.711541,-74.007542,101.0,1.0,1501.0,1090475.0,Battery Park City-Lower Manhattan
1000900013,No,1,90,13,1,2,D6,34,PARK ROW,10038,Manhattan,83552,40.711717,-74.00704499999999,101.0,1.0,1501.0,1090476.0,Battery Park City-Lower Manhattan
1000900017,Yes,1,90,17,1,2,D7,113,NASSAU STREET,10038,Manhattan,182499,40.710836,-74.007041,101.0,1.0,1501.0,1089790.0,Battery Park City-Lower Manhattan
1000907501,No,1,90,7501,1,2,R0,15,PARK ROW,10038,Manhattan,420470,40.711508,-74.00767900000001,101.0,1.0,1501.0,1001249.0,Battery Park City-Lower Manhattan
1000907503,No,1,90,7503,1,2,R0,5,BEEKMAN STREET,10038,Manhattan,313980,40.711393,-74.00666600000001,101.0,1.0,1501.0,1079072.0,Battery Park City-Lower Manhattan
1000910013,No,1,91,13,1,4,O5,129,FULTON STREET,10038,Manhattan,38320,40.710105,-74.00749499999999,101.0,1.0,1501.0,1001267.0,Battery Park City-Lower Manhattan
1000917501,Yes,1,91,7501,1,2,R0,119,FULTON STREET,10038,Manhattan,31965,40.709932,-74.007149,101.0,1.0,1501.0,1001264.0,Battery Park City-Lower Manhattan
1000917502,No,1,91,7502,1,2,R0,111,FULTON STREET,0,Manhattan,221213,40.709749,-74.006792,101.0,1.0,1501.0,1001263.0,Battery Park City-Lower Manhattan
1000917503,No,1,91,7503,1,2,R0,42,ANN STREET,10038,Manhattan,28729,40.710384999999995,-74.007019,101.0,1.0,1501.0,1001266.0,Battery Park City-Lower Manhattan
1000920003,Yes,1,92,3,1,2,D5,167,WILLIAM STREET,10038,Manhattan,31073,40.710243,-74.005768,101.0,1.0,1501.0,1001268.0,Battery Park City-Lower Manhattan
1000920005,No,1,92,5,1,4,O4,161,WILLIAM STREET,10038,Manhattan,177433,40.710059,-74.005955,101.0,1.0,1501.0,1001269.0,Battery Park City-Lower Manhattan
1000920010,Yes,1,92,10,1,4,G1,57,ANN STREET,10038,Manhattan,32475,40.710201,-74.006626,101.0,1.0,1501.0,1001270.0,Battery Park City-Lower Manhattan
1000920014,Yes,1,92,14,1,4,H2,49,ANN STREET,10038,Manhattan,56790,40.710306,-74.006828,101.0,1.0,1501.0,1089326.0,Battery Park City-Lower Manhattan
1000920024,No,1,92,24,1,4,O3,116,NASSAU STREET,10038,Manhattan,108793,40.710844,-74.006998,101.0,1.0,1501.0,1079094.0,Battery Park City-Lower Manhattan
1000920032,Yes,1,92,32,1,4,O5,19,BEEKMAN STREET,10038,Manhattan,25039,40.710959,-74.006204,101.0,1.0,1501.0,1001278.0,Battery Park City-Lower Manhattan
1000920034,Yes,1,92,34,1,4,G1,25,BEEKMAN STREET,10038,Manhattan,36246,40.710825,-74.00605999999999,101.0,1.0,1501.0,1001279.0,Battery Park City-Lower Manhattan
1000927501,No,1,92,7501,1,2,R0,33,BEEKMAN STREET,10038,Manhattan,167396,40.71055,-74.005771,101.0,1.0,1501.0,1089833.0,Battery Park City-Lower Manhattan
1000930001,No,1,93,1,1,4,O4,81,FULTON STREET,10038,Manhattan,463679,40.709202000000005,-74.00571,101.0,1.0,1501.0,1001280.0,Battery Park City-Lower Manhattan
1000930034,Yes,1,93,34,1,2,D9,57,BEEKMAN STREET,10038,Manhattan,79079,40.709858000000004,-74.00505,101.0,1.0,1501.0,1001288.0,Battery Park City-Lower Manhattan
1000937501,No,1,93,7501,1,2,R0,156,WILLIAM STREET,10038,Manhattan,225368,40.709944,-74.006045,101.0,1.0,1501.0,1001281.0,Battery Park City-Lower Manhattan
1000950027,No,1,95,27,1,2,D3,49,FULTON STREET,10038,Manhattan,208576,40.708179,-74.00461999999999,101.0,1.0,1501.0,1001290.0,Battery Park City-Lower Manhattan
1000957501,Yes,1,95,7501,1,2,R0,117,BEEKMAN STREET,0,Manhattan,43070,40.707811,-74.003221,101.0,1.0,1501.0,1001292.0,Battery Park City-Lower Manhattan
1000970010,No,1,97,10,1,2,D7,104,SOUTH STREET,10038,Manhattan,27698,40.706798,-74.002186,101.0,1.0,1501.0,1001331.0,Battery Park City-Lower Manhattan
1000970018,Yes,1,97,18,1,2,D7,213,FRONT STREET,10038,Manhattan,40000,40.70732,-74.002521,101.0,1.0,1501.0,1087524.0,Battery Park City-Lower Manhattan
1000977503,No,1,97,7503,1,2,R0,220,FRONT STREET,10038,Manhattan,33145,40.707427,-74.002352,101.0,1.0,1501.0,1086561.0,Battery Park City-Lower Manhattan
1000977505,No,1,97,7505,1,2,R0,241,WATER STREET,10038,Manhattan,31844,40.707981,-74.002471,101.0,1.0,1501.0,1078980.0,Battery Park City-Lower Manhattan
1001000001,No,1,100,1,1,4,I1,52,BEEKMAN STREET,10038,Manhattan,301941,40.709982000000004,-74.005151,101.0,1.0,1501.0,1001352.0,Battery Park City-Lower Manhattan
1001007501,Yes,1,100,7501,1,2,R0,150,NASSAU STREET,0,Manhattan,194294,40.711541,-74.006027,101.0,1.0,1501.0,1087756.0,Battery Park City-Lower Manhattan
1001007502,Yes,1,100,7502,1,2,R0,12,SPRUCE STREET,10038,Manhattan,1040589,40.711132,-74.005277,101.0,1.0,1501.0,1087485.0,Battery Park City-Lower Manhattan
1001010002,No,1,101,2,1,4,W6,39,PARK ROW,10038,Manhattan,125840,40.711835,-74.006558,101.0,1.0,1501.0,1001356.0,Battery Park City-Lower Manhattan
1001020001,No,1,102,1,1,4,W6,154,NASSAU STREET,10038,Manhattan,526781,40.711593,-74.005955,101.0,1.0,1501.0,1001357.0,Battery Park City-Lower Manhattan
1001060017,Yes,1,106,17,1,4,H3,320,PEARL STREET,10038,Manhattan,27356,40.709021,-74.00227199999999,101.0,1.0,1501.0,1087430.0,Battery Park City-Lower Manhattan
1001067502,Yes,1,106,7502,1,2,R0,324,PEARL STREET,0,Manhattan,37646,40.709074,-74.002207,101.0,1.0,1501.0,1001364.0,Battery Park City-Lower Manhattan
1001067504,No,1,106,7504,1,2,R0,264,WATER STREET,10038,Manhattan,40203,40.708505,-74.00145400000001,101.0,1.0,1501.0,1001362.0,Battery Park City-Lower Manhattan
1001070038,Yes,1,107,38,1,4,HB,29,PECK SLIP,10038,Manhattan,39747,40.707962,-74.001706,101.0,1.0,1501.0,1082022.0,Battery Park City-Lower Manhattan
1001110100,No,1,111,100,12,2,D6,20,MADISON STREET,10038,Manhattan,1264820,40.711774,-73.99968299999999,103.0,1.0,25.0,1077417.0,Chinatown
1001237501,No,1,123,7501,1,2,R0,233,BROADWAY,0,Manhattan,1008544,40.712265,-74.007892,101.0,1.0,21.0,1087167.0,SoHo-TriBeCa-Civic Center-Little Italy
1001237502,No,1,123,7502,2,2,R0,30,PARK PLACE,10007,Manhattan,715320,40.712987,-74.008686,101.0,1.0,21.0,1089428.0,SoHo-TriBeCa-Civic Center-Little Italy
1001240004,Yes,1,124,4,1,4,O6,11,PARK PLACE,10007,Manhattan,205000,40.712828,-74.008296,101.0,1.0,21.0,1001399.0,SoHo-TriBeCa-Civic Center-Little Italy
1001240008,No,1,124,8,1,2,D6,19,PARK PLACE,10007,Manhattan,46000,40.712973999999996,-74.008614,101.0,1.0,21.0,1089956.0,SoHo-TriBeCa-Civic Center-Little Italy
1001240011,No,1,124,11,1,4,O5,25,PARK PLACE,10007,Manhattan,26705,40.713081,-74.008852,101.0,1.0,21.0,1001404.0,SoHo-TriBeCa-Civic Center-Little Italy
1001240012,No,1,124,12,1,4,O5,111,CHURCH STREET,10007,Manhattan,34456,40.713459,-74.00908299999999,101.0,1.0,21.0,1001405.0,SoHo-TriBeCa-Civic Center-Little Italy
1001240024,No,1,124,24,1,4,O4,250,BROADWAY,10007,Manhattan,541195,40.712982000000004,-74.007301,101.0,1.0,21.0,1001408.0,SoHo-TriBeCa-Civic Center-Little Italy
1001250020,No,1,125,20,1,4,O4,50,PARK PLACE,10007,Manhattan,932587,40.713671000000005,-74.010194,101.0,1.0,21.0,1001409.0,SoHo-TriBeCa-Civic Center-Little Italy
1001260008,No,1,126,8,1,2,D6,43,PARK PLACE,10007,Manhattan,163340,40.71355,-74.009884,101.0,1.0,21.0,1090827.0,SoHo-TriBeCa-Civic Center-Little Italy
1001260013,No,1,126,13,1,2,D5,53,PARK PLACE,10007,Manhattan,138600,40.713764000000005,-74.010356,101.0,1.0,21.0,1001412.0,SoHo-TriBeCa-Civic Center-Little Italy
1001260027,Yes,1,126,27,1,2,D5,120,CHURCH STREET,10007,Manhattan,620552,40.713609999999996,-74.008989,101.0,1.0,21.0,1001410.0,SoHo-TriBeCa-Civic Center-Little Italy
1001270018,No,1,127,18,1,4,O6,255,GREENWICH STREET,10007,Manhattan,550000,40.71445,-74.011475,101.0,1.0,21.0,1001415.0,SoHo-TriBeCa-Civic Center-Little Italy
1001280026,Yes,1,128,26,1,4,O6,125,BARCLAY STREET,10007,Manhattan,258000,40.714180999999996,-74.012845,101.0,1.0,21.0,1001417.0,SoHo-TriBeCa-Civic Center-Little Italy
1001327501,Yes,1,132,7501,2,2,R0,275,GREENWICH STREET,0,Manhattan,274175,40.715221,-74.01124,101.0,1.0,21.0,1081076.0,SoHo-TriBeCa-Civic Center-Little Italy
1001327503,No,1,132,7503,1,2,R0,71,MURRAY STREET,0,Manhattan,60415,40.714582,-74.01056899999999,101.0,1.0,21.0,1001421.0,SoHo-TriBeCa-Civic Center-Little Italy
1001337504,No,1,133,7504,1,2,R0,37,MURRAY STREET,0,Manhattan,26620,40.713947999999995,-74.009141,101.0,1.0,21.0,1001434.0,SoHo-TriBeCa-Civic Center-Little Italy
1001337510,No,1,133,7510,1,2,R0,55,WARREN STREET,10007,Manhattan,35377,40.714729999999996,-74.00922,101.0,1.0,21.0,1001440.0,SoHo-TriBeCa-Civic Center-Little Italy
1001337511,No,1,133,7511,1,2,R0,37,WARREN STREET,10007,Manhattan,49858,40.714445,-74.008589,101.0,1.0,21.0,1001444.0,SoHo-TriBeCa-Civic Center-Little Italy
1001340011,No,1,134,11,1,2,D6,33,WARREN STREET,10007,Manhattan,30999,40.714211999999996,-74.008084,101.0,1.0,21.0,1001453.0,SoHo-TriBeCa-Civic Center-Little Italy
1001347501,No,1,134,7501,1,2,R0,253,BROADWAY,0,Manhattan,270269,40.713265,-74.007063,101.0,1.0,21.0,1082757.0,SoHo-TriBeCa-Civic Center-Little Italy
1001347503,Yes,1,134,7503,1,2,R0,9,MURRAY STREET,0,Manhattan,112994,40.713314000000004,-74.007759,101.0,1.0,21.0,1001446.0,SoHo-TriBeCa-Civic Center-Little Italy
1001347504,No,1,134,7504,1,2,R0,19,WARREN STREET,0,Manhattan,30586,40.713995000000004,-74.007622,101.0,1.0,21.0,1001456.0,SoHo-TriBeCa-Civic Center-Little Italy
1001347505,No,1,134,7505,1,2,R0,25,MURRAY STREET,0,Manhattan,144330,40.713588,-74.008361,101.0,1.0,21.0,1001451.0,SoHo-TriBeCa-Civic Center-Little Italy
1001350014,No,1,135,14,1,2,D6,102,CHAMBERS STREET,10007,Manhattan,64418,40.714774,-74.007633,101.0,1.0,21.0,1090540.0,SoHo-TriBeCa-Civic Center-Little Italy
1001350031,No,1,135,31,1,4,O5,265,BROADWAY,10007,Manhattan,29000,40.713852,-74.006587,101.0,1.0,21.0,1001472.0,SoHo-TriBeCa-Civic Center-Little Italy
1001357501,Yes,1,135,7501,1,2,R0,261,BROADWAY,10007,Manhattan,122000,40.713696,-74.00672,101.0,1.0,21.0,1001473.0,SoHo-TriBeCa-Civic Center-Little Italy
1001357503,Yes,1,135,7503,1,2,R0,8,WARREN STREET,0,Manhattan,37765,40.713827,-74.00722900000001,101.0,1.0,21.0,1079154.0,SoHo-TriBeCa-Civic Center-Little Italy
1001357504,No,1,135,7504,1,2,R0,270,BROADWAY,0,Manhattan,313716,40.714022,-74.006442,101.0,1.0,21.0,1079153.0,SoHo-TriBeCa-Civic Center-Little Italy
1001357508,Yes,1,135,7508,1,2,R0,16,WARREN STREET,0,Manhattan,25367,40.713959,-74.00750699999999,101.0,1.0,21.0,1087868.0,SoHo-TriBeCa-Civic Center-Little Italy
1001357509,No,1,135,7509,1,2,R0,12,WARREN STREET,10007,Manhattan,50964,40.713893,-74.007366,101.0,1.0,21.0,1090148.0,SoHo-TriBeCa-Civic Center-Little Italy
1001367502,No,1,136,7502,1,2,R0,38,WARREN STREET,0,Manhattan,65635,40.714489,-74.008643,101.0,1.0,21.0,1079156.0,SoHo-TriBeCa-Civic Center-Little Italy
1001367503,No,1,136,7503,1,2,R0,60,WARREN STREET,0,Manhattan,32483,40.714813,-74.009357,101.0,1.0,21.0,1001480.0,SoHo-TriBeCa-Civic Center-Little Italy
1001367505,No,1,136,7505,1,2,R0,85,WEST BROADWAY,0,Manhattan,71407,40.715205,-74.009476,101.0,1.0,21.0,1088224.0,SoHo-TriBeCa-Civic Center-Little Italy
1001370005,Yes,1,137,5,1,2,D4,80,WARREN STREET,10007,Manhattan,70000,40.715243,-74.010313,101.0,1.0,21.0,1001488.0,SoHo-TriBeCa-Civic Center-Little Italy
1001370035,Yes,1,137,35,1,2,D4,90,WEST BROADWAY,10007,Manhattan,48079,40.715282,-74.00944,101.0,1.0,21.0,1001499.0,SoHo-TriBeCa-Civic Center-Little Italy
1001377503,Yes,1,137,7503,1,2,R0,92,WARREN STREET,10007,Manhattan,30062,40.715446,-74.010768,101.0,1.0,21.0,1079162.0,SoHo-TriBeCa-Civic Center-Little Italy
1001400001,No,1,140,1,1,2,D4,139,CHAMBERS STREET,10007,Manhattan,25473,40.71568,-74.009567,101.0,1.0,21.0,1001500.0,SoHo-TriBeCa-Civic Center-Little Italy
1001400005,Yes,1,140,5,1,2,D6,121,READE STREET,10007,Manhattan,130569,40.716291999999996,-74.009455,101.0,1.0,21.0,1085521.0,SoHo-TriBeCa-Civic Center-Little Italy
1001407501,No,1,140,7501,3,2,R0,165,CHAMBERS STREET,0,Manhattan,107190,40.716124,-74.010551,101.0,1.0,21.0,1066317.0,SoHo-TriBeCa-Civic Center-Little Italy
