,im_incident_key,fire_box,incident_type_desc,incident_date_time,arrival_date_time,units_onscene,last_unit_cleared_date_time,highest_level_desc,total_incident_duration,action_taken1_desc,action_taken2_desc,action_taken3_desc,property_use_desc,street_highway,zip_code,borough_desc,floor,co_detector_present_desc,story_fire_origin_count,fire_spread_desc,detector_presence_desc,aes_presence_desc,standpipe_sys_present_flag
917,63473520,2742,412 - Gas leak (natural gas or LPG),2018-06-30 13:07:02,2018-06-30 13:12:57,4.0,2018-06-30 13:34:56,11 - First Alarm,1674,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,FRANKLIN AVE,10456,2 - Bronx,1,,,,,,
918,63473509,2377,"555 - Defective elevator, no occupants",2018-06-30 13:06:00,2018-06-30 13:12:18,1.0,2018-06-30 13:35:37,11 - First Alarm,1777,45 - Remove hazard,,,419 - 1 or 2 family dwelling,TINTON AVE,10456,2 - Bronx,5,,,,,,
919,63473508,2895,353 - Removal of victim(s) from stalled elevator,2018-06-30 13:05:53,2018-06-30 13:10:56,1.0,2018-06-30 13:22:10,11 - First Alarm,977,64 - Shut down system,,,429 - Multifamily dwelling,20 AVE,11214,4 - Brooklyn,1st,,,,,,
920,63473500,7442,"300 - Rescue, EMS incident, other",2018-06-30 13:04:02,2018-06-30 13:06:45,1.0,2018-06-30 13:18:00,11 - First Alarm,838,"00 - Action taken, other",,,UUU - Undetermined,VERNON BLVD,11106,5 - Queens,,,,,,,
921,63473487,5137,322 - Motor vehicle accident with injuries,2018-06-30 13:00:38,2018-06-30 13:05:35,3.0,2018-06-30 13:21:00,11 - First Alarm,1222,31 - Provide first aid & check for injuries,78 - Control traffic,,"960 - Street, other",116 ST,11420,5 - Queens,,,,,,,
922,63473482,85,"300 - Rescue, EMS incident, other",2018-06-30 12:58:39,2018-06-30 13:03:35,1.0,2018-06-30 13:13:54,11 - First Alarm,915,"00 - Action taken, other",,,UUU - Undetermined,BROADWAY,10038,1 - Manhattan,,,,,,,
923,63473480,1210,736 - CO detector activation due to malfunction,2018-06-30 12:57:49,2018-06-30 13:03:06,2.0,2018-06-30 13:23:04,11 - First Alarm,1515,"00 - Action taken, other",,,UUU - Undetermined,W 92 ST,10025,1 - Manhattan,,,,,,,
924,63473479,1589,412 - Gas leak (natural gas or LPG),2018-06-30 12:56:54,2018-06-30 13:02:43,3.0,2018-06-30 13:13:32,11 - First Alarm,998,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,W 141 ST,10037,1 - Manhattan,12,,,,,,
925,63473469,1485,"300 - Rescue, EMS incident, other",2018-06-30 12:55:49,2018-06-30 12:59:56,1.0,2018-06-30 13:39:37,11 - First Alarm,2628,"00 - Action taken, other",,,UUU - Undetermined,E 126 ST,10035,1 - Manhattan,,,,,,,
926,63473463,2701,"300 - Rescue, EMS incident, other",2018-06-30 12:54:44,2018-06-30 13:07:47,1.0,2018-06-30 14:01:53,11 - First Alarm,4029,"00 - Action taken, other",,,UUU - Undetermined,E 169 ST,10459,2 - Bronx,,,,,,,
927,63473462,1057,"300 - Rescue, EMS incident, other",2018-06-30 12:54:25,2018-06-30 12:58:04,1.0,2018-06-30 13:13:57,11 - First Alarm,1172,"00 - Action taken, other",,,UUU - Undetermined,BEACH 20 ST,11691,5 - Queens,,,,,,,
928,63473464,3549,353 - Removal of victim(s) from stalled elevator,2018-06-30 12:54:20,2018-06-30 13:00:23,1.0,2018-06-30 13:17:42,11 - First Alarm,1402,64 - Shut down system,,,429 - Multifamily dwelling,ROCHAMBEAU AVE,10467,2 - Bronx,,,,,,,
929,63473453,464,"300 - Rescue, EMS incident, other",2018-06-30 12:51:15,2018-06-30 12:58:52,1.0,2018-06-30 13:11:13,11 - First Alarm,1198,"00 - Action taken, other",,,UUU - Undetermined,IRT7 JACKSON AVE,99999,5 - Queens,,,,,,,
930,63473444,7573,522 - Water or steam leak,2018-06-30 12:47:29,2018-06-30 12:57:47,1.0,2018-06-30 13:01:41,11 - First Alarm,852,64 - Shut down system,,,"960 - Street, other",21 AVE,11105,5 - Queens,,,,,,,
931,63473440,32,"300 - Rescue, EMS incident, other",2018-06-30 12:47:21,2018-06-30 12:50:46,1.0,2018-06-30 12:55:46,11 - First Alarm,505,"00 - Action taken, other",,,UUU - Undetermined,MILTON ST,11222,4 - Brooklyn,,,,,,,
932,63473437,7173,412 - Gas leak (natural gas or LPG),2018-06-30 12:46:39,2018-06-30 12:51:46,5.0,2018-06-30 13:03:10,11 - First Alarm,991,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,12 ST,11101,5 - Queens,6,,,,,,
933,63473435,1622,522 - Water or steam leak,2018-06-30 12:46:26,2018-06-30 12:53:48,1.0,2018-06-30 13:10:38,11 - First Alarm,1452,64 - Shut down system,,,429 - Multifamily dwelling,W 145 ST,10031,1 - Manhattan,1,,,,,,
934,63473433,1934,353 - Removal of victim(s) from stalled elevator,2018-06-30 12:46:07,2018-06-30 12:51:29,2.0,2018-06-30 13:21:36,11 - First Alarm,2129,64 - Shut down system,,,429 - Multifamily dwelling,ASHFORD ST,11207,4 - Brooklyn,1,,,,,,
935,63473430,5224,"113 - Cooking fire, confined to container",2018-06-30 12:45:30,2018-06-30 12:50:51,2.0,2018-06-30 12:55:22,11 - First Alarm,592,11 - Extinguishment by fire service personnel,51 - Ventilate,,419 - 1 or 2 family dwelling,117 ST,11420,5 - Queens,1,,,,,,
936,63473426,1745,"300 - Rescue, EMS incident, other",2018-06-30 12:45:26,2018-06-30 13:22:25,1.0,2018-06-30 13:43:12,11 - First Alarm,3466,"00 - Action taken, other",,,UUU - Undetermined,W 181 ST,10040,1 - Manhattan,,,,,,,
937,63473415,2889,"300 - Rescue, EMS incident, other",2018-06-30 12:43:08,2018-06-30 12:46:21,1.0,2018-06-30 13:03:07,11 - First Alarm,1199,"00 - Action taken, other",,,UUU - Undetermined,BENSON AVE,11214,4 - Brooklyn,,,,,,,
938,63473412,2746,"300 - Rescue, EMS incident, other",2018-06-30 12:42:20,2018-06-30 12:46:22,1.0,2018-06-30 14:07:08,11 - First Alarm,5088,"00 - Action taken, other",,,UUU - Undetermined,CLINTON AVE,10456,2 - Bronx,,,,,,,
939,63473414,726,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 12:42:11,2018-06-30 12:47:25,3.0,2018-06-30 12:55:04,11 - First Alarm,773,86 - Investigate,,,UUU - Undetermined,10 AVE,10001,1 - Manhattan,,,,,,,
940,63473413,1057,"600 - Good intent call, other",2018-06-30 12:41:52,2018-06-30 12:46:14,2.0,2018-06-30 12:51:13,11 - First Alarm,561,21 - Search,,,963 - Street or road in commercial area,SULLIVAN PL,11225,4 - Brooklyn,,,,,,,
941,63473408,1107,"300 - Rescue, EMS incident, other",2018-06-30 12:41:24,2018-06-30 12:45:27,1.0,2018-06-30 12:55:40,11 - First Alarm,856,"00 - Action taken, other",,,UUU - Undetermined,BAY RIDGE AVE,11220,4 - Brooklyn,,,,,,,
942,63473407,1866,424 - Carbon monoxide incident,2018-06-30 12:40:35,2018-06-30 12:46:29,2.0,2018-06-30 13:06:23,11 - First Alarm,1548,"42 - HazMat detection, monitoring, sampling, & analysis",55 - Establish safe area,,419 - 1 or 2 family dwelling,JEFFERSON AVE,10306,3 - Staten Island,1,Yes,,,,,
943,63473402,1671,"300 - Rescue, EMS incident, other",2018-06-30 12:38:35,2018-06-30 12:43:25,1.0,2018-06-30 12:54:09,11 - First Alarm,934,"00 - Action taken, other",,,UUU - Undetermined,W 156 ST,10032,1 - Manhattan,,,,,,,
944,63473398,8628,322 - Motor vehicle accident with injuries,2018-06-30 12:37:24,2018-06-30 12:47:01,2.0,2018-06-30 13:17:25,11 - First Alarm,2401,31 - Provide first aid & check for injuries,78 - Control traffic,,961 - Highway or divided highway,EXIT 11,11234,4 - Brooklyn,,,,,,,
945,63473397,2095,4001 - Tree/branch removal or cutting,2018-06-30 12:37:15,2018-06-30 12:46:37,1.0,2018-06-30 12:59:31,11 - First Alarm,1336,"40 - Hazardous condition, other",,,"962 - Residential street, road or residential driveway",81 ST,11416,5 - Queens,,,,,,,
946,63473392,4376,412 - Gas leak (natural gas or LPG),2018-06-30 12:36:18,2018-06-30 12:41:08,5.0,2018-06-30 13:02:48,11 - First Alarm,1590,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,419 - 1 or 2 family dwelling,KINGSLAND AVE,10469,2 - Bronx,1,,,,,,
947,63473393,6998,352 - Extrication of victim(s) from vehicle,2018-06-30 12:36:14,2018-06-30 12:39:10,2.0,2018-06-30 12:47:34,11 - First Alarm,680,"22 - Rescue, remove from harm",52 - Forcible entry,302 - Provide Patient Care,"962 - Residential street, road or residential driveway",150 ST,11354,5 - Queens,,,,,,,
948,63473387,1364,353 - Removal of victim(s) from stalled elevator,2018-06-30 12:34:59,2018-06-30 12:42:21,1.0,2018-06-30 12:58:52,11 - First Alarm,1433,64 - Shut down system,,,429 - Multifamily dwelling,SHOREFRONT PKWY,11694,5 - Queens,,,,,,,
949,63473375,1312,"555 - Defective elevator, no occupants",2018-06-30 12:30:29,2018-06-30 12:37:12,1.0,2018-06-30 13:13:23,11 - First Alarm,2574,45 - Remove hazard,,,"500 - Mercantile, business, other",4 AVE,11215,4 - Brooklyn,2,,,,,,
950,63473370,2898,"300 - Rescue, EMS incident, other",2018-06-30 12:29:49,2018-06-30 12:33:43,1.0,2018-06-30 12:38:55,11 - First Alarm,546,"00 - Action taken, other",,,UUU - Undetermined,86 ST,11228,4 - Brooklyn,,,,,,,
951,63473369,1288,"300 - Rescue, EMS incident, other",2018-06-30 12:29:30,2018-06-30 12:31:35,1.0,2018-06-30 12:32:04,11 - First Alarm,154,"00 - Action taken, other",,,UUU - Undetermined,19 ST,11232,4 - Brooklyn,,,,,,,
952,63473372,8078,"300 - Rescue, EMS incident, other",2018-06-30 12:29:16,2018-06-30 12:35:13,5.0,2018-06-30 13:36:07,11 - First Alarm,4011,"00 - Action taken, other",,,UUU - Undetermined,MANHATTAN BRDG,10002,1 - Manhattan,,,,,,,
953,63473363,1091,"300 - Rescue, EMS incident, other",2018-06-30 12:28:26,2018-06-30 12:32:20,1.0,2018-06-30 13:17:44,11 - First Alarm,2958,"00 - Action taken, other",,,UUU - Undetermined,E 79 ST,10021,1 - Manhattan,,,,,,,
954,63473359,1612,"113 - Cooking fire, confined to container",2018-06-30 12:27:07,2018-06-30 12:32:17,6.0,2018-06-30 12:47:43,11 - First Alarm,1236,11 - Extinguishment by fire service personnel,51 - Ventilate,,419 - 1 or 2 family dwelling,ROCHESTER AVE,11213,4 - Brooklyn,1,,,,,,
955,63473357,4452,"651 - Smoke scare, odor of smoke",2018-06-30 12:26:54,2018-06-30 12:32:08,6.0,2018-06-30 12:36:33,11 - First Alarm,579,"00 - Action taken, other",,,UUU - Undetermined,NEWTON ST,10312,3 - Staten Island,,,,,,,
956,63473352,2155,"113 - Cooking fire, confined to container",2018-06-30 12:26:26,2018-06-30 12:30:11,6.0,2018-06-30 12:42:59,11 - First Alarm,993,11 - Extinguishment by fire service personnel,51 - Ventilate,,429 - Multifamily dwelling,BROOK AVE,10454,2 - Bronx,4,,,,,,
957,63473341,1567,"550 - Public service assistance, other",2018-06-30 12:26:02,2018-06-30 12:33:41,2.0,2018-06-30 12:38:29,11 - First Alarm,747,213 - Performed primary search,,,"400 - Residential, other",VERONICA PL,11226,4 - Brooklyn,,,,,,,
958,63473340,1809,"300 - Rescue, EMS incident, other",2018-06-30 12:26:02,2018-06-30 12:31:26,1.0,2018-06-30 13:20:33,11 - First Alarm,3271,"00 - Action taken, other",,,UUU - Undetermined,VERMILYEA AVE,10034,1 - Manhattan,,,,,,,
959,63473346,563,412 - Gas leak (natural gas or LPG),2018-06-30 12:25:31,2018-06-30 12:26:57,2.0,2018-06-30 13:14:26,11 - First Alarm,2935,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,963 - Street or road in commercial area,W 16 ST,10011,1 - Manhattan,,,,,,,
960,63473324,202,"300 - Rescue, EMS incident, other",2018-06-30 12:24:04,2018-06-30 12:27:36,1.0,2018-06-30 12:46:39,11 - First Alarm,1355,"00 - Action taken, other",,,UUU - Undetermined,E BROADWAY,10002,1 - Manhattan,,,,,,,
961,63473321,3717,"445 - Arcing, shorted electrical equipment",2018-06-30 12:23:11,2018-06-30 12:27:22,3.0,2018-06-30 12:36:08,11 - First Alarm,777,82 - Notify other agencies.,64 - Shut down system,,"500 - Mercantile, business, other",ALBANY AVE,11203,4 - Brooklyn,1,,,,,,
962,63473313,1442,353 - Removal of victim(s) from stalled elevator,2018-06-30 12:22:57,2018-06-30 12:26:47,1.0,2018-06-30 12:37:54,11 - First Alarm,897,64 - Shut down system,,,429 - Multifamily dwelling,LEXINGTON AVE,10035,1 - Manhattan,1,,,,,,
963,63473311,3364,"300 - Rescue, EMS incident, other",2018-06-30 12:22:54,2018-06-30 12:29:07,1.0,2018-06-30 12:50:17,11 - First Alarm,1643,"00 - Action taken, other",,,UUU - Undetermined,BAINBRIDGE AVE,10458,2 - Bronx,,,,,,,
964,63473309,2821,131 - Passenger vehicle fire,2018-06-30 12:22:25,2018-06-30 12:26:47,2.0,2018-06-30 13:34:18,11 - First Alarm,4313,11 - Extinguishment by fire service personnel,12 - Salvage & overhaul,,963 - Street or road in commercial area,CASTLE HILL AVE,10473,2 - Bronx,,,,,,,
965,63473295,763,"651 - Smoke scare, odor of smoke",2018-06-30 12:21:39,2018-06-30 12:24:24,5.0,2018-06-30 12:55:30,11 - First Alarm,2031,86 - Investigate,,,429 - Multifamily dwelling,BLEECKER ST,11237,4 - Brooklyn,3,,,,,,
966,63473279,1067,412 - Gas leak (natural gas or LPG),2018-06-30 12:19:42,2018-06-30 12:24:49,5.0,2018-06-30 12:45:20,11 - First Alarm,1538,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,NEW HAVEN AVE,11691,5 - Queens,,,,,,,
967,63473271,3922,"100 - Fire, other",2018-06-30 12:19:00,2018-06-30 12:22:20,14.0,2018-06-30 14:23:04,75 - All Hands Working,7444,11 - Extinguishment by fire service personnel,,,429 - Multifamily dwelling,EASTERN PKWY,11233,4 - Brooklyn,3,,,,,,
968,63473269,4008,412 - Gas leak (natural gas or LPG),2018-06-30 12:18:32,2018-06-30 12:23:28,2.0,2018-06-30 12:39:55,11 - First Alarm,1283,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,419 - 1 or 2 family dwelling,142 ST,11357,5 - Queens,1st Fl,,,,,,
969,63473270,8300,"510 - Person in distress, other",2018-06-30 12:18:20,2018-06-30 12:19:48,1.0,2018-06-30 12:32:01,11 - First Alarm,821,"00 - Action taken, other",,,"941 - Open ocean, sea or tidal waters",DEFAULT RECORD FOR SF,11697,5 - Queens,,,,,,,
970,63473267,1634,"300 - Rescue, EMS incident, other",2018-06-30 12:18:00,2018-06-30 12:22:28,1.0,2018-06-30 12:34:17,11 - First Alarm,977,"00 - Action taken, other",,,UUU - Undetermined,E 95 ST,11212,4 - Brooklyn,,,,,,,
971,63473253,7412,736 - CO detector activation due to malfunction,2018-06-30 12:15:01,2018-06-30 12:20:28,2.0,2018-06-30 12:34:49,11 - First Alarm,1188,86 - Investigate,,,419 - 1 or 2 family dwelling,BROADWAY,11103,5 - Queens,1,Yes,,,,,
972,63473250,4491,"300 - Rescue, EMS incident, other",2018-06-30 12:14:59,2018-06-30 12:19:12,1.0,2018-06-30 12:34:20,11 - First Alarm,1161,"00 - Action taken, other",,,UUU - Undetermined,45 AVE,11355,5 - Queens,,,,,,,
973,63473242,2796,"600 - Good intent call, other",2018-06-30 12:13:45,2018-06-30 12:24:37,1.0,2018-06-30 12:31:00,11 - First Alarm,1035,86 - Investigate,,,"962 - Residential street, road or residential driveway",GRANDCONCOURSE,10457,2 - Bronx,,,,,,,
974,63473245,2448,"571 - Cover assignment, standby, moveup",2018-06-30 12:13:32,2018-06-30 12:26:00,2.0,2018-06-30 13:36:01,11 - First Alarm,4949,55 - Establish safe area,,,"962 - Residential street, road or residential driveway",BEDFORD AVE,11210,4 - Brooklyn,,,,,,,
975,63473337,1477,422 - Chemical spill or leak,2018-06-30 12:13:31,2018-06-30 12:19:04,8.0,2018-06-30 14:04:26,11 - First Alarm,6655,"40 - Hazardous condition, other",43 - Hazardous materials spill control and confinement,46 - Decontaminate persons or equipment,963 - Street or road in commercial area,W 125 ST,10027,1 - Manhattan,,,,,,,
976,63473235,1772,"300 - Rescue, EMS incident, other",2018-06-30 12:12:52,2018-06-30 12:16:24,1.0,2018-06-30 12:24:05,11 - First Alarm,673,"00 - Action taken, other",,,UUU - Undetermined,NEW LOTS AVE,11207,4 - Brooklyn,,,,,,,
977,63473228,4477,"331 - Lock-in (if lock out , use 511 )",2018-06-30 12:11:18,2018-06-30 12:14:34,1.0,2018-06-30 12:54:08,11 - First Alarm,2570,"70 - Assistance, other",,,429 - Multifamily dwelling,BARCLAY AVE,11355,5 - Queens,5,,,,,,
978,63473225,256,551 - Assist police or other governmental agency,2018-06-30 12:10:44,2018-06-30 12:14:14,2.0,2018-06-30 12:24:56,11 - First Alarm,852,76 - Provide water,,,"960 - Street, other",MANHATTAN AVE GP,11206,4 - Brooklyn,,,,,,,
979,63473223,8838,"300 - Rescue, EMS incident, other",2018-06-30 12:09:37,2018-06-30 12:15:30,1.0,2018-06-30 12:40:51,11 - First Alarm,1874,"00 - Action taken, other",,,UUU - Undetermined,WATERS PL,10461,2 - Bronx,,,,,,,
980,63473221,1170,"113 - Cooking fire, confined to container",2018-06-30 12:08:27,2018-06-30 12:11:46,6.0,2018-06-30 12:21:05,11 - First Alarm,758,11 - Extinguishment by fire service personnel,51 - Ventilate,,429 - Multifamily dwelling,71 ST,11209,4 - Brooklyn,2A,,,,,,
981,63473218,4977,"300 - Rescue, EMS incident, other",2018-06-30 12:07:58,2018-06-30 12:12:09,1.0,2018-06-30 12:17:10,11 - First Alarm,552,"00 - Action taken, other",,,UUU - Undetermined,57 AVE,11373,5 - Queens,,,,,,,
982,63473219,2149,353 - Removal of victim(s) from stalled elevator,2018-06-30 12:07:52,2018-06-30 12:15:41,1.0,2018-06-30 12:28:42,11 - First Alarm,1250,64 - Shut down system,,,429 - Multifamily dwelling,E 138 ST,10454,2 - Bronx,7,,,,,,
983,63473216,1187,"651 - Smoke scare, odor of smoke",2018-06-30 12:06:57,2018-06-30 12:12:21,4.0,2018-06-30 12:35:23,11 - First Alarm,1706,"00 - Action taken, other",,,UUU - Undetermined,E 89 ST,10128,1 - Manhattan,,,,,,,
984,63473206,1446,"300 - Rescue, EMS incident, other",2018-06-30 12:06:22,2018-06-30 12:09:46,1.0,2018-06-30 12:15:28,11 - First Alarm,546,"00 - Action taken, other",,,UUU - Undetermined,3 AVE,10035,1 - Manhattan,,,,,,,
985,63473194,4781,736 - CO detector activation due to malfunction,2018-06-30 12:04:25,2018-06-30 12:06:54,1.0,2018-06-30 12:16:22,11 - First Alarm,717,"00 - Action taken, other",,,UUU - Undetermined,E 187 ST,10458,2 - Bronx,,,,,,,
986,63473163,238,"300 - Rescue, EMS incident, other",2018-06-30 12:01:00,2018-06-30 12:04:14,1.0,2018-06-30 12:16:14,11 - First Alarm,914,"00 - Action taken, other",,,UUU - Undetermined,S 5 ST,11211,4 - Brooklyn,,,,,,,
987,63473162,2386,111 - Building fire,2018-06-30 12:00:32,2018-06-30 12:03:48,13.0,2018-06-30 15:47:35,75 - All Hands Working,13623,11 - Extinguishment by fire service personnel,,,419 - 1 or 2 family dwelling,PAERDEGAT 3 ST,11236,4 - Brooklyn,1,,1.0,3 - Confined to floor of origin,N - None present,N - None Present,0.0
988,63473158,272,412 - Gas leak (natural gas or LPG),2018-06-30 11:59:33,2018-06-30 12:03:16,5.0,2018-06-30 12:35:08,11 - First Alarm,2135,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,FDR DR                W,10002,1 - Manhattan,7th,,,,,,
989,63473157,1030,"300 - Rescue, EMS incident, other",2018-06-30 11:59:29,2018-06-30 12:04:54,1.0,2018-06-30 12:16:55,11 - First Alarm,1046,"00 - Action taken, other",,,UUU - Undetermined,KINGSTON AVE,11203,4 - Brooklyn,,,,,,,
990,63473156,2108,740A - Unnecessary alarm/construction activities,2018-06-30 11:58:45,2018-06-30 12:04:36,2.0,2018-06-30 12:17:16,11 - First Alarm,1111,86 - Investigate,,,UUU - Undetermined,E 132 ST,10454,2 - Bronx,,,,,,,
991,63473150,4131,"555 - Defective elevator, no occupants",2018-06-30 11:57:12,2018-06-30 12:03:50,1.0,2018-06-30 12:16:39,11 - First Alarm,1167,86 - Investigate,,,429 - Multifamily dwelling,DEWEY AVE,10465,2 - Bronx,1,,,,,,
992,63473143,1604,611 - Dispatched & canceled en route,2018-06-30 11:56:35,,,2018-06-30 12:01:03,11 - First Alarm,268,93 - Cancelled en route,,,UUU - Undetermined,EMPIRE BLVD,11212,4 - Brooklyn,,,,,,,
993,63473142,1698,"445 - Arcing, shorted electrical equipment",2018-06-30 11:56:14,2018-06-30 11:58:43,5.0,2018-06-30 12:12:19,11 - First Alarm,965,82 - Notify other agencies.,,,429 - Multifamily dwelling,SACKMAN ST,11212,4 - Brooklyn,6,,,,,,
994,63473137,3298,412 - Gas leak (natural gas or LPG),2018-06-30 11:54:54,2018-06-30 11:58:12,3.0,2018-06-30 12:17:14,11 - First Alarm,1340,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,PELHAM PKWY S,10469,2 - Bronx,,,,,,,
995,63473133,596,"300 - Rescue, EMS incident, other",2018-06-30 11:53:31,2018-06-30 11:57:33,1.0,2018-06-30 12:01:07,11 - First Alarm,456,"00 - Action taken, other",,,UUU - Undetermined,DEKALB AVE,11201,4 - Brooklyn,,,,,,,
996,63473120,694,"555 - Defective elevator, no occupants",2018-06-30 11:50:55,2018-06-30 11:55:06,1.0,2018-06-30 12:00:32,11 - First Alarm,577,45 - Remove hazard,,,429 - Multifamily dwelling,THROOP AVE,11206,4 - Brooklyn,1,,,,,,
997,63473117,3133,"311 - Medical assist, assist EMS crew",2018-06-30 11:50:48,2018-06-30 11:56:27,1.0,2018-06-30 12:07:48,11 - First Alarm,1020,52 - Forcible entry,,,429 - Multifamily dwelling,VYSE AVE,10460,2 - Bronx,1,,,,,,
998,63473114,1332,"300 - Rescue, EMS incident, other",2018-06-30 11:50:11,2018-06-30 11:55:53,1.0,2018-06-30 13:09:51,11 - First Alarm,4780,"00 - Action taken, other",,,UUU - Undetermined,1 AVE,10029,1 - Manhattan,,,,,,,
999,63473115,1821,"746 - Carbon monoxide detector activation, no CO",2018-06-30 11:49:51,2018-06-30 11:54:41,2.0,2018-06-30 12:21:16,11 - First Alarm,1885,"42 - HazMat detection, monitoring, sampling, & analysis",51 - Ventilate,86 - Investigate,429 - Multifamily dwelling,BROADWAY,10034,1 - Manhattan,1,Yes,,,,,
