,x,y,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,combination_of_primary_and,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geocoded_column,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,age,primary_fur_color,highlight_fur_color,location,above_ground_sighter,other_interactions,other_activities,color_notes,specific_location,:@computed_region_efsh_h5xi
90,-73.9565905868276,40.7895654068546,32H-PM-1006-01,32H,PM,10062018,1,Gray+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9565905868276, 40.7895654068546]}",19,4,19,13,,Gray,,Above Ground,,,,,in the European Beech,
91,-73.9565759733611,40.7992461674802,42C-AM-1007-02,42C,AM,10072018,2,+,False,False,False,False,False,False,True,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9565759733611, 40.7992461674802]}",19,4,19,13,,,,,,,,,,
92,-73.9551539498306,40.7987384656256,41D-AM-1014-01,41D,AM,10142018,1,Gray+Black,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9551539498306, 40.7987384656256]}",19,4,19,13,Adult,Gray,Black,Ground Plane,FALSE,,digging,,,
93,-73.9641971813967,40.7813537959435,21G-PM-1007-01,21G,PM,10072018,1,Gray+Cinnamon,False,False,False,True,False,False,False,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9641971813967, 40.7813537959435]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
94,-73.9692883970928,40.7768553703082,14E-AM-1008-02,14E,AM,10082018,2,Gray+,True,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9692883970928, 40.7768553703082]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,walking,,,
95,-73.9708549670788,40.7699587019058,7H-PM-1006-04,07H,PM,10062018,4,Gray+,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9708549670788, 40.7699587019058]}",19,4,19,13,Adult,Gray,,Above Ground,12,,sitting,,on tree knob,
96,-73.9639744005647,40.7825111950764,22F-AM-1007-01,22F,AM,10072018,1,Gray+Cinnamon,False,False,True,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9639744005647, 40.7825111950764]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
97,-73.9730277911422,40.7712145488828,7F-AM-1008-16,07F,AM,10082018,16,Gray+,False,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9730277911422, 40.7712145488828]}",19,4,19,13,Juvenile,Gray,,Above Ground,2,,,,tree,
98,-73.9710541405708,40.7724691605718,10F-PM-1019-05,10F,PM,10192018,5,Black+,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9710541405708, 40.7724691605718]}",19,4,19,13,Adult,Black,,Above Ground,10,,,,"Behind fence, tree",
99,-73.9761592532482,40.7747213585387,10A-AM-1006-04,10A,AM,10062018,4,Gray+,False,False,False,False,False,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9761592532482, 40.7747213585387]}",19,4,19,13,Juvenile,Gray,,Above Ground,10,,walking on branch,,tree near large rock on Bridle Path,
100,-73.9544007658685,40.7950689723135,38F-PM-1013-05,38F,PM,10132018,5,Gray+Cinnamon,False,False,False,False,True,True,True,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9544007658685, 40.7950689723135]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,"being chased,was pushed by other squirrel",,,
101,-73.9575986161364,40.799368134968,41B-PM-1014-01,41B,PM,10142018,1,Gray+White,False,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9575986161364, 40.799368134968]}",19,4,19,13,Adult,Gray,White,Above Ground,25,,climbing (tree),,Climbing tree,
102,-73.9607701370443,40.7955418990855,36A-PM-1013-07,36A,PM,10132018,7,Gray+,False,True,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9607701370443, 40.7955418990855]}",19,4,19,13,,Gray,,Ground Plane,FALSE,,chasing #8,,"""FIELD""",
103,-73.9764036522984,40.7705846185121,5C-AM-1006-05,05C,AM,10062018,5,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9764036522984, 40.7705846185121]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
104,-73.9589249555235,40.7908193284981,32E-PM-1017-03,32E,PM,10172018,3,Gray+,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9589249555235, 40.7908193284981]}",19,4,19,13,Adult,Gray,,Above Ground,2,,still,,bottom of tree,
105,-73.9634623418761,40.7917685404482,31A-PM-1017-04,31A,PM,10172018,4,Gray+White,False,False,False,True,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9634623418761, 40.7917685404482]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
106,-73.9521110154872,40.7978449143313,42G-AM-1018-03,42G,AM,10182018,3,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9521110154872, 40.7978449143313]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,stop to look at me—then ran,,,
107,-73.9574809028248,40.7950013620207,37D-PM-1014-04,37D,PM,10142018,4,Gray+,False,True,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9574809028248, 40.7950013620207]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,chasing (a chipmunk),,,
108,-73.967097592707,40.7854119342538,24B-AM-1013-01,24B,AM,10132018,1,Gray+,True,False,False,True,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.967097592707, 40.7854119342538]}",19,4,19,13,,Gray,,Above Ground,50,,took nut to bury,,,
109,-73.9711318790279,40.7701941550273,7G-AM-1010-02,07G,AM,10102018,2,Gray+,True,False,False,False,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9711318790279, 40.7701941550273]}",19,4,19,13,Adult,Gray,,Above Ground,3,,,,,
110,-73.9763243383771,40.7705409315703,5C-PM-1010-13,05C,PM,10102018,13,Gray+White,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9763243383771, 40.7705409315703]}",19,4,19,13,Adult,Gray,White,Above Ground,20,,,,way up a tree!,
111,-73.9651754464439,40.7755181941559,15I-AM-1008-01,15I,AM,10082018,1,Gray+Cinnamon,False,False,True,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9651754464439, 40.7755181941559]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,7,,,,tree,
112,-73.9700100617602,40.7815739959357,19B-PM-1018-01,19B,PM,10182018,1,"Gray+Black, Cinnamon, White",True,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9700100617602, 40.7815739959357]}",19,4,19,13,Adult,Gray,"Black, Cinnamon, White",Above Ground,20,,flying,,,
113,-73.971905618214,40.776238547063,13D-PM-1018-10,13D,PM,10182018,10,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.971905618214, 40.776238547063]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
114,-73.9530040923555,40.7922896176936,36I-PM-1007-10,36I,PM,10072018,10,Gray+White,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9530040923555, 40.7922896176936]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,,stole (found?) an entire sandwich,,,
115,-73.9572093760529,40.7988487300216,41B-AM-1010-06,41B,AM,10102018,6,"Gray+Cinnamon, White",False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9572093760529, 40.798848730021604]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Above Ground,6,,,,,
116,-73.9607746337979,40.7939581069382,35B-AM-1010-01,35B,AM,10102018,1,Gray+,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9607746337979, 40.793958106938206]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,walking w/ something in mouth,,lawn,
117,-73.9566346046453,40.7973923396512,40D-PM-1013-01,40D,PM,10132018,1,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9566346046453, 40.7973923396512]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
118,-73.9592038887673,40.796382675378,38B-PM-1018-02,38B,PM,10182018,2,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9592038887673, 40.796382675378]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,burying nut,,,
119,-73.9511118711108,40.7950813345902,40I-AM-1018-01,40I,AM,10182018,1,Cinnamon+,True,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9511118711108, 40.7950813345902]}",19,4,19,13,Adult,Cinnamon,,Ground Plane,FALSE,,begging,,,
120,-73.9769939796382,40.7729537573035,7B-AM-1008-10,07B,AM,10082018,10,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9769939796382, 40.7729537573035]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
121,-73.9712527809516,40.7763310392591,13D-AM-1014-08,13D,AM,10142018,8,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9712527809516, 40.7763310392591]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,,
122,-73.9671147090087,40.7772624641112,16G-AM-1010-03,16G,AM,10102018,3,Gray+White,False,False,False,False,True,True,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9671147090087, 40.7772624641112]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,was hanging out w/ #2 until i showed up,,,
123,-73.9588660250232,40.7982597947515,40A-AM-1010-03,40A,AM,10102018,3,Gray+Cinnamon,False,False,False,True,True,False,False,False,True,False,False,True,True,"{'type': 'Point', 'coordinates': [-73.9588660250232, 40.7982597947515]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,dog chased,,,bottom of great hill,
124,-73.9651601541795,40.7761841788025,15I-PM-1012-07,15I,PM,10122018,7,Cinnamon+,True,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9651601541795, 40.7761841788025]}",19,4,19,13,Adult,Cinnamon,,Ground Plane,FALSE,,,,,
125,-73.9792155473689,40.7693711799946,3B-PM-1007-11,03B,PM,10072018,11,Gray+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9792155473689, 40.7693711799946]}",19,4,19,13,Adult,Gray,,Above Ground,5,,,,in tree,
126,-73.9664100504436,40.7828778892276,21D-AM-1008-02,21D,AM,10082018,2,Gray+,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9664100504436, 40.7828778892276]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
127,-73.9746229094643,40.7748467061969,10B-PM-1014-05,10B,PM,10142018,5,Gray+White,False,False,False,True,True,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9746229094643, 40.7748467061969]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,avoided people,,,,
128,-73.9705092958892,40.7761092972965,13E-PM-1008-07,13E,PM,10082018,7,Gray+,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9705092958892, 40.7761092972965]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
129,-73.9581655949437,40.7997708190022,41A-PM-1007-06,41A,PM,10072018,6,Black+,True,False,True,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9581655949437, 40.7997708190022]}",19,4,19,13,Adult,Black,,Ground Plane,FALSE,,,,,
130,-73.9755560786227,40.7662992317575,2F-AM-1006-05,02F,AM,10062018,5,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9755560786227, 40.7662992317575]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,curious but shy,,,,
131,-73.9696433533986,40.7828208083804,20B-AM-1007-01,20B,AM,10072018,1,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9696433533986, 40.7828208083804]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,quietly,,,
132,-73.9664711607022,40.787896428768,26A-PM-1006-06,26A,PM,10062018,6,Gray+Cinnamon,False,False,True,False,False,False,False,False,True,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9664711607022, 40.787896428768]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,studying us looking for food,,,Tree 90th left 90th & 89,
133,-73.9575943815564,40.7933755266787,35E-PM-1006-07,35E,PM,10062018,7,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,True,"{'type': 'Point', 'coordinates': [-73.9575943815564, 40.7933755266787]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
134,-73.9694168118643,40.7728877377977,11G-PM-1013-01,11G,PM,10132018,1,Gray+Cinnamon,False,False,True,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9694168118643, 40.7728877377977]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,5,watching me,,,In the Woods/Brush,
135,-73.9528682507794,40.7925807808307,36I-PM-1007-13,36I,PM,10072018,13,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,True,True,False,False,"{'type': 'Point', 'coordinates': [-73.9528682507794, 40.7925807808307]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
136,-73.9782417115139,40.7724665036447,7A-AM-1006-01,07A,AM,10062018,1,Gray+White,False,False,False,False,True,False,True,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9782417115139, 40.7724665036447]}",19,4,19,13,Adult,Gray,White,Above Ground,10,looked at us,,,in tree,
137,-73.9721442939797,40.7700750802317,7G-PM-1018-03,07G,PM,10182018,3,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9721442939797, 40.7700750802317]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
138,-73.969847380865,40.7769884612305,14E-AM-1008-05,14E,AM,10082018,5,Gray+,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.969847380865, 40.7769884612305]}",19,4,19,13,Adult,Gray,,Above Ground,25,,nest building,,,
139,-73.9768652785664,40.7684838168207,3D-PM-1010-03,03D,PM,10102018,3,Cinnamon+White,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.97686527856641, 40.7684838168207]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,,
140,-73.9590992841423,40.793758098573,35D-PM-1013-09,35D,PM,10132018,9,Gray+White,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9590992841423, 40.793758098573]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
141,-73.9724063986771,40.7705711897977,7F-PM-1012-01,07F,PM,10122018,1,Gray+,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9724063986771, 40.7705711897977]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
142,-73.9661361310677,40.7787872561177,18G-PM-1013-01,18G,PM,10132018,1,Gray+White,False,False,False,True,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9661361310677, 40.7787872561177]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,burying,,,
143,-73.9730750601212,40.7701304211944,6F-PM-1008-01,06F,PM,10082018,1,Gray+Cinnamon,False,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9730750601212, 40.7701304211944]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,10,,,,,
144,-73.971970670614,40.7720868124544,9F-AM-1013-04,09F,AM,10132018,4,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.971970670614, 40.7720868124544]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
145,-73.95621174551,40.7951044378207,38E-AM-1010-09,38E,AM,10102018,9,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.95621174551, 40.7951044378207]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
146,-73.9564023626619,40.7905423546155,33G-AM-1013-02,33G,AM,10132018,2,Gray+,False,False,True,False,False,False,False,False,False,False,False,True,True,"{'type': 'Point', 'coordinates': [-73.9564023626619, 40.7905423546155]}",19,4,19,13,Adult,Gray,,Above Ground,13,,,,shelter in hole in tree,
147,-73.9532620128307,40.7952475548048,39G-AM-1018-01,39G,AM,10182018,1,Gray+Cinnamon,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9532620128307, 40.7952475548048]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,dead (something ran over it),,,
148,-73.9576349321357,40.7904409912437,32G-PM-1013-03,32G,PM,10132018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9576349321357, 40.7904409912437]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,Cinnamon belly,,
149,-73.9763430829342,40.7686351097159,4D-PM-1008-11,04D,PM,10082018,11,"Cinnamon+Gray, White",False,True,False,False,False,True,False,False,True,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9763430829342, 40.7686351097159]}",19,4,19,13,Adult,Cinnamon,"Gray, White",Above Ground,3,,chased #12,,on tree facing downward,
150,-73.9714789136757,40.7694886645194,6H-AM-1008-01,06H,AM,10082018,1,"Cinnamon+Gray, White",False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9714789136757, 40.7694886645194]}",19,4,19,13,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,,,,
151,-73.9755133710665,40.7697883435981,5E-AM-1008-08,05E,AM,10082018,8,Gray+,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9755133710665, 40.7697883435981]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
