cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,susp_race,susp_sex,susp_age_group,transit_district,station_name,hadevelopt
535900387,2006-05-02T00:00:00.000,01:30:00,47.0,2006-05-02T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1024124.0,260409.0,40.881354906,-73.855805437,"{'latitude': '40.881354906', 'longitude': '-73.855805437'}",PATROL BORO BRONX,25-44,WHITE,M,11607.0,29.0,5.0,2.0,30.0,,,INSIDE,,,,,,
692205120,2011-08-16T00:00:00.000,15:00:00,83.0,2011-08-16T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1007029.0,194227.0,40.699763917,-73.917850338,"{'latitude': '40.699763917', 'longitude': '-73.917850338'}",,UNKNOWN,ASIAN / PACIFIC ISLANDER,F,13828.0,42.0,2.0,37.0,53.0,,,INSIDE,,,,,,
586829585,2008-07-18T00:00:00.000,03:30:00,52.0,2008-07-18T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1012469.0,255375.0,40.867583094,-73.897974475,"{'latitude': '40.867583094', 'longitude': '-73.897974475'}",PATROL BORO BRONX,25-44,WHITE,F,11606.0,24.0,5.0,29.0,34.0,,,FRONT OF,,,,,,
342582473,2008-08-21T00:00:00.000,22:00:00,32.0,2008-08-21T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1000999.0,234464.0,40.810217695,-73.939496942,"{'latitude': '40.810217695', 'longitude': '-73.939496942'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13095.0,18.0,4.0,36.0,20.0,,,,,,,,,
724969541,2006-04-22T00:00:00.000,15:45:00,14.0,2006-04-22T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,D,,,,,,2006-04-22T00:00:00.000,18:26:00,INSIDE,,,,,,
499296571,2006-04-18T00:00:00.000,22:00:00,71.0,2006-04-18T00:00:00.000,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,<18,BLACK,M,,,,,,,,INSIDE,,,,,,
710929372,2006-04-29T00:00:00.000,00:11:00,108.0,2006-04-29T00:00:00.000,113,FORGERY,725.0,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,,UNKNOWN,E,,,,,,,,,,,,,,
496908106,2006-04-29T00:00:00.000,02:00:00,68.0,2006-04-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,<18,ASIAN / PACIFIC ISLANDER,M,,,,,,,,INSIDE,,,,,,
160812563,2006-04-21T00:00:00.000,11:00:00,28.0,2006-04-21T00:00:00.000,341,PETIT LARCENY,301.0,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,MANHATTAN,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,25-44,BLACK,F,,,,,,2006-04-21T00:00:00.000,11:05:00,INSIDE,,,,,,
197212316,2006-04-21T00:00:00.000,16:10:00,114.0,2006-04-21T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,,UNKNOWN,D,,,,,,2006-04-21T00:00:00.000,16:34:00,INSIDE,,,,,,
650716439,2009-02-08T00:00:00.000,00:27:00,41.0,2009-02-08T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1012519.0,238408.0,40.821013516,-73.897865222,"{'latitude': '40.821013516', 'longitude': '-73.897865222'}",PATROL BORO BRONX,,UNKNOWN,E,10937.0,8.0,5.0,43.0,24.0,,,,,,,,,
245874138,2006-04-20T00:00:00.000,19:03:00,120.0,2006-04-20T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO STATEN ISLAND,25-44,WHITE,F,,,,,,,,FRONT OF,WHITE,F,,,,
234533783,2006-09-13T00:00:00.000,09:40:00,77.0,2006-09-13T00:00:00.000,113,FORGERY,725.0,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,992009.0,186411.0,40.678336705,-73.972028068,"{'latitude': '40.678336705', 'longitude': '-73.972028068'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13829.0,16.0,2.0,48.0,50.0,,,,,,,,,
671915911,2006-04-22T00:00:00.000,16:55:00,28.0,2006-04-22T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,CHAIN STORE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,,UNKNOWN,D,,,,,,2006-04-22T00:00:00.000,17:01:00,INSIDE,,,,,,
991047515,2010-05-21T00:00:00.000,19:30:00,52.0,2010-05-21T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1015747.0,257403.0,40.873138242,-73.886113208,"{'latitude': '40.873138242', 'longitude': '-73.886113208'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,24.0,5.0,40.0,34.0,2010-05-21T00:00:00.000,19:40:00,FRONT OF,,,,,,
426424540,2008-09-28T00:00:00.000,19:12:00,52.0,2008-09-28T00:00:00.000,117,DANGEROUS DRUGS,502.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1013406.0,254060.0,40.863970775,-73.894592436,"{'latitude': '40.863970775', 'longitude': '-73.894592436'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,24.0,5.0,22.0,34.0,,,,,,,,,
731014772,2006-04-14T00:00:00.000,16:00:00,52.0,2006-04-17T00:00:00.000,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,,UNKNOWN,F,,,,,,2006-04-16T00:00:00.000,22:00:00,FRONT OF,,,,,,
558770591,2006-04-15T00:00:00.000,23:51:00,69.0,2006-04-16T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,,UNKNOWN,M,,,,,,2006-04-16T00:00:00.000,00:01:00,FRONT OF,,,,,,
208689073,2006-04-26T00:00:00.000,01:50:00,23.0,2006-04-26T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,,UNKNOWN,F,,,,,,,,INSIDE,,,,,,
930387972,2006-04-18T00:00:00.000,11:15:00,77.0,2006-04-18T00:00:00.000,126,MISCELLANEOUS PENAL LAW,117.0,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,25-44,BLACK,M,,,,,,,,FRONT OF,,,,,,
738952016,2006-07-27T00:00:00.000,00:01:00,60.0,2006-08-10T00:00:00.000,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,985306.0,148423.0,40.574070952,-73.996200205,"{'latitude': '40.574070952', 'longitude': '-73.996200205'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,18184.0,21.0,2.0,45.0,35.0,,,INSIDE,UNKNOWN,,,,,
723873721,2010-09-29T00:00:00.000,08:10:00,44.0,2010-09-29T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1009261.0,242513.0,40.832290393,-73.909621103,"{'latitude': '40.832290393', 'longitude': '-73.909621103'}",PATROL BORO BRONX,,UNKNOWN,E,10934.0,50.0,5.0,42.0,27.0,,,,,,,,,
999674356,2006-02-28T00:00:00.000,09:00:00,90.0,2006-04-27T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,F,,,,,,2006-04-27T00:00:00.000,08:28:00,FRONT OF,BLACK,M,,,,
919354218,2009-04-25T00:00:00.000,15:45:00,73.0,2009-04-25T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1010737.0,184091.0,40.671932606,-73.90451751,"{'latitude': '40.671932606', 'longitude': '-73.90451751'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17614.0,55.0,2.0,37.0,46.0,,,,,,,,,
474876139,2006-04-20T00:00:00.000,16:00:00,14.0,2006-04-20T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,CHAIN STORE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,D,,,,,,2006-04-20T00:00:00.000,16:00:00,INSIDE,,,,,,
336128736,2011-07-18T00:00:00.000,03:30:00,40.0,2011-07-18T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1004745.0,236003.0,40.814433925,-73.925960104,"{'latitude': '40.814433925', 'longitude': '-73.925960104'}",PATROL BORO BRONX,,UNKNOWN,M,10929.0,49.0,5.0,35.0,23.0,,,,,,,,,
307665614,2006-04-18T00:00:00.000,21:45:00,113.0,2006-04-19T00:00:00.000,126,,748.0,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS SOUTH,45-64,BLACK,M,,,,,,2006-04-18T00:00:00.000,23:00:00,FRONT OF,,,,,,
493947661,2008-05-27T00:00:00.000,20:00:00,49.0,2008-05-27T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1021752.0,245738.0,40.84109787,-73.864465354,"{'latitude': '40.84109787', 'longitude': '-73.864465354'}",PATROL BORO BRONX,25-44,BLACK,M,11271.0,59.0,5.0,12.0,32.0,,,,,,,,,
320451842,2008-08-05T00:00:00.000,04:15:00,43.0,2008-08-05T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1023770.0,244142.0,40.836708519,-73.857181511,"{'latitude': '40.836708519', 'longitude': '-73.857181511'}",PATROL BORO BRONX,45-64,BLACK,M,11271.0,58.0,5.0,31.0,26.0,,,FRONT OF,,,,,,
918248949,2011-05-19T00:00:00.000,16:00:00,84.0,2011-05-21T00:00:00.000,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0.0,NA,NA,987759.0,191193.0,40.691464909,-73.987348023,"{'latitude': '40.691464909', 'longitude': '-73.987348023'}",PATROL BORO BKLYN NORTH,65+,WHITE,F,16865.0,68.0,2.0,38.0,54.0,,,,,,,,,
284942954,2006-04-29T00:00:00.000,14:00:00,42.0,2006-04-30T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,<18,BLACK HISPANIC,F,,,,,,2006-04-29T00:00:00.000,23:20:00,INSIDE,,,,,,
507565098,2010-06-04T00:00:00.000,21:45:00,75.0,2010-06-05T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1016799.0,176736.0,40.651724558,-73.882699919,"{'latitude': '40.651724558', 'longitude': '-73.882699919'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13830.0,45.0,2.0,25.0,47.0,,,,,,,,,
801671811,2010-09-11T00:00:00.000,22:00:00,23.0,2010-09-11T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,NA,NA,999833.0,228147.0,40.792881393,-73.943723688,"{'latitude': '40.792881393', 'longitude': '-73.943723688'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12426.0,7.0,4.0,35.0,14.0,,,,,,,,,
832600681,2006-04-26T00:00:00.000,10:25:00,33.0,2006-04-26T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,,WHITE HISPANIC,F,,,,,,,,FRONT OF,UNKNOWN,,,,,
970993184,2010-06-05T00:00:00.000,02:30:00,75.0,2010-06-05T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1016108.0,177632.0,40.654186394,-73.88518594,"{'latitude': '40.654186394', 'longitude': '-73.88518594'}",PATROL BORO BKLYN NORTH,45-64,BLACK,F,17214.0,45.0,2.0,25.0,47.0,,,INSIDE,,,,,,
171212199,2010-08-01T00:00:00.000,23:59:00,47.0,2010-08-02T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1029929.0,259221.0,40.878066084,-73.834821011,"{'latitude': '40.878066084', 'longitude': '-73.834821011'}",PATROL BORO BRONX,45-64,BLACK,F,12344.0,29.0,5.0,2.0,30.0,,,,,,,,,
673803068,2007-07-08T00:00:00.000,17:10:00,43.0,2007-07-08T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1023870.0,242389.0,40.831896596,-73.856830478,"{'latitude': '40.831896596', 'longitude': '-73.856830478'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,,,,,,,
271903878,2006-04-18T00:00:00.000,18:30:00,79.0,2006-04-19T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,25-44,BLACK,F,,,,,,2006-04-18T00:00:00.000,18:45:00,FRONT OF,BLACK,M,25-44,,,
741628351,2011-07-10T00:00:00.000,11:00:00,73.0,2011-07-10T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1010145.0,180217.0,40.661301092,-73.906666511,"{'latitude': '40.661301092', 'longitude': '-73.906666511'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17614.0,55.0,2.0,25.0,46.0,,,,BLACK,M,45-64,,,
408883462,2007-04-07T00:00:00.000,19:50:00,19.0,2007-04-07T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,995334.0,220552.0,40.77204192,-73.959984283,"{'latitude': '40.77204192', 'longitude': '-73.959984283'}",PATROL BORO MAN NORTH,18-24,WHITE,M,12083.0,23.0,4.0,51.0,11.0,,,FRONT OF,BLACK,M,,,,
209812869,2006-04-13T00:00:00.000,04:00:00,46.0,2006-04-13T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,25-44,BLACK HISPANIC,M,,,,,,,,INSIDE,WHITE HISPANIC,F,25-44,,,
243508281,2006-04-17T00:00:00.000,20:30:00,32.0,2006-04-19T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,HOSPITAL,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,25-44,BLACK,F,,,,,,2006-04-17T00:00:00.000,23:00:00,FRONT OF,BLACK,M,,,,
220613828,2006-04-19T00:00:00.000,00:40:00,52.0,2006-04-19T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,,WHITE HISPANIC,F,,,,,,2006-04-19T00:00:00.000,01:00:00,FRONT OF,WHITE HISPANIC,F,,,,
579486626,2009-10-30T00:00:00.000,18:30:00,49.0,2009-10-30T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1025424.0,250576.0,40.85436038,-73.851164684,"{'latitude': '40.85436038', 'longitude': '-73.851164684'}",PATROL BORO BRONX,,WHITE,F,11270.0,59.0,5.0,12.0,32.0,,,OPPOSITE OF,,,,,,
578472072,2009-02-06T00:00:00.000,13:45:00,40.0,2009-02-06T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007684.0,235949.0,40.814278403,-73.915342708,"{'latitude': '40.814278403', 'longitude': '-73.915342708'}",PATROL BORO BRONX,,UNKNOWN,E,10933.0,49.0,5.0,35.0,23.0,,,,,,,,,
993860992,2007-01-09T00:00:00.000,16:00:00,47.0,2007-01-09T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1030898.0,262777.0,40.88782111,-73.831292241,"{'latitude': '40.88782111', 'longitude': '-73.831292241'}",PATROL BORO BRONX,,UNKNOWN,E,11275.0,29.0,5.0,2.0,30.0,,,,,,,,,
365868541,2010-02-10T00:00:00.000,18:58:00,42.0,2010-02-11T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",ATTEMPTED,FELONY,BRONX,RESIDENCE - APT. HOUSE,OTHER,97.0,NA,NA,1013557.0,242694.0,40.832773975,-73.894096197,"{'latitude': '40.832773975', 'longitude': '-73.894096197'}",PATROL BORO BRONX,,UNKNOWN,D,10937.0,34.0,5.0,43.0,25.0,,,INSIDE,,,,,,
894609665,2008-12-28T00:00:00.000,00:10:00,48.0,2008-12-28T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1014373.0,247302.0,40.845418843,-73.891126766,"{'latitude': '40.845418843', 'longitude': '-73.891126766'}",PATROL BORO BRONX,,UNKNOWN,E,10935.0,35.0,5.0,43.0,31.0,,,,,,,,,
247647417,2008-01-24T00:00:00.000,21:00:00,107.0,2008-01-25T00:00:00.000,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,1036790.0,205267.0,40.729939364,-73.810433142,"{'latitude': '40.729939364', 'longitude': '-73.810433142'}",PATROL BORO QUEENS SOUTH,18-24,WHITE,F,14507.0,25.0,3.0,24.0,65.0,2008-01-24T00:00:00.000,23:00:00,,BLACK,M,,,,
404233448,2006-12-23T00:00:00.000,20:30:00,43.0,2007-01-04T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1024195.0,243786.0,40.835729491,-73.85564774,"{'latitude': '40.835729491', 'longitude': '-73.85564774'}",PATROL BORO BRONX,25-44,BLACK,F,11271.0,58.0,5.0,31.0,26.0,,,,UNKNOWN,,,,,
840813477,2011-06-19T00:00:00.000,22:00:00,75.0,2011-06-19T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1017536.0,180899.0,40.663148332,-73.88002334,"{'latitude': '40.663148332', 'longitude': '-73.88002334'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17215.0,45.0,2.0,25.0,47.0,,,,,,,,,
237042845,2008-12-09T00:00:00.000,17:30:00,14.0,2008-12-09T00:00:00.000,105,ROBBERY,361.0,"ROBBERY,BANK",COMPLETED,FELONY,MANHATTAN,BANK,N.Y. POLICE DEPT,0.0,NA,NA,988905.0,211586.0,40.747438266,-73.983201457,"{'latitude': '40.747438266', 'longitude': '-73.983201457'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12078.0,11.0,4.0,51.0,8.0,,,INSIDE,WHITE,M,,,,
128197686,2006-03-13T00:00:00.000,12:00:00,33.0,2006-04-18T00:00:00.000,341,PETIT LARCENY,303.0,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,MANHATTAN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,45-64,BLACK,M,,,,,,,,INSIDE,,,,,,
172471734,2009-11-05T00:00:00.000,17:00:00,14.0,2009-11-06T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,HOTEL/MOTEL,N.Y. POLICE DEPT,0.0,NA,NA,987700.0,215734.0,40.758824028,-73.987548199,"{'latitude': '40.758824028', 'longitude': '-73.987548199'}",PATROL BORO MAN SOUTH,45-64,UNKNOWN,M,13094.0,11.0,4.0,10.0,10.0,,,INSIDE,,,,,,
708219010,2007-03-10T00:00:00.000,00:48:00,100.0,2007-08-06T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,QUEENS,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,NA,10122,1037138.0,154271.0,40.58996484,-73.809577511,"{'latitude': '40.58996484', 'longitude': '-73.809577511'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,D,20531.0,51.0,3.0,47.0,58.0,,,INSIDE,,,,,,
102395899,2006-04-20T00:00:00.000,16:30:00,6.0,2006-04-20T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,DRUG STORE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,,UNKNOWN,D,,,,,,2006-04-20T00:00:00.000,16:45:00,INSIDE,,,,,,
534788872,2008-01-07T00:00:00.000,08:00:00,42.0,2008-01-07T00:00:00.000,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1010525.0,242669.0,40.832714898,-73.905052875,"{'latitude': '40.832714898', 'longitude': '-73.905052875'}",PATROL BORO BRONX,,UNKNOWN,F,10934.0,34.0,5.0,42.0,25.0,,,,,,,,,
882296898,2006-01-24T00:00:00.000,00:15:00,47.0,2006-01-24T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1022868.0,256753.0,40.871325911,-73.860368567,"{'latitude': '40.871325911', 'longitude': '-73.860368567'}",PATROL BORO BRONX,45-64,BLACK,F,11607.0,29.0,5.0,2.0,30.0,,,,BLACK,M,,,,
804230553,2006-10-22T00:00:00.000,19:45:00,46.0,2006-10-22T00:00:00.000,117,DANGEROUS DRUGS,512.0,"CONTROLLED SUBSTANCE,SALE 1",COMPLETED,FELONY,BRONX,,N.Y. POLICE DEPT,0.0,NA,NA,1006557.0,248828.0,40.849630466,-73.919371333,"{'latitude': '40.849630466', 'longitude': '-73.919371333'}",PATROL BORO BRONX,,UNKNOWN,E,10931.0,6.0,5.0,29.0,29.0,,,,,,,,,
