,nyc_cooling_tower,bin,address,borough,zip,intended_use,make,model,serial_number,cooling_capacity,cooling_capacity_1,date_registered,latitude,longitude,deleted,location_1,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,date_commissioned,community_board,council_district,census_tract,bbl,nta
499,1000001241,1015244,1370 BROADWAY,MANHATTAN,10018,AIR CONDITIONING,COOL WATER TECHNOLOGIES,RTA250A,1233-09-1,250.0,,2015-08-25T00:00:00.000,40.75179,-73.987158,No,"{'latitude': '40.75179', 'longitude': '-73.987158'}",12080.0,11,4,51,8,2009-05-01T00:00:00.000,5.0,4.0,109.0,1008120049.0,Midtown-Midtown South                                                      
500,1000000869,1000005,1 NEW YORK PLAZA,MANHATTAN,10004,AIR CONDITIONING,EVAPCO,LSTA 5-181,"971776, 971777, 971778, 971779, 9971780",1000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.702153,-74.012021,No,"{'latitude': '40.702153', 'longitude': '-74.012021'}",11725.0,56,4,32,1,1997-04-01T00:00:00.000,1.0,1.0,9.0,1000047501.0,Battery Park City-Lower Manhattan                                          
501,1000000242,1085588,433 EAST 30TH STREET,MANHATTAN,10016,NULL,MARLEY,NULL,240423496B,200.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.741562,-73.97472,No,"{'latitude': '40.741562', 'longitude': '-73.97472'}",12078.0,71,4,51,9,2012-03-11T00:00:00.000,6.0,4.0,62.0,1009627501.0,Murray Hill-Kips Bay                                                       
502,1000000526,4052811,118-35 QUEENS BLVD,QUEENS,11375,NULL,BALTIMORE AIRCOIL COMPANY (BAC),33245A2,U013433501,18000000.0,BTU/HR,2015-08-20T00:00:00.000,40.715256,-73.830624,No,"{'latitude': '40.715256', 'longitude': '-73.830624'}",14786.0,40,3,28,70,2002-05-28T00:00:00.000,6.0,29.0,75701.0,4022700041.0,Forest Hills                                                               
503,1000000912,1019090,303 LEXINGTON AVENUE,MANHATTAN,10016,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3269,94400367,300.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.748349,-73.977866,No,"{'latitude': '40.748349', 'longitude': '-73.977866'}",12078.0,71,4,51,9,,6.0,4.0,80.0,1008930025.0,Murray Hill-Kips Bay                                                       
504,1000000039,1001289,100 GOLD STREET,MANHATTAN,10038,NULL,EVAPCO,NULL,10 - 380353,,,2015-08-12T00:00:00.000,40.710103,-74.003243,No,"{'latitude': '40.710103', 'longitude': '-74.003243'}",13096.0,56,4,32,1,,1.0,1.0,1501.0,1000940025.0,Battery Park City-Lower Manhattan                                          
505,1000000061,3002558,210 JORALEMON STREET,BROOKLYN,11201,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTO-1020-PS,V012891501,1500.0,,2015-08-12T00:00:00.000,40.692135,-73.990531,No,"{'latitude': '40.692135', 'longitude': '-73.990531'}",16865.0,68,2,38,54,2005-05-02T00:00:00.000,2.0,33.0,9.0,3002667501.0,Brooklyn Heights-Cobble Hill                                               
506,1000001055,1034195,1100 6TH AVE,MANHATTAN,10036,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),VXT-1200CS,U096361801,18000000.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.75486,-73.983447,No,"{'latitude': '40.75486', 'longitude': '-73.983447'}",10094.0,11,4,51,8,2009-09-02T00:00:00.000,5.0,4.0,96.0,1012580001.0,Midtown-Midtown South                                                      
507,1000000977,1046257,1334 YORK AVE,MANHATTAN,10021,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),VT1-1335-SCSX,97123181,1335.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.766303,-73.95355,No,"{'latitude': '40.766303', 'longitude': '-73.95355'}",12083.0,23,4,1,11,1999-01-01T00:00:00.000,8.0,5.0,124.0,1014830001.0,Lenox Hill-Roosevelt Island                                                
508,1000000381,1087131,1200 YORK AVE.,MANHATTAN,10065,CONDENSATE WATER,MARLEY,NC SERIES,NC632-1-421-91,15.6,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.762076,-73.956796,No,"{'latitude': '40.762076', 'longitude': '-73.956796'}",10090.0,23,4,1,11,1992-08-01T00:00:00.000,8.0,5.0,116.0,1014800010.0,Lenox Hill-Roosevelt Island                                                
509,1000000924,1043868,215 EAST 64TH STREET,MANHATTAN,10065,NULL,MARLEY,NC8030,006155-A1-NC8301BG-09,250.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.76441,-73.963085,No,"{'latitude': '40.76441', 'longitude': '-73.963085'}",10090.0,23,4,51,11,,8.0,4.0,118.0,1014190010.0,Lenox Hill-Roosevelt Island                                                
510,1000001095,1085401,450 W 33RD ST,MANHATTAN,10001,AIR CONDITIONING,MARLEY,MD5010SLF2LCMF,"MD10098560-A1, MD10098560-A2",800.0,,2015-08-24T00:00:00.000,40.753364,-73.999567,No,"{'latitude': '40.753364', 'longitude': '-73.999567'}",11722.0,12,4,10,6,2015-01-01T00:00:00.000,4.0,3.0,103.0,1007299001.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
511,1000001037,1015266,1400 BROADWAY,MANHATTAN,10018,AIR CONDITIONING,CARRIER,VTL-126,U040567701,125.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.752879,-73.986703,No,"{'latitude': '40.752879', 'longitude': '-73.986703'}",12080.0,11,4,51,8,2010-05-01T00:00:00.000,5.0,4.0,113.0,1008140019.0,Midtown-Midtown South                                                      
512,1000000722,3327710,410 WINTHROP AVE,BROOKLYN,11203,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),3455A-2,U066002201,224500.0,BTU/HR,2015-08-20T00:00:00.000,40.656797,-73.946391,No,"{'latitude': '40.656797', 'longitude': '-73.946391'}",16866.0,17,2,11,44,2010-01-01T00:00:00.000,9.0,40.0,808.0,3048290001.0,Prospect Lefferts Gardens-Wingate                                          
513,1000000890,1036152,122 E 42ND STREET,MANHATTAN,10017,NULL,MARLEY,493B,808524,504000.0,,2015-08-21T00:00:00.000,40.75122,-73.976677,No,"{'latitude': '40.75122', 'longitude': '-73.976677'}",12079.0,11,4,51,8,,5.0,4.0,80.0,1012960014.0,Murray Hill-Kips Bay                                                       
514,1000000724,4442432,158-02 GOETHALS AVENUE,QUEENS,11432,REFRIGERATION,EVAPCO,LSTA-463,994866,30.0,,2015-08-20T00:00:00.000,40.718343,-73.808145,No,"{'latitude': '40.718343', 'longitude': '-73.808145'}",24340.0,25,3,24,65,2000-01-01T00:00:00.000,8.0,24.0,1267.0,4068580001.0,Pomonok-Flushing Heights-Hillcrest                                         
515,1000000386,1036195,730 THIRD AVENUE,MANHATTAN,10017,AIR CONDITIONING,MARLEY,MHF705K124G-1BSB-10,1000019944-b-1,270.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.753132,-73.973352,No,"{'latitude': '40.753132', 'longitude': '-73.973352'}",12079.0,71,4,51,9,2010-04-01T00:00:00.000,6.0,4.0,92.0,1013000033.0,Turtle Bay-East Midtown                                                    
516,1000001188,1035732,390 PARK AVENUE,MANHATTAN,10022,NULL,MARLEY,8809,8809-1-8882-80A & B,1460.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.75959,-73.972873,No,"{'latitude': '40.75959', 'longitude': '-73.972873'}",12419.0,11,4,51,10,1980-04-01T00:00:00.000,5.0,4.0,102.0,1012890036.0,Midtown-Midtown South                                                      
517,1000000077,1082757,253 BROADWAY,MANHATTAN,10007,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTL-079,U094926101,,,2015-08-12T00:00:00.000,40.713432,-74.007409,No,"{'latitude': '40.713432', 'longitude': '-74.007409'}",11728.0,56,4,32,1,,1.0,1.0,21.0,1001347501.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
518,1000000139,1083846,200 CENTRAL PARK WEST,MANHATTAN,10024,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VT1-600,UO53804302,600.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.781354,-73.97406,No,"{'latitude': '40.781354', 'longitude': '-73.97406'}",12421.0,20,4,19,12,,7.0,6.0,165.0,1011300001.0,Upper West Side                                                            
519,1000000376,1087131,1200 YORK AVE.,MANHATTAN,10065,NULL,NULL,FXV-L421X,U024866201,0.7,,2015-08-19T00:00:00.000,40.762076,-73.956796,No,"{'latitude': '40.762076', 'longitude': '-73.956796'}",10090.0,23,4,1,11,1992-08-01T00:00:00.000,8.0,5.0,116.0,1014800010.0,Lenox Hill-Roosevelt Island                                                
520,1000000259,1040762,645 MADISON AVE,MANHATTAN,10022,NULL,MARLEY,255414-A1,AV61002,400.0,REFRIGERATION TONS,2015-08-18T00:00:00.000,40.76398,-73.970836,No,"{'latitude': '40.76398', 'longitude': '-73.970836'}",12419.0,23,4,51,11,2005-10-11T00:00:00.000,8.0,4.0,11401.0,1013740049.0,Upper East Side-Carnegie Hill                                              
521,1000000689,1036149,630 3RD AVENUE,MANHATTAN,10017,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,84-4813,17000000.0,BTU/HR,2015-08-20T00:00:00.000,40.750012,-73.9754,No,"{'latitude': '40.750012', 'longitude': '-73.9754'}",12079.0,71,4,51,9,,6.0,4.0,80.0,1012950040.0,Murray Hill-Kips Bay                                                       
522,1000000337,1036186,237 PARK AVENUE,MANHATTAN,10017,,BALTIMORE AIRCOIL COMPANY (BAC),2433BSST,80-7359,61020.0,BTU/HR,2015-08-18T00:00:00.000,40.753915,-73.974969,No,"{'latitude': '40.753915', 'longitude': '-73.974969'}",12079.0,11,4,51,10,1980-06-13T00:00:00.000,5.0,4.0,92.0,1013000014.0,Turtle Bay-East Midtown                                                    
523,1000000044,1001394,1 CENTRE STREET,MANHATTAN,10007,NULL,EVAPCO,USS-29-821,T030294,555.53,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.712974,-74.003676,No,"{'latitude': '40.712974', 'longitude': '-74.003676'}",11728.0,56,4,32,2,,1.0,1.0,29.0,1001210001.0,Chinatown                                                                  
524,1000000537,1038517,875 3RD AVE,MANHATTAN,10022,AIR CONDITIONING,MARLEY,HC8307K2CSK,205736mc8307122csk1,2000.0,,2015-08-20T00:00:00.000,40.757218,-73.969196,No,"{'latitude': '40.757218', 'longitude': '-73.969196'}",12419.0,71,4,51,9,2000-01-01T00:00:00.000,6.0,4.0,98.0,1013260001.0,Turtle Bay-East Midtown                                                    
525,1000000791,1053499,55 WEST 125TH STREET,MANHATTAN,10027,NULL,MARLEY,8613,177173MRP2 & 177073MRP2,115600.0,BTU/HR,2015-08-21T00:00:00.000,40.807525,-73.944111,No,"{'latitude': '40.807525', 'longitude': '-73.944111'}",12424.0,18,4,36,18,,10.0,9.0,200.0,1017230010.0,Central Harlem South                                                       
526,1000000090,2002704,215 E. 161ST STREET,BRONX,10451,,EVAPCO,USS212-624,10-395305,,,2015-08-12T00:00:00.000,40.826675,-73.920297,No,"{'latitude': '40.826675', 'longitude': '-73.920297'}",10929.0,50,5,42,27,,4.0,16.0,18302.0,2024540001.0,East Concourse-Concourse Village                                           
527,1000000515,5106523,355 BARD AVE,STATEN ISLAND,10310,NULL,EVAPCO,AT29924,T020775,500.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.635877,-74.10556,No,"{'latitude': '40.635877', 'longitude': '-74.10556'}",10697.0,4,1,13,74,,1.0,49.0,67.0,5001020001.0,New Brighton-Silver Lake                                                   
528,1000000022,2095200,3975 SEDGWICK AVENUE,BRONX,10463,NULL,NULL,452-1,771-67,800000.0,,2015-08-11T00:00:00.000,40.883327,-73.889143,No,"{'latitude': '40.883327', 'longitude': '-73.889143'}",11272.0,48,5,40,33,,8.0,11.0,281.0,2032520052.0,Van Cortlandt Village                                                      
529,1000000570,1034346,50 W 47TH STREET,MANHATTAN,10036,NULL,EVAPCO,AT-228-0824,11-415354,3610.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.757185,-73.980826,No,"{'latitude': '40.757185', 'longitude': '-73.980826'}",13094.0,11,4,51,10,2012-11-12T00:00:00.000,5.0,4.0,96.0,1012627502.0,Midtown-Midtown South                                                      
530,1000001160,1069581,120 W 45TH ST,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),S3000326925,87101885,1500.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.75711,-73.983941,No,"{'latitude': '40.75711', 'longitude': '-73.983941'}",13094.0,11,4,51,8,,5.0,4.0,119.0,1009970041.0,Midtown-Midtown South                                                      
531,1000000505,1022578,136 WEST 42ND STREET,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),PT2-0709A-1K2,U134887806-01-01,200.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.75519,-73.985652,No,"{'latitude': '40.75519', 'longitude': '-73.985652'}",13094.0,11,4,51,8,2014-09-01T00:00:00.000,5.0,4.0,113.0,1009947503.0,Midtown-Midtown South                                                      
532,1000000072,4206522,125-01 QUEENS BOULEVARD,QUEENS,11415,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3654-2C,90400240,,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.71285,-73.825522,No,"{'latitude': '40.71285', 'longitude': '-73.825522'}",24011.0,46,3,28,60,,9.0,29.0,216.0,4096530001.0,Kew Gardens                                                                
533,1000000717,3327714,541 CLARKSON AVENUE,BROOKLYN,11203,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),3970A,U040305701,1000.0,,2015-08-20T00:00:00.000,40.657016,-73.943309,No,"{'latitude': '40.657016', 'longitude': '-73.943309'}",16866.0,17,2,11,44,2006-01-01T00:00:00.000,9.0,40.0,808.0,3048290001.0,Prospect Lefferts Gardens-Wingate                                          
534,1000000424,3042010,2071 FULTON STREET,BROOKLYN,11233,NULL,EVAPCO,ATWB43F6Z,10-379594,0.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.678569,-73.910124,No,"{'latitude': '40.678569', 'longitude': '-73.910124'}",13516.0,55,2,37,46,2011-07-01T00:00:00.000,16.0,37.0,369.0,3015420009.0,Ocean Hill                                                                 
535,1000000757,1010356,570 WASHINGTON ST,MANHATTAN,10014,,MARLEY,NC7021CS,062558-003-94A,9000000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.728575,-74.009983,No,"{'latitude': '40.728575', 'longitude': '-74.009983'}",12077.0,57,4,10,1,1995-03-01T00:00:00.000,2.0,3.0,69.0,1005960001.0,West Village                                                               
536,1000000995,1000020,17 STATE ST,MANHATTAN,10004,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,"VXT-315-WC, SER.#86-9231",1575.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.702892,-74.013878,No,"{'latitude': '40.702892', 'longitude': '-74.013878'}",11725.0,56,4,32,1,,1.0,1.0,9.0,1000090014.0,Battery Park City-Lower Manhattan                                          
537,1000000178,1016907,404 PARK AVENUE SOUTH,MANHATTAN,10016,NULL,BALTIMORE AIRCOIL COMPANY (BAC),PT2-0709A-1K2,U134864601-01,43910.0,CFM,2015-08-17T00:00:00.000,40.743621,-73.984229,No,"{'latitude': '40.743621', 'longitude': '-73.984229'}",12078.0,11,4,50,7,,5.0,2.0,74.0,1008587502.0,Midtown-Midtown South                                                      
538,1000000893,1039972,1011 FIRST AVE,MANHATTAN,10022,AIR CONDITIONING,MARLEY,AQUA COOLER,6360623,60.0,,2015-08-21T00:00:00.000,40.757496,-73.964045,No,"{'latitude': '40.757496', 'longitude': '-73.964045'}",12419.0,71,4,1,9,1973-01-01T00:00:00.000,6.0,5.0,108.0,1013480023.0,Turtle Bay-East Midtown                                                    
539,1000000631,4023320,90-10 GRAND CENTRAL PKWY,QUEENS,11369,NULL,EVAPCO,AT 29 124,8 332412,500.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.769046,-73.879322,No,"{'latitude': '40.769046', 'longitude': '-73.879322'}",14511.0,65,3,4,73,2008-07-17T00:00:00.000,3.0,22.0,347.0,4010680001.0,Jackson Heights                                                            
540,1000000067,4052812,120-55 QUEENS BOULEVARD,QUEENS,11415,NULL,MARLEY,NULL,209843-A1,,,2015-08-12T00:00:00.000,40.714006,-73.827997,No,"{'latitude': '40.714006', 'longitude': '-73.827997'}",24333.0,46,3,28,60,,9.0,29.0,216.0,4022740002.0,Kew Gardens                                                                
541,1000000593,4000542,23-02 49TH AVENUE,QUEENS,11101,NULL,BALTIMORE AIRCOIL COMPANY (BAC),151602,USA000089701,300.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.741504,-73.945953,No,"{'latitude': '40.741504', 'longitude': '-73.945953'}",16858.0,53,3,33,66,1999-08-27T00:00:00.000,2.0,26.0,1.0,4000710124.0,Hunters Point-Sunnyside-West Maspeth                                       
542,1000000451,1035454,444 MADISON AVENUE,MANHATTAN,10022,AIR CONDITIONING,MARLEY,SPX,825997-A2MCW90174908,400.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.75759,-73.976105,No,"{'latitude': '40.75759', 'longitude': '-73.976105'}",12419.0,11,4,51,10,2008-04-01T00:00:00.000,5.0,4.0,102.0,1012850015.0,Midtown-Midtown South                                                      
543,1000000308,1082494,330 WEST 58TH STREET,MANHATTAN,10019,NULL,EVAPCO,AT-12-524B,T000200,4980000.0,BTU/HR,2015-08-18T00:00:00.000,40.767516,-73.983675,No,"{'latitude': '40.767516', 'longitude': '-73.983675'}",12081.0,12,4,10,10,,4.0,3.0,139.0,1010480020.0,Clinton                                                                    
544,1000001139,1088698,21 E 1ST STREET,MANHATTAN,10003,AIR CONDITIONING,EVAPCO,UT19-114,12-51221,15000.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.724189,-73.99124,No,"{'latitude': '40.724189', 'longitude': '-73.99124'}",11724.0,70,4,50,5,2015-08-12T00:00:00.000,3.0,2.0,3602.0,1004567501.0,East Village                                                               
545,1000001012,1013553,330 WEST 34TH STREET,MANHATTAN,10001,NULL,EVAPCO,AT-112-518,T010149,825.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.752597,-73.995506,No,"{'latitude': '40.752597', 'longitude': '-73.995506'}",11722.0,12,4,10,8,2014-05-01T00:00:00.000,4.0,3.0,103.0,1007570054.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
546,1000000230,1022549,660 1ST AVE,MANHATTAN,10016,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VF103621LHX,V038015901 & V038015902,250.0,,2015-08-17T00:00:00.000,40.74596,-73.971468,No,"{'latitude': '40.74596', 'longitude': '-73.971468'}",12078.0,71,4,51,9,2003-11-02T00:00:00.000,6.0,4.0,8601.0,1009690005.0,Turtle Bay-East Midtown                                                    
547,1000000880,1044734,300 EAST 66TH STREET,MANHATTAN,10065,NULL,MARLEY,NC8309HL2BM,810395-A1,8400000.0,BTU/HR,2015-08-21T00:00:00.000,40.764544,-73.961067,No,"{'latitude': '40.764544', 'longitude': '-73.961067'}",10090.0,23,4,1,11,,8.0,5.0,118.0,1014400049.0,Lenox Hill-Roosevelt Island                                                
548,1000001177,1089384,200 BROADWAY,MANHATTAN,10038,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,U110283820,,BTU/HR,2015-08-24T00:00:00.000,40.710399,-74.008971,No,"{'latitude': '40.710399', 'longitude': '-74.008971'}",13096.0,56,4,32,1,,1.0,1.0,1502.0,1000790015.0,Battery Park City-Lower Manhattan                                          
549,1000000467,1000804,45 BROADWAY,MANHATTAN,10006,NULL,NULL,,4107033721,1500.0,,2015-08-19T00:00:00.000,40.706542,-74.013266,No,"{'latitude': '40.706542', 'longitude': '-74.013266'}",11727.0,56,4,32,1,,1.0,1.0,13.0,1000200009.0,Battery Park City-Lower Manhattan                                          
550,1000000681,4542270,197 JFK AIRPORT BUILDING,QUEENS,11430,NULL,NULL,VT1 560 OC,92100626,84000000.0,,2015-08-20T00:00:00.000,40.654995,-73.771301,No,"{'latitude': '40.654995', 'longitude': '-73.771301'}",24339.0,64,3,46,71,,83.0,28.0,716.0,4142600001.0,Airport                                                                    
551,1000000105,3002559,250 JORALEMON STREET,BROOKLYN,11201,AIR CONDITIONING,EVAPCO,AT - 12 - 912A,6-303107,700.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.691968,-73.989672,No,"{'latitude': '40.691968', 'longitude': '-73.989672'}",16865.0,68,2,38,54,2017-04-13T00:00:00.000,2.0,33.0,9.0,3002660050.0,Brooklyn Heights-Cobble Hill                                               
552,1000000196,1081661,281 1ST AVE,MANHATTAN,10003,NULL,MARLEY,NC6112,GR41311-GR143100-GR41312-GR41285,1000.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.733328,-73.982345,No,"{'latitude': '40.733328', 'longitude': '-73.982345'}",11724.0,71,4,50,7,,6.0,2.0,48.0,1009220046.0,Gramercy                                                                   
553,1000000846,1035405,250 PARK AVENUE,MANHATTAN,10177,NULL,MARLEY,NC8303FL,10003961-A1,250.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.755164,-73.976001,No,"{'latitude': '40.755164', 'longitude': '-73.976001'}",12079.0,11,4,51,10,2009-06-01T00:00:00.000,5.0,4.0,94.0,1012820034.0,Midtown-Midtown South                                                      
554,1000000966,1024895,888 7TH AVENUE,MANHATTAN,10019,NULL,MARLEY,4-554 CS,12-270-9,3000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.765361,-73.980881,No,"{'latitude': '40.765361', 'longitude': '-73.980881'}",12081.0,11,4,51,10,1969-10-01T00:00:00.000,5.0,4.0,137.0,1010280029.0,Midtown-Midtown South                                                      
