,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council_district,census_tract,bin,bbl
783,192230,415683,2015-08-31,13,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,68 DALTON AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57367535,-74.12681887,949018.9418,148307.3524,50.0,138.0,5059018.0,5043130032.0
784,200411,408850,2015-09-03,3,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2016 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59869603,-74.16260123,939095.3137,157439.4201,50.0,29103.0,5107347.0,5021000450.0
785,163144,223292,2015-08-20,3,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,273 5 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013500,New York,40.67294194,-73.98635746,988034.349,184447.5941,39.0,135.0,3393449.0,3009817501.0
786,163146,223292,2015-08-20,3,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,273 5 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013500,New York,40.6731051,-73.98622083,988072.2417,184507.0448,39.0,135.0,3393449.0,3009817501.0
787,193192,229212,2015-08-31,8,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,215 OCEAN PARKWAY,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3049400,New York,40.64449024,-73.97398609,991469.1634,174082.6237,39.0,494.0,3124742.0,3053390067.0
788,157515,322085,2015-08-18,34,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,36-002 208 STREET,11361,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4112900,New York,40.76606034,-73.77951459,1045325.733,218450.0572,19.0,1129.0,4136266.0,4061590007.0
789,180341,230115,2015-08-27,11,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,901 EAST 18 STREET,11230,Brooklyn,314,3,Brooklyn,45,42,17,BK42,Flatbush,3076400,New York,40.62881554,-73.95910694,995600.9674,168373.4829,45.0,764.0,3179419.0,3067020019.0
790,161140,102271,2015-08-20,11,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,601 HUDSON STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73712447,-74.00566547,982679.949,207830.9705,3.0,79.0,1011372.0,1006240019.0
791,186725,505481,2015-08-29,3,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,600 EAST 187 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,New York,40.85539038,-73.88760376,1015342.672,250939.2583,15.0,391.0,2118244.0,2030730044.0
792,165603,205895,2015-08-22,17,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,8425 17 AVENUE,11214,Brooklyn,311,3,Brooklyn,43,47,22,BK27,Bath Beach,3017800,New York,40.60927794,-74.00402241,983133.1446,161252.797,43.0,178.0,3165115.0,3063260001.0
793,182264,206913,2015-08-28,28,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2950 WEST 35 STREET,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK21,Seagate-Coney Island,3034000,New York,40.57291654,-74.00098899,983975.2492,148005.3956,47.0,342.0,3189511.0,3070460022.0
794,178001,410633,2015-08-26,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,250 KINGHORN STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52978381,-74.16570859,938184.8982,132334.676,51.0,176.0,5081750.0,5063570029.0
795,178237,308975,2015-08-26,32,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,87-017 75 STREET,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.69015151,-73.866157,1021367.566,190745.5982,30.0,4.0,4183054.0,4089040055.0
796,187629,344088,2015-08-29,8,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,97-002 CORONA AVENUE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,New York,40.74294502,-73.8660454,1021369.102,209979.9128,21.0,411.0,4046453.0,4018800001.0
797,162444,301691,2015-08-20,3,0,OnCurb,Alive,Good,Liriodendron tulipifera,tulip-poplar,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-033 48 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4013500,New York,40.77217749,-73.89743132,1012659.532,220618.5057,22.0,135.0,4014429.0,4007620019.0
798,170915,312900,2015-08-24,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-006 169 STREET,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76849831,-73.79633086,1040665.472,219327.0099,19.0,1141.0,4111598.0,4049290009.0
799,200205,406819,2015-09-03,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,134 ALBERTA AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029102,New York,40.58836456,-74.1886227,931861.0044,153689.8971,50.0,29102.0,5135168.0,5026430024.0
800,174048,206305,2015-08-25,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,7104 18 AVENUE,11204,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026400,New York,40.61561939,-73.99384165,985959.7528,163563.1887,43.0,264.0,3157885.0,3061820041.0
801,203967,415531,2015-09-05,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,293 BARBARA STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56962266,-74.13854027,945760.3319,146835.7914,50.0,138.0,5095509.0,5044290001.0
802,190377,107601,2015-08-30,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,1300 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77160911,-73.95939435,995497.0746,220397.4021,4.0,128.0,1043090.0,1014090040.0
803,198184,210463,2015-09-02,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1730 EAST 7 STREET,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042000,New York,40.6085261,-73.96616266,993645.3181,160980.6732,44.0,420.0,3176130.0,3066380026.0
804,198166,411848,2015-09-02,7,0,OffsetFromCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,162 HEENAN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54164762,-74.18786422,932035.1651,136669.3616,51.0,17009.0,5154026.0,5062990031.0
805,204417,204935,2015-09-05,6,0,OffsetFromCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2441 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59337939,-73.99340376,986081.936,155460.592,47.0,304.0,3186627.0,3068920003.0
806,204418,204935,2015-09-05,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,2435 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59357857,-73.99378974,985974.7341,155533.1513,47.0,304.0,3186628.0,3068920007.0
807,190177,410272,2015-08-30,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34 CASE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.51732552,-74.19518295,929981.2634,127812.7224,51.0,198.0,5082762.0,5066700050.0
808,190196,410273,2015-08-30,15,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,38 KEATING STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.51810424,-74.19551987,929888.2186,128096.6353,51.0,198.0,5104493.0,5066700035.0
809,209094,503966,2015-09-08,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Helpful,Damage,TreesCount Staff,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,1616 GRAND AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021700,New York,40.84658065,-73.91594409,1007505.845,247720.748,14.0,217.0,2101324.0,2028650162.0
810,192250,310418,2015-08-31,6,0,OnCurb,Alive,Poor,Tilia tomentosa,silver linden,None,None,Damage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,80-040 LEFFERTS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4077500,New York,40.70984798,-73.82898972,1031660.838,197939.532,29.0,775.0,4080122.0,4033530059.0
811,203345,412061,2015-09-04,15,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,7 QUEENSDALE STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.52848799,-74.19948556,928794.2267,131882.153,51.0,20804.0,5083963.0,5068550001.0
812,175283,104067,2015-08-25,4,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,549 WEST 54 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013500,New York,40.76808416,-73.99225614,986395.0315,219110.633,6.0,135.0,1027057.0,1010830001.0
813,188328,340739,2015-08-30,7,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,37-006 72 STREET,11372,Jackson Heights,403,4,Queens,25,39,16,QN28,Jackson Heights,4029100,New York,40.74841098,-73.894002,1013619.863,211960.7244,25.0,291.0,4029761.0,4012820185.0
814,159650,315041,2015-08-19,4,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,125-015 14 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4094700,New York,40.78532206,-73.84240573,1027891.92,225430.1433,19.0,947.0,4097026.0,4040010003.0
815,145912,341366,2015-08-15,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-004 82 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.75742773,-73.88576718,1015897.276,215248.6841,25.0,327.0,4026928.0,4011770011.0
816,172318,339276,2015-08-24,17,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights,BranchOther",Yes,No,No,No,No,No,Yes,No,Yes,31-021 DWIGHT AVENUE,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4100802,New York,40.60067263,-73.76723764,1048886.623,158203.5121,31.0,100802.0,4300845.0,4157420189.0
817,178493,321695,2015-08-26,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,51-004 248 STREET,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150701,New York,40.76186626,-73.73603575,1057374.193,216955.3257,19.0,150701.0,4170585.0,4082100019.0
818,195571,510463,2015-09-01,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2938 ZULETTE AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2026400,New York,40.84209556,-73.8314239,1030893.262,246120.3844,13.0,264.0,2074640.0,2053930019.0
819,173452,415668,2015-08-25,33,0,OffsetFromCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"TrunkOther,BranchLights",No,No,No,No,No,Yes,Yes,No,No,2591 AMBOY ROAD,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57185183,-74.121545,950483.1312,147640.9193,50.0,138.0,5058904.0,5043080109.0
820,191336,224125,2015-08-31,10,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,67 WOODHULL STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,New York,40.68119452,-74.00230396,983610.9747,187453.9581,39.0,63.0,3005078.0,3003590045.0
821,195946,218944,2015-09-01,12,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,110 SOUTH ELLIOTT PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,New York,40.68618229,-73.97546825,991053.593,189272.0936,35.0,35.0,3059256.0,3021130043.0
822,149488,216296,2015-08-16,14,0,OnCurb,Alive,Fair,Liriodendron tulipifera,tulip-poplar,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,25 PAIDGE AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,New York,40.73745047,-73.95234853,997455.4149,207953.2833,33.0,579.0,3336610.0,3024910001.0
823,172841,228175,2015-08-25,21,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1447 54 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,New York,40.630186,-73.99155782,986593.307,168870.244,44.0,238.0,3139099.0,3056710053.0
824,186381,505284,2015-08-29,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2080 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.84958242,-73.89255913,1013974.444,248821.4781,15.0,37504.0,2114260.0,2030690017.0
825,193094,225564,2015-08-31,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,373 PROSPECT AVENUE,11215,Brooklyn,307,3,Brooklyn,38,44,21,BK37,Park Slope-Gowanus,3014900,New York,40.66127251,-73.98594537,988149.3423,180196.1078,39.0,149.0,3325217.0,3011120001.0
826,189514,302380,2015-08-30,3,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-020 23 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78290966,-73.91203277,1008611.288,224524.1973,22.0,105.0,4019754.0,4008820060.0
827,180294,106100,2015-08-27,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,26 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77017766,-73.98303059,988950.3384,219873.7253,3.0,145.0,1027195.0,1011137501.0
828,180711,348633,2015-08-27,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,71-017 110 STREET,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,New York,40.72185073,-73.84123676,1028257.551,202306.1,29.0,75702.0,4052567.0,4022340001.0
829,187261,109131,2015-08-29,6,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,131 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,New York,40.80393434,-73.95280608,997315.5677,232175.5026,9.0,218.0,1058378.0,1019220041.0
830,187263,109131,2015-08-29,6,0,OnCurb,Alive,Fair,Tilia americana,American linden,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,121 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,New York,40.80378267,-73.95279851,997317.693,232120.2435,9.0,218.0,1058377.0,1019220024.0
831,189601,223168,2015-08-30,5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,40 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.66984888,-73.97257729,991857.2302,183321.6009,39.0,165.0,3025138.0,3010750035.0
832,162695,227502,2015-08-20,4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,722 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,New York,40.61478835,-73.96658193,993528.0346,163262.1305,44.0,442.0,3173868.0,3065890008.0
833,171787,349993,2015-08-24,13,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,17-027 SEAGIRT BOULEVARD,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101001,New York,40.59512186,-73.75189789,1053152.088,156192.9262,31.0,101001.0,4436181.0,4156380001.0
834,145913,341366,2015-08-15,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32-002 82 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.7575093,-73.88578194,1015893.15,215278.3992,25.0,327.0,4026927.0,4011770009.0
835,190622,210645,2015-08-31,6,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,274 AVENUE X,11223,Brooklyn,315,3,Brooklyn,47,45,23,BK26,Gravesend,3037402,New York,40.590101,-73.97292044,991771.0204,154267.286,47.0,37402.0,3337270.0,3071930001.0
836,191337,224125,2015-08-31,10,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,67 WOODHULL STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,New York,40.68121631,-74.00238256,983589.1755,187461.8981,39.0,63.0,3005078.0,3003590045.0
837,164882,301636,2015-08-22,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,49-018 21 AVENUE,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4013500,New York,40.7700564,-73.89757741,1012619.97,219845.6752,22.0,135.0,4021174.0,4009650006.0
838,172838,228175,2015-08-25,22,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1467 54 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,New York,40.62990671,-73.99109537,986721.6781,168768.5027,44.0,238.0,3139094.0,3056710046.0
839,204053,217965,2015-09-05,3,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,268 DEVOE STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3048100,New York,40.71385547,-73.9397681,1000947.678,199359.0446,34.0,481.0,3391340.0,3029200018.0
840,208733,340685,2015-09-07,6,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,37-006 80 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.7492629,-73.88617689,1015787.636,212273.8265,25.0,285.0,4449493.0,4012900001.0
841,201481,338001,2015-09-04,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,255 BEACH 131 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4092800,New York,40.57688556,-73.85058442,1025756.564,149486.8051,32.0,928.0,4305830.0,4162650014.0
842,179996,216037,2015-08-27,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,169 ECKFORD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72527988,-73.94967899,998197.7585,203519.5727,33.0,571.0,3066134.0,3026480017.0
843,192289,203626,2015-08-31,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,9115 COLONIAL ROAD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62066188,-74.03799246,973702.8826,165402.5269,43.0,5201.0,3154610.0,3060840001.0
844,162691,227502,2015-08-20,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,702 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,New York,40.61472536,-73.96713406,993374.7518,163239.1227,44.0,442.0,3253553.0,3065890001.0
845,179203,348557,2015-08-27,4,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,110-033 72 AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,New York,40.72130539,-73.83957849,1028717.57,202108.2563,29.0,75702.0,4052576.0,4022350047.0
846,170611,314930,2015-08-24,18,0,OffsetFromCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,14-011 115 STREET,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4092900,New York,40.78531604,-73.85243355,1025114.966,225423.1122,19.0,929.0,4097959.0,4040500010.0
847,163902,208236,2015-08-21,6,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,3205 EMMONS AVENUE,11235,Brooklyn,315,3,Brooklyn,48,41,23,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062200,New York,40.58436482,-73.93188582,1003169.514,152183.6452,48.0,622.0,3247935.0,3088070125.0
848,162387,230557,2015-08-20,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,514 EAST 18 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,17,BK42,Flatbush,3051800,New York,40.6385425,-73.96107492,995053.1263,171917.0276,40.0,518.0,3119448.0,3051810040.0
849,178506,103412,2015-08-26,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,27 STUYVESANT STREET,10003,New York,103,1,Manhattan,2,66,27,MN22,East Village,1004000,New York,40.72999096,-73.98829794,987493.2973,205232.1749,2.0,40.0,1006782.0,1004650026.0
850,187448,343043,2015-08-29,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-052 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.7404012,-73.86641802,1021267.261,209052.9625,21.0,44302.0,4046746.0,4018870058.0
851,169968,227498,2015-08-24,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,618 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044000,New York,40.61467596,-73.96761588,993240.9879,163221.0735,44.0,440.0,3173808.0,3065880008.0
852,186460,505655,2015-08-29,2,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2508 HUGHES AVENUE,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2038900,New York,40.85796113,-73.88445607,1016212.197,251877.012,15.0,389.0,2012281.0,2030780047.0
853,178185,223402,2015-08-26,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,4orMore,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,782 PRESIDENT STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3015700,New York,40.67435213,-73.97739122,990521.392,184961.8801,39.0,157.0,3020358.0,3009600020.0
